,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,362.29,321.14,307.1,255.66,289.53,341.38,313.47,-,344.91,-,Upgrade
1,Revenue Growth (YoY),17.97%,25.61%,6.07%,-25.11%,-7.64%,-,-9.11%,-,-12.14%,-,Upgrade
2,Cost of Revenue,328.43,300.84,266.3,227.89,263.74,287.44,284.61,-,317.58,-,Upgrade
3,Gross Profit,33.86,20.3,40.8,27.77,25.79,53.94,28.86,-,27.33,-,Upgrade
4,"Selling, General & Admin",49.53,44.56,52.6,35.13,56.55,49.74,45.29,-,46.43,-,Upgrade
5,Operating Expenses,49.53,46.37,52.6,39.06,56.55,52.93,45.12,-,47.77,-,Upgrade
6,Operating Income,-15.67,-26.07,-11.81,-11.29,-30.76,1,-16.26,-,-20.44,-,Upgrade
7,Interest Expense,-8.48,-5.6,-6.37,-5.07,-5.75,-7.19,-13.71,-,-16.64,-,Upgrade
8,Interest & Investment Income,0.07,1.89,0.06,0.77,0.25,0.23,0.07,-,0.01,-,Upgrade
9,Earnings From Equity Investments,-0.06,-0.12,-,-,-,-,-,-,-,-,Upgrade
10,Currency Exchange Gain (Loss),-,-,-,-,-,6.74,-,-,-,-,Upgrade
11,Other Non Operating Income (Expenses),1.75,12.11,8.71,6.49,26.85,11.74,8.93,-,7.92,-,Upgrade
12,EBT Excluding Unusual Items,-22.39,-17.78,-9.41,-9.1,-9.41,12.51,-20.98,-,-29.14,-,Upgrade
13,Gain (Loss) on Sale of Investments,-,52.95,-,-,-,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,1.26,0.37,-,-,-,-0.65,14.2,-,43.97,-,Upgrade
15,Asset Writedown,-,5.59,-,-,-,24.08,-,-,-16.42,-,Upgrade
16,Other Unusual Items,-,0.07,-,3.81,-,-,-,-,-,-,Upgrade
17,Pretax Income,-21.12,41.2,-9.41,-5.3,-9.41,35.94,-6.78,-,-1.59,-,Upgrade
18,Income Tax Expense,-1.01,-0.14,-0.14,2.96,1.06,14.93,-2.85,-,-3.94,-,Upgrade
19,Earnings From Continuing Operations,-20.12,41.33,-9.27,-8.25,-10.47,21.01,-3.93,-,2.36,-,Upgrade
20,Net Income to Company,-20.12,41.33,-9.27,-8.25,-10.47,21.01,-3.93,-,2.36,-,Upgrade
21,Minority Interest in Earnings,5.26,-32.03,2.83,0.77,-2.85,-10.98,-0.6,-,5,-,Upgrade
22,Net Income,-14.86,9.31,-6.44,-7.48,-13.32,10.04,-4.53,-,7.36,-,Upgrade
23,Net Income to Common,-14.86,9.31,-6.44,-7.48,-13.32,10.04,-4.53,-,7.36,-,Upgrade
24,Shares Outstanding (Basic),1606,1587,1531,1192,1254,1125,948,-,625,-,Upgrade
25,Shares Outstanding (Diluted),1606,1595,1531,1192,1254,1143,948,-,625,-,Upgrade
26,Shares Change (YoY),4.90%,33.86%,22.06%,4.27%,32.36%,-,51.73%,-,9.02%,-,Upgrade
27,EPS (Basic),-0.01,0.01,-0.00,-0.01,-0.01,0.01,-0.00,-,0.01,-,Upgrade
28,EPS (Diluted),-0.01,0.01,-0.00,-0.01,-0.01,0.01,-0.00,-,0.01,-,Upgrade
29,Free Cash Flow,14.62,-120.05,78.09,-136.94,-50.16,130.75,-29.71,-,44.88,-,Upgrade
30,Free Cash Flow Per Share,0.01,-0.08,0.05,-0.11,-0.04,0.11,-0.03,-,0.07,-,Upgrade
31,Operating Margin,-4.32%,-8.12%,-3.84%,-4.41%,-10.62%,0.29%,-5.19%,-,-5.92%,-,Upgrade
32,Profit Margin,-4.10%,2.90%,-2.10%,-2.92%,-4.60%,2.94%,-1.45%,-,2.13%,-,Upgrade
33,Free Cash Flow Margin,4.04%,-37.38%,25.43%,-53.56%,-17.32%,38.30%,-9.48%,-,13.01%,-,Upgrade
34,EBITDA,-6.97,-9.65,-3.79,4.16,-21.48,15.39,-4.26,-,-5.83,-,Upgrade
35,D&A For EBITDA,8.7,16.42,8.02,15.45,9.28,14.38,12.01,19.39,14.6,34.96,Upgrade
36,EBIT,-15.67,-26.07,-11.81,-11.29,-30.76,1,-16.26,-,-20.44,-,Upgrade
