,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1724,1917,2006,1783,1779,2018,1740,1953,1794,2121,1883,1113,1621,1642,1436,2065,2298,2017,1240,1044,Upgrade
1,Short-Term Investments,-,-,31.4,278.92,274.23,529.86,603.82,376.66,-,327.43,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,439.54,326.38,108.08,76.84,59.67,195.17,286.5,280.99,294.25,187.43,180.59,551.12,191.41,130.86,133.05,224.78,344.1,425.9,640,618.57,Upgrade
3,Cash & Short-Term Investments,2163,2243,2145,2139,2113,2743,2630,2610,2088,2636,2064,1664,1812,1773,1569,2289,2642,2443,1880,1663,Upgrade
4,Cash Growth,2.37%,-18.23%,-18.42%,-18.06%,1.20%,4.05%,27.42%,56.86%,15.21%,48.69%,31.56%,-27.32%,-31.40%,-27.43%,-16.57%,37.68%,210.04%,92.07%,104.34%,109.43%,Upgrade
5,Accounts Receivable,1365,2271,2433,2387,2743,3163,2698,2424,2226,2211,2421,2282,2384,2308,2691,2700,2388,2244,2577,2893,Upgrade
6,Other Receivables,1158,20.93,26.02,30.08,24.73,6.04,4.26,9.61,19.73,20.17,10.75,10.8,19.99,21.35,10.2,9.23,47.81,44.95,51.71,52.03,Upgrade
7,Receivables,2523,2292,2460,2417,2768,3169,2702,2433,2246,2231,2432,2292,2404,2329,2701,2709,2436,2289,2628,2945,Upgrade
8,Inventory,1540,1589,1529,1535,1365,1483,1482,1459,1305,1485,1305,1103,1179,1055,1134,1025,1095,1165,1283,1370,Upgrade
9,Other Current Assets,431,391.61,391.56,506.09,626.48,443.69,464.47,398.59,906.91,551.7,466.74,497.8,510.04,470.85,332.82,209.19,167.59,147.8,208.76,250.3,Upgrade
10,Total Current Assets,6656,6516,6525,6597,6872,7838,7278,6901,6545,6904,6268,5557,5906,5628,5737,6232,6340,6045,6001,6228,Upgrade
11,"Property, Plant & Equipment",2902,3023,3069,3230,3271,3400,3451,3617,3624,3689,3721,3796,3536,3615,3547,3678,3593,3701,3720,3849,Upgrade
12,Long-Term Investments,1437,1313,1325,1338,1392,1382,1321,1568,1226,1461,1009,1500,1442,1263,1144,853.24,324.93,273.84,256.89,238.83,Upgrade
13,Other Intangible Assets,343.94,348.04,351.36,354.91,341.16,332.24,327.72,298.79,298.35,300.96,317.28,320.9,323.32,325.89,327.03,331.98,335.07,338.28,350.9,344.18,Upgrade
14,Long-Term Deferred Tax Assets,106.81,144.88,121.21,113.16,118.3,115.57,109.03,104.26,115.66,128.09,102.17,98.66,95.89,96.05,82.2,81.14,69.35,71.27,51.91,67.03,Upgrade
15,Long-Term Deferred Charges,50,49.71,69.74,63.3,83.51,70.66,84.1,77.61,68.8,54.37,59.4,62.7,58.02,56.83,69.36,63.1,80.03,70.89,81.64,76.72,Upgrade
16,Other Long-Term Assets,63.55,70.15,352.32,74.67,97.47,110.41,375.95,83.68,418.82,185.59,755.98,96.45,240.59,132.71,112.87,114.17,156.8,126.56,105.56,107.75,Upgrade
17,Total Assets,11559,11464,11814,11771,12175,13249,12947,12650,12296,12722,12233,11431,11601,11117,11019,11354,10900,10628,10568,10911,Upgrade
18,Accounts Payable,1084,1001,910.97,844.46,1367,1922,1696,1358,1545,2001,1495,847.1,1249,977.64,1000,1027,912.17,963.12,840.33,1137,Upgrade
19,Accrued Expenses,66.39,74.14,41.08,145.29,63.1,66.15,41.32,139.24,64.55,77.53,48.53,166.14,67.7,86.76,41.9,165.76,36.61,49.06,36.72,162.68,Upgrade
20,Short-Term Debt,-,-,342.32,305,187,691.49,511.31,437.63,34.05,34.05,34.05,39.16,34,100.02,-,370.3,523.2,499.09,70,300.3,Upgrade
21,Current Portion of Long-Term Debt,500.38,500.38,200.38,0.38,0.35,0.35,300.24,500.4,-,-,-,0.4,0.36,0.32,0.16,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,42.74,23.95,41.54,53.33,45.06,45.37,47.29,60.42,72.97,106.81,126.81,55.27,109.17,55.58,102.1,37.96,85.95,25.06,132.36,59.16,Upgrade
23,Current Unearned Revenue,26.52,36.58,75.14,36.55,44.09,20.97,38.75,42.33,32.41,38.97,57.92,59.57,38.52,41.13,50.67,43.61,41.11,40.27,42.41,-,Upgrade
24,Other Current Liabilities,162.26,177.27,182.7,171.72,179.91,171.49,155.23,177.97,185.48,161.43,91.19,92.09,91.08,95.36,117.59,101.89,-,27.18,172.97,199.42,Upgrade
25,Total Current Liabilities,1882,1814,1794,1557,1886,2918,2790,2716,1935,2419,1854,1260,1590,1357,1312,1747,1599,1604,1295,1859,Upgrade
26,Long-Term Debt,-,-,300,500,500,500,200.16,-,500,500,500,500,500,500,200,200,110,-,-,-,Upgrade
27,Long-Term Unearned Revenue,55.67,50.92,53.18,55.43,52.04,54.18,52.19,54.36,56.14,58.72,56.59,58.7,60.39,62.56,64.94,66.89,55.52,57.27,56.71,58.08,Upgrade
28,Long-Term Deferred Tax Liabilities,-,-,-,-,29.12,34.49,34.12,34.5,31.78,30.28,24.96,23.07,23.03,0.13,0.85,0.72,-,-,-,-,Upgrade
29,Total Liabilities,1938,1864,2147,2112,2467,3506,3077,2805,2522,3008,2435,1842,2173,1919,1578,2014,1765,1661,1352,1917,Upgrade
