,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jan '21 Jan 1, 2021","Oct '20 Oct 1, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,113.38,104.52,98.09,88.46,94.56,92.9,78.25,69.81,81.51,81.59,62.74,71.53,71.1,77.94,74.2,74.2,75.2,75.2,56.36,56.36,Upgrade
1,Other Revenue,-,-4.09,4.09,-,4.49,-2.44,2.44,-,7.65,-3.36,3.36,-,14.37,-6.97,3.49,3.49,3.43,3.43,0.94,0.94,Upgrade
2,Revenue,113.38,100.43,102.18,88.46,99.05,90.46,80.68,69.81,89.16,78.23,66.1,71.53,85.47,70.97,77.69,77.69,78.63,78.63,57.3,57.3,Upgrade
3,Revenue Growth (YoY),14.46%,11.01%,26.65%,26.71%,11.09%,15.63%,22.07%,-2.40%,4.32%,10.24%,-14.92%,-7.93%,8.70%,-9.74%,35.58%,35.58%,19.68%,19.68%,1.52%,1.52%,Upgrade
4,Cost of Revenue,133.04,56.49,60.84,53.2,60.89,51.88,48.96,42.78,61.03,52.66,42.05,43.56,55.9,42.62,44.81,44.81,46.89,46.89,34.68,34.68,Upgrade
5,Gross Profit,-19.66,43.94,41.34,35.26,38.16,38.59,31.72,27.03,28.13,25.57,24.04,27.97,29.57,28.35,32.89,32.89,31.73,31.73,22.62,22.62,Upgrade
6,"Selling, General & Admin",-25.31,7.9,9.67,7.74,11.8,9.12,8.81,7.35,9.82,8.79,7.09,5.79,6.99,7.47,7.96,7.96,8.01,8.01,6.3,6.3,Upgrade
7,Research & Development,-21.38,7.31,7.44,6.63,9.23,8.4,7.82,7.14,6.82,5.67,7.24,5.84,8.57,5.13,6.14,6.14,6.29,6.29,4.39,4.39,Upgrade
8,Other Operating Expenses,-0.76,0.63,0.96,-0.84,0.45,0.28,1.2,0.34,2.23,-0.79,-0.85,-0.23,6.95,-0.67,-1.39,-1.39,8.76,8.76,-7.15,-7.15,Upgrade
9,Operating Expenses,-46.86,14.79,17.65,14.42,20.04,20.18,17.54,14.64,25.91,11.98,14.8,10.9,22.16,12.47,12.23,12.23,23.28,23.28,4.01,4.01,Upgrade
10,Operating Income,27.2,29.15,23.69,20.84,18.12,18.41,14.19,12.38,2.23,13.59,9.24,17.07,7.41,15.88,20.66,20.66,8.46,8.46,18.61,18.61,Upgrade
11,Interest Expense,-6.48,-0.02,-0.02,-0.02,-0,-0.02,-0.02,-,-0.01,-,-0.07,-0.03,-0.02,-0.05,-0.04,-0.04,-,-,-0.5,-0.5,Upgrade
12,Interest & Investment Income,0.05,2.8,1.08,2.61,2.59,2.8,3.04,1.38,2.37,0.93,0.75,0.57,0.66,0.43,0.4,0.4,0.47,0.47,0.18,0.18,Upgrade
13,Currency Exchange Gain (Loss),-,-0.04,0.04,-,0.27,-0.26,0.26,-,0.59,-0.06,0.06,-,-0.61,0.21,-0.1,-0.1,-0.14,-0.14,0.05,0.05,Upgrade
14,Other Non Operating Income (Expenses),-2.36,0.14,0.01,-0.07,-0.25,-0.25,0.11,-0.19,-0.62,0.35,0.11,-0.2,1.22,-1.33,-0.01,-0.01,-0.02,-0.02,-0.07,-0.07,Upgrade
15,EBT Excluding Unusual Items,18.41,32.02,24.79,23.36,20.73,20.67,17.57,13.58,4.56,14.81,10.09,17.4,8.66,15.14,20.9,20.9,8.77,8.77,18.27,18.27,Upgrade
16,Merger & Restructuring Charges,-,-,-,-,-,-,-,-,-,-,-,-,-0.04,0.04,-0.02,-0.02,-0.02,-0.02,-0.82,-0.82,Upgrade
17,Gain (Loss) on Sale of Investments,-0.49,-0.8,1.44,-0.15,-1.23,0.02,0.29,2.02,0.97,-,0.02,-0.04,-0.02,0.04,0.01,0.01,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,0.02,-0.01,-0.02,0.01,-0,-,-0.01,-,-0.02,-0.03,-0,-,-0.21,-,-0.03,-0.03,0.02,0.02,10.64,10.64,Upgrade
19,Asset Writedown,3.5,-3.49,1.53,-1.55,0.86,-0.85,0.76,-0.8,1.39,-1.47,0.95,-0.95,1.71,-1.81,-0.01,-0.01,-0.22,-0.22,-0.06,-0.06,Upgrade
20,Other Unusual Items,-1.3,0.98,0.29,0.03,-1.03,1.06,-1.06,-,3.25,-1.75,1.75,-,8.49,0.3,-0.15,-0.15,8.89,8.89,-1.27,-1.27,Upgrade
21,Pretax Income,20.15,28.7,28.03,21.71,19.32,20.91,17.54,14.8,10.15,11.56,12.81,16.41,18.58,13.72,20.7,20.7,17.43,17.43,26.77,26.77,Upgrade
22,Income Tax Expense,1.68,3.41,4.81,2.62,2.76,2.52,2.09,1.18,-0.38,1,1.09,1.69,1.92,1.48,2.41,2.41,2.38,2.38,3.39,3.39,Upgrade
23,Earnings From Continuing Operations,18.47,25.29,23.22,19.09,16.57,18.4,15.45,13.62,10.54,10.56,11.72,14.72,16.66,12.24,18.29,18.29,15.05,15.05,23.38,23.38,Upgrade
24,Net Income,18.47,25.29,23.22,19.09,16.57,18.4,15.45,13.62,10.54,10.56,11.72,14.72,16.66,12.24,18.29,18.29,15.05,15.05,23.38,23.38,Upgrade
25,Net Income to Common,18.47,25.29,23.22,19.09,16.57,18.4,15.45,13.62,10.54,10.56,11.72,14.72,16.66,12.24,18.29,18.29,15.05,15.05,23.38,23.38,Upgrade
26,Net Income Growth,11.50%,37.48%,50.26%,40.17%,57.22%,74.22%,31.82%,-7.48%,-36.74%,-13.70%,-35.90%,-19.52%,10.67%,-18.69%,-21.78%,-21.78%,70.35%,70.35%,187.10%,187.10%,Upgrade
27,Shares Outstanding (Basic),51,51,51,51,51,51,51,51,51,51,39,39,39,39,38,38,39,39,38,38,Upgrade
28,Shares Outstanding (Diluted),51,51,51,51,51,51,51,51,51,51,39,39,39,39,38,38,39,39,38,38,Upgrade
29,Shares Change (YoY),-1.32%,-1.41%,-0.55%,-0.95%,0.02%,0.01%,33.27%,33.38%,33.34%,31.17%,0.86%,0.82%,-0.26%,1.39%,0.70%,0.70%,1.78%,1.78%,-0.70%,-0.70%,Upgrade
30,EPS (Basic),0.36,0.50,0.45,0.37,0.32,0.36,0.30,0.26,0.20,0.21,0.30,0.38,0.43,0.31,0.48,0.48,0.39,0.39,0.61,0.61,Upgrade
31,EPS (Diluted),0.36,0.50,0.45,0.37,0.32,0.36,0.30,0.26,0.20,0.21,0.30,0.38,0.43,0.31,0.48,0.48,0.39,0.39,0.61,0.61,Upgrade
32,EPS Growth,12.99%,39.45%,51.10%,41.51%,57.18%,74.20%,-1.09%,-30.63%,-52.55%,-34.21%,-36.44%,-20.18%,10.96%,-19.81%,-22.33%,-22.33%,69.04%,69.04%,189.12%,189.12%,Upgrade
33,Free Cash Flow,-,22.5,-15.93,-8.91,-4.82,-9.01,34.51,-7.85,-58.35,9.24,18.92,10.84,21.7,17.67,9.48,9.48,8.59,8.59,15.2,15.2,Upgrade
34,Free Cash Flow Per Share,-,0.44,-0.31,-0.17,-0.09,-0.17,0.67,-0.15,-1.13,0.18,0.49,0.28,0.56,0.45,0.25,0.25,0.22,0.22,0.40,0.40,Upgrade
35,Dividend Per Share,-,-,-,-,0.442,-,-,-,0.777,-,-,-,-,-,-,-,-,-,-,-,Upgrade
36,Dividend Growth,-,-,-,-,-43.11%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
37,Gross Margin,-17.34%,43.75%,40.46%,39.86%,38.53%,42.66%,39.32%,38.72%,31.55%,32.69%,36.37%,39.10%,34.60%,39.95%,42.33%,42.33%,40.36%,40.36%,39.48%,39.48%,Upgrade
38,Operating Margin,23.99%,29.02%,23.18%,23.56%,18.29%,20.35%,17.59%,17.74%,2.50%,17.37%,13.98%,23.86%,8.67%,22.38%,26.59%,26.59%,10.76%,10.76%,32.48%,32.48%,Upgrade
39,Profit Margin,16.29%,25.18%,22.72%,21.57%,16.72%,20.34%,19.15%,19.50%,11.82%,13.50%,17.74%,20.57%,19.49%,17.24%,23.54%,23.54%,19.14%,19.14%,40.80%,40.80%,Upgrade
40,Free Cash Flow Margin,-,22.40%,-15.59%,-10.07%,-4.86%,-9.96%,42.78%,-11.25%,-65.44%,11.81%,28.62%,15.16%,25.39%,24.90%,12.20%,12.20%,10.93%,10.93%,26.53%,26.53%,Upgrade
41,EBITDA,29.66,31.61,27.04,23.3,20.58,21.35,17.43,15.33,5.17,16.39,12.14,19.86,10.2,18.67,23.45,23.45,11.18,11.18,21.61,21.61,Upgrade
42,EBITDA Margin,26.16%,31.47%,26.46%,26.34%,20.78%,23.60%,21.60%,21.95%,5.80%,20.94%,18.36%,27.76%,11.94%,26.31%,30.18%,30.18%,14.22%,14.22%,37.70%,37.70%,Upgrade
43,D&A For EBITDA,2.46,2.46,3.35,2.46,2.46,2.94,3.24,2.94,2.94,2.79,2.9,2.79,2.79,2.79,2.79,2.79,2.72,2.72,2.99,2.99,Upgrade
44,EBIT,27.2,29.15,23.69,20.84,18.12,18.41,14.19,12.38,2.23,13.59,9.24,17.07,7.41,15.88,20.66,20.66,8.46,8.46,18.61,18.61,Upgrade
45,EBIT Margin,23.99%,29.02%,23.18%,23.56%,18.29%,20.35%,17.59%,17.74%,2.50%,17.37%,13.98%,23.86%,8.67%,22.38%,26.59%,26.59%,10.76%,10.76%,32.48%,32.48%,Upgrade
46,Effective Tax Rate,8.33%,11.89%,17.17%,12.08%,14.28%,12.04%,11.91%,8.00%,-,8.66%,8.49%,10.31%,10.34%,10.80%,11.65%,11.65%,13.64%,13.64%,12.66%,12.66%,Upgrade
47,Revenue as Reported,-,100.43,102.18,88.46,99.05,90.46,80.68,69.81,89.16,78.23,66.1,71.53,85.47,70.97,77.69,77.69,78.63,78.63,57.3,57.3,Upgrade
