,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,22.87,65.56,53.72,71.58,34.95,-,24.67,-,23.67,-,Upgrade
1,Revenue Growth (YoY),-57.43%,-8.42%,53.72%,-,41.64%,-,4.25%,-,-21.26%,-,Upgrade
2,Cost of Revenue,20.43,41.06,37.32,49.69,38.04,-,22.89,-,18.99,-,Upgrade
3,Gross Profit,2.44,24.5,16.4,21.89,-3.09,-,1.79,-,4.68,-,Upgrade
4,"Selling, General & Admin",23.96,23.15,26.24,21.71,20.59,-,20.26,-,13.88,-,Upgrade
5,Research & Development,-,0.26,-,7.42,-,-,-,-,-,-,Upgrade
6,Operating Expenses,27.52,27.62,29.11,31.92,23.22,-,22.53,-,15.45,-,Upgrade
7,Operating Income,-25.08,-3.13,-12.7,-10.03,-26.31,-,-20.74,-,-10.77,-,Upgrade
8,Interest Expense,-0.26,-1.36,-2.44,-7.91,-3.87,-,-3.39,-,-13.77,-,Upgrade
9,Interest & Investment Income,0.06,0.26,0.02,0.02,0.04,-,0.02,-,0.23,-,Upgrade
10,Currency Exchange Gain (Loss),0.06,0.19,-,0.08,-,-,-,-,-,-,Upgrade
11,Other Non Operating Income (Expenses),0.25,0.39,0.99,0.76,0.54,-,0.51,-,-10.55,-,Upgrade
12,EBT Excluding Unusual Items,-24.98,-3.64,-14.14,-17.08,-29.61,-,-23.59,-,-34.87,-,Upgrade
13,Gain (Loss) on Sale of Investments,-10.91,14.71,1.95,-9.57,-5.32,-,2.63,-,-1.3,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,0.12,-,Upgrade
15,Other Unusual Items,-,-,-,0.55,-,-,-,-,-,-,Upgrade
16,Pretax Income,-35.9,11.07,-12.06,-25.97,-32.93,-,-20.36,-,-36.05,-,Upgrade
17,Earnings From Continuing Operations,-35.9,11.07,-12.06,-25.97,-32.93,-,-20.36,-,-36.05,-,Upgrade
18,Earnings From Discontinued Operations,13.69,-,12.12,-,-,-,-0.76,-,-6.93,-,Upgrade
19,Net Income to Company,-22.21,11.07,0.07,-25.97,-32.93,-,-21.11,-,-42.98,-,Upgrade
20,Minority Interest in Earnings,0.53,1.46,0.09,1.34,0.89,-,0.46,-,-,-,Upgrade
21,Net Income,-21.68,12.53,0.15,-24.63,-32.04,-,-20.65,-,-42.98,-,Upgrade
22,Net Income to Common,-21.68,12.53,0.15,-24.63,-32.04,-,-20.65,-,-42.98,-,Upgrade
23,Shares Outstanding (Basic),1995,1996,1852,1695,1695,-,1695,-,496,-,Upgrade
24,Shares Outstanding (Diluted),1995,1996,1852,1695,1695,-,1695,-,496,-,Upgrade
25,Shares Change (YoY),7.69%,17.77%,9.29%,-,-,-,241.75%,-,-,-,Upgrade
26,EPS (Basic),-0.01,0.01,0.00,-0.01,-0.02,-,-0.01,-,-0.09,-,Upgrade
27,EPS (Diluted),-0.01,0.01,0.00,-0.01,-0.02,-,-0.01,-,-0.09,-,Upgrade
28,Free Cash Flow,2.19,4.88,-3.23,-9.9,-19.15,-,-8.08,-,-8.97,-,Upgrade
29,Free Cash Flow Per Share,0.00,0.00,-0.00,-0.01,-0.01,-,-0.00,-,-0.02,-,Upgrade
30,Operating Margin,-109.69%,-4.77%,-23.64%,-14.01%,-75.28%,-,-84.05%,-,-45.52%,-,Upgrade
31,Profit Margin,-94.82%,19.11%,0.28%,-34.40%,-91.67%,-,-83.69%,-,-181.60%,-,Upgrade
32,Free Cash Flow Margin,9.55%,7.45%,-6.01%,-13.83%,-54.79%,-,-32.73%,-,-37.90%,-,Upgrade
33,EBITDA,-22.63,1.74,-10.49,-5.08,-19.93,-,-13.64,-,-2.69,-,Upgrade
34,D&A For EBITDA,2.46,4.87,2.21,4.95,6.38,7.47,7.1,5.7,8.09,8.38,Upgrade
35,EBIT,-25.08,-3.13,-12.7,-10.03,-26.31,-,-20.74,-,-10.77,-,Upgrade
