,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,15.18,14.52,19.19,18.09,31.59,53.38,69.99,76.75,5.7,8.41,Upgrade
1,Short-Term Investments,7.18,1.72,5.15,2.17,2.13,2.13,2.19,0.45,1.5,1.06,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,3.22,4.69,Upgrade
3,Cash & Short-Term Investments,22.36,16.24,24.34,20.26,33.72,55.5,72.17,77.2,10.42,14.16,Upgrade
4,Cash Growth,-8.12%,-19.87%,-27.81%,-63.50%,-53.29%,-28.11%,592.96%,445.22%,9.18%,-27.52%,Upgrade
5,Accounts Receivable,1.28,2.92,8.85,9.78,6.16,3.08,1.92,3.12,1.1,-,Upgrade
6,Other Receivables,6.7,2.69,12.71,2.99,2.79,2.71,3.22,3.88,5.73,10.34,Upgrade
7,Receivables,7.98,6.85,21.56,13.89,8.94,5.79,5.14,7,6.84,12.84,Upgrade
8,Prepaid Expenses,1.06,1.21,0.96,0.62,5.69,0.83,1.68,0.56,1.19,0.48,Upgrade
9,Other Current Assets,94.22,47.95,17.54,21.51,25.36,28.27,28.12,29.38,-,2.35,Upgrade
10,Total Current Assets,125.61,72.24,64.4,56.28,73.71,90.39,107.11,114.14,18.44,29.83,Upgrade
11,"Property, Plant & Equipment",76.61,145.69,142,149.39,153.33,162.27,168.12,165.08,196.3,205.62,Upgrade
12,Goodwill,1.03,1.03,1.03,1.03,1.03,1.03,1.03,-,-,-,Upgrade
13,Other Intangible Assets,1,1,1,1,1,1,1,1,1,1,Upgrade
14,Total Assets,204.25,219.95,208.42,207.7,229.06,254.68,277.26,280.22,215.74,236.45,Upgrade
15,Accounts Payable,5.88,2.41,6.27,3.81,10.87,8.78,0.54,4.16,0.96,1.47,Upgrade
16,Accrued Expenses,7.44,3.77,8.57,4.95,4.89,3.62,3.85,4.52,6,8.22,Upgrade
17,Short-Term Debt,-,1.93,4.95,8.2,-,2.24,-,-,-,-,Upgrade
18,Current Portion of Long-Term Debt,-,-,-,41.8,0.47,0.44,-,-,90.31,83.3,Upgrade
19,Current Portion of Leases,3.52,5.02,3.98,5.39,4.37,4.88,4.69,1.19,1.23,2.47,Upgrade
20,Other Current Liabilities,13.14,8.62,2.69,4.13,5.84,1.06,3.64,0.93,174.39,161.23,Upgrade
21,Total Current Liabilities,29.99,21.76,26.47,68.27,26.44,21.01,12.72,10.8,272.88,256.69,Upgrade
22,Long-Term Debt,-,-,-,-,36.31,31.2,26.74,22.15,43.81,40.73,Upgrade
23,Long-Term Leases,3.46,5.12,0.25,1.85,1.97,4.08,6.62,1.16,-,-,Upgrade
24,Total Liabilities,33.45,26.87,26.72,70.12,64.71,56.29,46.07,34.11,316.69,297.42,Upgrade
25,Common Stock,1981,1981,1981,1906,1906,1906,1906,1906,1709,1709,Upgrade
26,Retained Earnings,-1814,-1793,-1805,-1805,-1781,-1749,-1716,-1695,-1883,-1878,Upgrade
27,Comprehensive Income & Other,3.29,3.34,3.09,33.72,34.54,35.45,34.89,34.68,72.24,107.9,Upgrade
28,Total Common Equity,170.14,191.88,179.1,134.8,160.07,193.02,225.66,246.1,-100.95,-60.97,Upgrade
29,Minority Interest,0.66,1.2,2.6,2.77,4.27,5.37,5.52,-,-,-,Upgrade
30,Shareholders' Equity,170.8,193.08,181.7,137.57,164.35,198.39,231.19,246.1,-100.95,-60.97,Upgrade
31,Total Liabilities & Equity,204.25,219.95,208.42,207.7,229.06,254.68,277.26,280.22,215.74,236.45,Upgrade
32,Total Debt,6.98,12.07,9.18,57.24,43.11,42.84,38.05,24.51,135.35,126.5,Upgrade
33,Net Cash (Debt),15.38,4.17,15.16,-36.97,-9.4,12.67,34.13,52.69,-124.93,-112.34,Upgrade
34,Net Cash Growth,1.50%,-,-,-,-,-75.96%,-,-,-,-,Upgrade
35,Net Cash Per Share,0.01,0.00,0.01,-0.02,-0.01,-,0.02,-,-0.25,-,Upgrade
36,Filing Date Shares Outstanding,1995,1995,1995,1695,1695,1695,1695,1695,495.98,495.98,Upgrade
37,Total Common Shares Outstanding,1995,1995,1995,1695,1695,1695,1695,1695,495.98,495.98,Upgrade
38,Working Capital,95.63,50.48,37.93,-12,47.27,69.37,94.4,103.35,-254.45,-226.86,Upgrade
39,Book Value Per Share,0.09,0.10,0.09,0.08,0.09,0.11,0.13,0.15,-0.20,-0.12,Upgrade
40,Tangible Book Value,168.12,189.85,177.07,132.78,158.05,190.99,223.64,245.1,-101.95,-61.97,Upgrade
41,Tangible Book Value Per Share,0.08,0.10,0.09,0.08,0.09,0.11,0.13,0.14,-0.21,-0.12,Upgrade
42,Machinery,-,195.43,-,195.13,-,195.06,-,189.58,-,256.81,Upgrade
43,Leasehold Improvements,-,3.03,-,-,-,-,-,-,-,1.95,Upgrade
