,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+18 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+18 Quarters
0,Revenue,91.96,91.96,77.5,77.5,69.84,65.14,77.86,106.62,122.89,122.58,95.55,93.16,79.23,89.53,-,121.49,134.64,96.74,67.48,165.13,Upgrade
1,Revenue Growth (YoY),31.67%,41.18%,-0.46%,-27.31%,-43.17%,-46.86%,-18.52%,14.44%,55.11%,36.92%,-,-23.32%,-41.16%,-7.46%,-,-26.43%,13.46%,9.86%,-,87.99%,Upgrade
2,Cost of Revenue,86.98,86.98,74.23,74.23,65.82,61.43,78.48,100.79,117.08,117.36,101.1,90.52,76.13,84.83,-,115.18,126.45,85.99,62.09,159.44,Upgrade
3,Gross Profit,4.99,4.99,3.27,3.27,4.02,3.71,-0.62,5.83,5.81,5.22,-5.55,2.65,3.1,4.7,-,6.31,8.19,10.75,5.39,5.7,Upgrade
4,"Selling, General & Admin",3.81,3.81,3.49,3.49,3.87,3.43,6.3,3.6,4.61,3.87,1.74,3.68,3.92,4.73,-,4.11,4.98,4.76,5.02,4.48,Upgrade
5,Other Operating Expenses,-0.1,-0.1,-1.42,-1.42,1.94,0.7,-4.29,1.83,0.59,0.77,-7.83,3.6,3.65,-0.34,-,1.43,0.58,0.71,0.75,0.71,Upgrade
6,Operating Expenses,3.71,3.71,3.52,3.52,5.81,4.13,5.22,5.43,5.2,4.63,5.35,7.27,7.57,4.39,-,5.54,5.56,5.47,6.29,5.19,Upgrade
7,Operating Income,1.28,1.28,-0.25,-0.25,-1.79,-0.42,-5.84,0.4,0.61,0.59,-10.9,-4.63,-4.47,0.31,-,0.77,2.63,5.29,-0.9,0.51,Upgrade
8,Interest Expense,-0.48,-0.48,-0.62,-0.62,-0.43,-0.49,-0.64,-0.52,-0.87,-0.79,-1.04,-0.99,-2.08,-0.33,-,-0.93,-0.37,-0.35,-0.76,-0.25,Upgrade
9,Interest & Investment Income,0,0,0.02,0.02,0,0.01,0.01,-,-,-,0.31,-,-,-,-,0,-,-,0.04,-,Upgrade
10,Earnings From Equity Investments,0.15,0.15,0.12,0.12,0.42,0.27,0.59,0.3,0.25,0.08,-0.41,-0.22,-,-0.08,-,-,-,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),-,-,-0.31,-0.31,-,-,-0.99,-,-,-,1.44,-,-,-,-,-,-0.01,0.01,-0.15,0.05,Upgrade
12,Other Non Operating Income (Expenses),-,-,0.05,0.05,-,-,0.08,-,-,-,0.04,-,-,-,-,-,-,-,-0.72,-,Upgrade
13,EBT Excluding Unusual Items,0.95,0.95,-1,-1,-1.8,-0.62,-6.79,0.19,-0.01,-0.13,-10.56,-5.84,-6.54,-0.1,-,-0.16,2.26,4.94,-2.48,0.3,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,0.08,0.08,-,-,-0.65,-,-,-,0.25,-,-,-,-,-,0.28,0.11,-1.41,0.3,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,0,0,-,-,0.03,-,-,0.33,-0.97,-,-,0.97,-,-,-,-,0.39,-,Upgrade
16,Asset Writedown,-,-,-2.4,-2.4,-,-,-0.6,-,-,-,-1.91,-,-,-,-,-,-,-,-,-,Upgrade
17,Other Unusual Items,-,-,0.1,0.1,-,-,0.07,0.05,0.11,3.51,-15.66,-,-,-,-,0.65,-,0.7,-,-,Upgrade
18,Pretax Income,0.95,0.95,-3.22,-3.22,-1.8,-0.62,-7.94,0.24,0.09,3.7,-28.84,-5.84,-6.54,0.88,-,0.5,2.54,5.75,-3.51,0.6,Upgrade
19,Income Tax Expense,-,-,-0.11,-0.11,-,-,0.93,-,-,-,-1.09,-,-0.05,0.05,-,0.56,0.75,0.76,0.12,0.39,Upgrade
20,Earnings From Continuing Operations,0.95,0.95,-3.12,-3.12,-1.8,-0.62,-8.87,0.24,0.09,3.7,-27.75,-5.84,-6.49,0.83,-,-0.06,1.79,4.99,-3.63,0.21,Upgrade
21,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,-,-,7.2,-0.4,-0.31,0.44,-,-,-,-,-,-,Upgrade
22,Net Income to Company,0.95,0.95,-3.12,-3.12,-1.8,-0.62,-8.87,0.24,0.09,3.7,-20.55,-6.24,-6.8,1.27,-,-0.06,1.79,4.99,-3.63,0.21,Upgrade
23,Minority Interest in Earnings,-,-,-,-,-,-,-,-,-,-,0.67,-,-,-,-,0.33,1,-0.49,0.15,0.19,Upgrade
24,Net Income,0.95,0.95,-3.12,-3.12,-1.8,-0.62,-8.87,0.24,0.09,3.7,-19.88,-6.24,-6.8,1.27,-,0.27,2.79,4.5,-3.48,0.4,Upgrade
25,Net Income to Common,0.95,0.95,-3.12,-3.12,-1.8,-0.62,-8.87,0.24,0.09,3.7,-19.88,-6.24,-6.8,1.27,-,0.27,2.79,4.5,-3.48,0.4,Upgrade
26,Net Income Growth,-,-,-,-,-,-,-,-,-,192.03%,-,-,-,-71.83%,-,-32.67%,92.74%,-28.52%,-,-,Upgrade
27,Shares Outstanding (Basic),138,138,138,138,138,138,137,138,110,101,92,104,99,88,-,88,88,86,80,80,Upgrade
28,Shares Outstanding (Diluted),138,138,138,138,138,138,137,138,110,101,92,104,99,88,-,88,88,86,80,80,Upgrade
29,Shares Change (YoY),-,-,0.10%,-,25.48%,36.43%,48.67%,32.59%,10.96%,14.81%,-,18.13%,12.50%,1.99%,-,9.75%,9.75%,7.61%,-,-,Upgrade
30,EPS (Basic),0.01,0.01,-0.02,-0.02,-0.01,-0.00,-0.06,0.00,0.00,0.04,-0.22,-0.06,-0.07,0.01,-,0.00,0.03,0.05,-0.04,0.01,Upgrade
31,EPS (Diluted),0.01,0.01,-0.02,-0.02,-0.01,-0.00,-0.06,0.00,0.00,0.04,-0.22,-0.06,-0.07,0.01,-,0.00,0.03,0.05,-0.04,0.01,Upgrade
32,EPS Growth,-,-,-,-,-,-,-,-,-,154.39%,-,-,-,-72.39%,-,-38.65%,75.61%,-33.57%,-,-,Upgrade
33,Free Cash Flow,9.65,9.65,0.53,0.53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
34,Free Cash Flow Per Share,0.07,0.07,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
35,Gross Margin,5.42%,5.42%,4.22%,4.22%,5.76%,5.69%,-0.80%,5.47%,4.73%,4.26%,-5.81%,2.84%,3.91%,5.25%,-,5.19%,6.08%,11.12%,7.99%,3.45%,Upgrade
36,Operating Margin,1.39%,1.39%,-0.33%,-0.33%,-2.56%,-0.64%,-7.50%,0.38%,0.49%,0.48%,-11.41%,-4.97%,-5.64%,0.34%,-,0.64%,1.95%,5.46%,-1.33%,0.31%,Upgrade
37,Profit Margin,1.03%,1.03%,-4.02%,-4.02%,-2.57%,-0.95%,-11.39%,0.22%,0.07%,3.02%,-20.80%,-6.69%,-8.58%,1.42%,-,0.22%,2.07%,4.65%,-5.16%,0.24%,Upgrade
38,Free Cash Flow Margin,10.49%,10.49%,0.68%,0.68%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
39,EBITDA,1.76,1.76,0.23,0.23,-1.19,0.15,-5.27,0.69,0.97,0.87,-10.61,-4.08,-4.06,0.85,-,1.33,3.28,5.84,-0.34,1.12,Upgrade
40,EBITDA Margin,1.91%,1.91%,0.30%,0.30%,-1.70%,0.23%,-6.77%,0.64%,0.79%,0.71%,-11.11%,-4.38%,-5.13%,0.95%,-,1.10%,2.44%,6.04%,-0.51%,0.68%,Upgrade
41,D&A For EBITDA,0.48,0.48,0.48,0.48,0.6,0.57,0.57,0.29,0.36,0.29,0.29,0.55,0.4,0.55,0.55,0.56,0.65,0.56,0.56,0.61,Upgrade
42,EBIT,1.28,1.28,-0.25,-0.25,-1.79,-0.42,-5.84,0.4,0.61,0.59,-10.9,-4.63,-4.47,0.31,-,0.77,2.63,5.29,-0.9,0.51,Upgrade
43,EBIT Margin,1.39%,1.39%,-0.33%,-0.33%,-2.56%,-0.64%,-7.50%,0.38%,0.49%,0.48%,-11.40%,-4.97%,-5.64%,0.34%,-,0.64%,1.95%,5.46%,-1.33%,0.31%,Upgrade
44,Effective Tax Rate,-,-,-,-,-,-,-,-,-,-,-,-,-,5.71%,-,112.30%,29.64%,13.23%,-,65.21%,Upgrade
