,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2296,2552,2403,2423,3024,3090,3034,2928,2933,2817,2984,3595,4539,3765,3465,3660,4869,4645,3904,3957,3722,Upgrade
1,Market Cap Growth,-17.41%,-17.41%,-20.80%,-17.24%,3.10%,9.68%,1.69%,-18.54%,-35.37%,-25.18%,-13.88%,-1.77%,-6.77%,-18.95%,-11.24%,-7.51%,30.80%,30.94%,-1.26%,-5.03%,5.56%,Upgrade
2,Enterprise Value,6509,6621,6211,7137,7738,7776,7446,7515,7520,7161,7306,7603,8547,7990,7102,7481,8690,8376,7002,6734,6499,Upgrade
3,Last Close Price,4.30,4.78,4.76,4.80,5.99,6.12,6.01,5.80,5.81,5.58,5.91,7.12,8.99,9.28,8.49,8.97,11.93,11.38,10.87,10.92,10.27,Upgrade
4,PE Ratio,-,-,-,-10.22,-,-,-8.44,-8.27,-,-3.99,-4.35,-,-,29.71,21.61,20.25,24.97,21.17,14.83,14.53,13.18,Upgrade
5,Forward PE,-,8.44,8.44,8.44,8.44,8.44,8.44,8.44,8.44,8.44,8.44,13.09,13.66,11.82,10.45,10.52,12.71,11.10,10.75,10.65,9.28,Upgrade
6,PS Ratio,1.21,1.41,1.15,1.09,1.51,1.63,1.52,1.23,1.32,1.39,1.30,1.53,1.71,1.04,0.95,1.03,1.35,1.47,1.22,1.22,1.15,Upgrade
7,PB Ratio,1.08,1.11,1.03,1.06,1.36,1.23,1.21,1.17,1.15,0.97,1.03,1.24,1.52,1.03,1.22,1.29,1.75,1.68,1.85,1.92,1.86,Upgrade
8,P/TBV Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,4.73,61.43,33.33,4.38,3.26,4.62,4.13,4.30,Upgrade
9,P/FCF Ratio,8.56,9.51,-,4.70,9.25,20.49,418.83,-,-,-,-12.80,-,-4.88,-,-,-,-4.82,-,-,-,-,Upgrade
10,P/OCF Ratio,6.64,6.64,-,3.68,5.85,9.38,11.54,10.82,19.12,-,19.23,-,-11.19,-,-,-,20.94,-,13.66,-,35.51,Upgrade
11,EV/Sales Ratio,3.59,3.65,2.97,3.21,3.86,4.11,3.74,3.16,3.38,3.54,3.18,3.25,3.22,2.22,1.94,2.11,2.41,2.65,2.18,2.08,2.00,Upgrade
12,EV/EBITDA Ratio,37.10,57.68,37.16,33.80,-,170.02,920.98,314.93,-,-12.56,-15.96,-18.34,-,20.01,15.44,17.38,-,15.82,13.97,12.73,12.36,Upgrade
13,EV/EBIT Ratio,-,-,-,-483.58,-,-45.84,-38.62,-42.33,-,-,-11.88,-,-,28.73,20.62,21.76,-,18.44,16.20,14.43,13.83,Upgrade
