,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,169.69,394.4,625.79,610.94,449.94,522.2,408.22,503.58,627.62,825.15,257.19,304.39,816.51,956.16,570.81,1260,866.73,847.6,631.87,814.37,Upgrade
1,Other Revenue,-7.54,7.54,-,12.08,-7.71,7.71,-,10.27,-87.83,87.83,-,8.71,-2.2,2.2,-,3.29,-1.49,1.49,-,1.04,Upgrade
2,Revenue,162.14,401.94,625.79,623.02,442.24,529.9,408.22,513.85,539.79,912.98,257.19,313.1,814.31,958.36,570.81,1263,865.24,849.09,631.87,815.41,Upgrade
3,Revenue Growth (YoY),-63.34%,-24.15%,53.30%,21.25%,-18.07%,-41.96%,58.73%,64.12%,-33.71%,-4.74%,-54.94%,-75.21%,-5.89%,12.87%,-9.66%,54.92%,-4.77%,-3.37%,-1.42%,-2.02%,Upgrade
4,Cost of Revenue,166.62,336.88,469.12,510.25,365.05,417.58,310.39,644.51,394.56,760.68,206.08,531.23,621.88,691.97,407.65,929.89,618.9,613.43,460.32,644.11,Upgrade
5,Gross Profit,-4.48,65.06,156.68,112.77,77.19,112.32,97.83,-130.66,145.23,152.3,51.11,-218.13,192.42,266.39,163.16,333.32,246.35,235.66,171.55,171.3,Upgrade
6,"Selling, General & Admin",35.21,44.15,41.04,51.89,41.65,41.77,41,63.11,64.91,61.85,62.91,88.77,61.03,74.3,55.72,82.69,69.95,60.29,42.59,64.74,Upgrade
7,Research & Development,28.9,25.29,21.28,80.17,37.58,22.13,13.37,86.89,36.46,25.2,22.12,102.71,41.44,30.98,24.92,90.53,46.77,35.03,20.7,54.99,Upgrade
8,Other Operating Expenses,2.71,5.19,3.11,0.16,0.91,-1.34,-7.02,31.52,-7.79,-6.96,-2.97,40.61,-0.14,-11.81,-16.57,44.24,-15.33,-0.71,-2.84,3.25,Upgrade
9,Operating Expenses,37.55,74.16,58.13,272.04,61.57,81.98,32.33,150.44,152.81,106.67,82.06,531.59,72.47,171.89,51.45,381.39,60.12,141.79,59.81,108.95,Upgrade
10,Operating Income,-42.03,-9.1,98.55,-159.27,15.62,30.34,65.51,-281.1,-7.58,45.63,-30.95,-749.72,119.95,94.5,111.71,-48.07,186.23,93.86,111.74,62.35,Upgrade
11,Interest Expense,-60.04,-50.88,-58.11,-87.26,-68.45,-54.97,-58.13,-66.37,-63.42,-55.68,-59.14,-70.05,-62.44,-64.7,-47.11,-57.2,-59.43,-49.73,-42.41,-60.46,Upgrade
12,Interest & Investment Income,2.76,-,7.85,62.67,3.83,7.28,1.35,16.73,1.92,0.53,4.14,40.83,6.64,0.46,4.65,12.78,1.92,16.17,6.11,14.45,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23,-0.23,-,-,-,-,-,Upgrade
14,Currency Exchange Gain (Loss),-1.74,1.74,-,3.62,-1.19,1.19,-,6,-2.57,2.57,-,-3.59,4.68,-4.68,-,2.4,2.36,-2.36,-,3.45,Upgrade
