,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,0.31,-,0.28,-,0.32,-,0.41,-,0.97,-,0.4,-,0.6,-,1.22,-,0.76,-,0.14,-,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,3.36,-,-,-,2.17,-,-,-,2.2,-,Upgrade
2,Cash & Short-Term Investments,0.31,0.28,0.28,0.32,0.32,0.41,0.41,-,0.97,3.75,3.75,-,0.6,-,3.38,-,0.76,2.34,2.34,-,Upgrade
3,Cash Growth,-2.22%,-31.60%,-31.60%,-,-67.56%,-89.21%,-89.21%,-,61.26%,-,11.00%,-,-20.63%,-,44.28%,-,-92.54%,-,-90.14%,-,Upgrade
4,Accounts Receivable,22.67,-,17.03,-,20.35,-,7.78,-,5.12,-,8.49,-,11.81,-,21.43,-,21.55,-,28.95,-,Upgrade
5,Other Receivables,-,-,7.8,-,-,-,5.17,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,Receivables,22.67,-,24.82,-,20.35,-,12.95,-,5.12,-,8.49,-,11.81,-,21.43,-,21.55,-,28.95,-,Upgrade
7,Inventory,12.92,-,13.49,-,6.67,-,10.15,-,20.42,-,10.46,-,13.63,-,12.7,-,16.75,-,10.98,-,Upgrade
8,Other Current Assets,8.96,-,0.67,-,7.96,-,2.78,-,6.86,-,1.94,-,5.42,-,1.97,-,3.09,-,1.58,-,Upgrade
9,Total Current Assets,44.87,-,39.26,-,35.29,-,26.27,-,33.37,-,24.64,-,31.47,-,39.48,-,42.16,-,43.85,-,Upgrade
10,"Property, Plant & Equipment",130.57,-,132.41,-,122.3,-,124.37,-,121.27,-,123.87,-,130.57,-,134.27,-,116.42,-,118.14,-,Upgrade
11,Long-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.31,-,0.04,-,Upgrade
12,Total Assets,175.43,-,171.67,-,157.59,-,150.65,-,154.64,-,148.51,-,162.03,-,173.75,-,158.89,-,162.03,-,Upgrade
13,Accounts Payable,8.65,-,8.71,-,9.63,-,9.05,-,8.36,-,8.64,-,8.83,-,8.96,-,8.8,-,9.03,-,Upgrade
14,Accrued Expenses,162.97,-,9.61,-,130.06,-,9.5,-,117.99,-,8.77,-,102.02,-,8.25,-,70.9,-,8.17,-,Upgrade
15,Short-Term Debt,22.72,-,21.59,-,23.79,-,25.11,-,31.78,-,113.99,-,26.54,-,81.32,-,12.5,-,25.13,-,Upgrade
16,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,82.17,-,-,-,74.34,-,-,-,17.46,-,-,-,Upgrade
17,Current Unearned Revenue,7.71,-,7.57,-,7.63,-,8.17,-,17.87,-,7.77,-,5.52,-,7.79,-,5.13,-,5.17,-,Upgrade
18,Other Current Liabilities,-,-,145.12,-,-,-,114.86,-,-,-,101.61,-,-,-,110.62,-,0.67,-,61.78,-,Upgrade
19,Total Current Liabilities,202.05,-,192.59,-,171.12,-,166.68,-,258.17,-,240.78,-,217.25,-,216.94,-,115.47,-,109.27,-,Upgrade
20,Long-Term Debt,72.55,-,72.61,-,64.58,-,64.37,-,2.38,-,2.38,-,5.41,-,8.77,-,56.21,-,53.05,-,Upgrade
21,Long-Term Unearned Revenue,13.04,-,14.77,-,16.5,-,17.53,-,18.64,-,19.77,-,23.2,-,22.02,-,25.56,-,27.16,-,Upgrade
22,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18.85,-,18.61,-,Upgrade
23,Total Liabilities,287.64,-,279.97,-,252.19,-,248.57,-,279.19,-,262.93,-,245.86,-,247.72,-,216.09,-,208.08,-,Upgrade
24,Common Stock,30.89,-,30.89,-,30.89,-,30.89,-,30.89,-,30.89,-,30.89,-,30.89,-,30.89,-,30.89,-,Upgrade
25,Additional Paid-In Capital,18.56,-,18.56,-,-,-,18.56,-,-,-,18.56,-,-,-,18.56,-,18.56,-,18.56,-,Upgrade
26,Retained Earnings,-165.62,-,-161.71,-,-148,-,-151.32,-,-174.86,-,-164.73,-,-134.2,-,-124.34,-,-107.58,-,-96.43,-,Upgrade
27,Comprehensive Income & Other,4.08,-,4.08,-,22.64,-,4.08,-,19.54,-,0.98,-,19.54,-,0.98,-,0.98,-,0.98,-,Upgrade
28,Total Common Equity,-112.1,-108.19,-108.19,-94.47,-94.47,-97.8,-97.8,-,-124.43,-114.3,-114.3,-,-83.77,-,-73.92,-,-57.16,-46.01,-46.01,-,Upgrade
29,Minority Interest,-0.11,-,-0.11,-,-0.13,-,-0.13,-,-0.12,-,-0.12,-,-0.05,-,-0.05,-,-0.04,-,-0.04,-,Upgrade
30,Shareholders' Equity,-112.21,-108.3,-108.3,-94.6,-94.6,-97.93,-97.93,-,-124.55,-114.42,-114.42,-,-83.82,-,-73.97,-,-57.2,-46.05,-46.05,-,Upgrade
31,Total Liabilities & Equity,175.43,-,171.67,-,157.59,-,150.65,-,154.64,-,148.51,-,162.03,-,173.75,-,158.89,-,162.03,-,Upgrade
32,Total Debt,95.27,94.2,94.2,88.37,88.37,89.48,89.48,-,116.33,116.37,116.37,-,106.29,-,90.09,-,86.17,78.18,78.18,-,Upgrade
33,Net Cash (Debt),-94.96,-93.92,-93.92,-88.05,-88.05,-89.08,-89.08,-,-115.36,-112.62,-112.62,-,-105.68,-,-86.71,-,-85.41,-75.83,-75.83,-,Upgrade
34,Net Cash Per Share,-0.31,-0.30,-0.30,-0.29,-0.29,-0.29,-0.29,-,-0.37,-0.36,-0.36,-,-0.34,-,-0.28,-,-0.27,-0.25,-0.25,-,Upgrade
35,Filing Date Shares Outstanding,308.86,308.86,308.86,308.86,308.86,308.86,308.86,308.86,308.86,308.86,308.86,308.86,308.86,308.86,308.86,308.86,308.86,308.86,308.86,308.86,Upgrade
