,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,5.94,3.11,-4.66,9.39,11.93,10.05,17.61,2.67,2.64,-7.38,4.22,8.25,3.17,2.78,18.53,-6.81,-3.63,-0.03,3.74,11.11,Upgrade
1,Revenue Growth (YoY),-50.23%,-69.10%,-,251.44%,352.90%,-,317.54%,-67.63%,-16.82%,-,-77.23%,-,-,-,394.85%,-,-,-,-51.99%,63.40%,Upgrade
2,Cost of Revenue,3.84,1.63,-3.7,5.44,6.78,5.81,11.97,1.76,1.26,-5.41,3.1,6.96,2.53,2.51,12.34,-1.5,-2.09,-0.03,0.78,6.02,Upgrade
3,Gross Profit,2.1,1.48,-0.96,3.94,5.16,4.24,5.65,0.91,1.37,-1.98,1.11,1.3,0.64,0.27,6.19,-5.31,-1.55,-0,2.96,5.09,Upgrade
4,"Selling, General & Admin",3.44,4.04,11.35,4.42,4.48,4.25,14.06,3.58,2.9,3.64,5.44,4.46,4.17,3.72,11.61,1.75,3.19,3.47,11.44,5.25,Upgrade
5,Operating Expenses,3.44,4.04,9.11,4.42,4.48,4.25,15.68,3.58,2.9,3.64,10.54,4.46,4.17,3.72,13.73,1.75,3.19,3.47,11.44,5.25,Upgrade
6,Operating Income,-1.34,-2.56,-10.07,-0.48,0.68,-0.01,-10.03,-2.67,-1.53,-5.62,-9.43,-3.16,-3.53,-3.45,-7.54,-7.06,-4.74,-3.47,-8.48,-0.16,Upgrade
7,Interest Expense,-,-2.07,-3.83,-2.09,-2.15,-2.34,-2.06,-2.07,-2.1,-2.07,-1.81,-2.04,-2.14,-2.41,-3.61,-2.09,-3.63,-0.93,-3.74,-,Upgrade
8,Interest & Investment Income,-,-,0,-,-,-,0,-,-,-,0.01,-,-,-,0,-,-,-,0.03,-,Upgrade
9,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.04,-,-,-,0.14,-0.01,Upgrade
10,Currency Exchange Gain (Loss),-,-,-0.01,-,-,-,0.03,-,-,-,-0.04,-,-,-,-0.03,-,-,-,0.01,-,Upgrade
11,Other Non Operating Income (Expenses),1.44,0.63,2.04,0.59,5.09,0.57,10.6,0.61,0.62,0.56,-4.86,0.59,0.64,1.04,1.81,0.63,0.87,0.74,2.95,0.21,Upgrade
