,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,11480,12870,10756,10653,8949,10485,7940,6970,5319,7159,Upgrade
1,Revenue Growth (YoY),6.73%,20.81%,20.20%,1.61%,12.70%,50.42%,49.27%,-2.63%,-19.21%,-3.29%,Upgrade
2,Cost of Revenue,9844,10920,8985,8675,7526,8959,6759,5632,4562,5815,Upgrade
3,Gross Profit,1636,1950,1771,1978,1423,1525,1181,1338,756.93,1344,Upgrade
4,"Selling, General & Admin",1178,1351,1077,1284,890.92,1037,761.34,902.69,613.87,797.91,Upgrade
5,Other Operating Expenses,-207.02,-3.35,-94,60.49,-92.91,-224.59,-104.4,-117.03,-149.96,-85.34,Upgrade
6,Operating Expenses,996.29,1324,995.35,1359,834.09,835.65,670.19,912.99,463.91,712.58,Upgrade
7,Operating Income,639.65,625.27,775.82,618.94,589.03,689.76,510.42,424.8,293.02,631.46,Upgrade
8,Interest Expense,-43.86,-50.93,-35.02,-43.25,-30.36,-29.54,-28.82,-16.19,-18.83,-26.13,Upgrade
9,Interest & Investment Income,105.2,87.62,43.68,19.55,4.88,23.77,3.91,16.11,5.81,4.92,Upgrade
10,Earnings From Equity Investments,-3.36,8.75,17.25,6.44,0.04,-6.32,3.74,1.77,4.23,9.37,Upgrade
11,Currency Exchange Gain (Loss),34.3,-128.59,107.29,94.17,118.99,9.94,-23.76,-77.14,17.14,4.05,Upgrade
12,Other Non Operating Income (Expenses),-3.59,22.4,-3.79,-7.61,-6.7,-42.65,-9.14,21.89,-9.09,4.4,Upgrade
13,EBT Excluding Unusual Items,728.34,564.51,905.22,688.25,675.88,644.96,456.35,371.25,292.28,628.07,Upgrade
14,Gain (Loss) on Sale of Investments,-75.3,173.57,-171.72,117.61,-116.86,-17.75,27.92,23.87,-23.87,-57.94,Upgrade
15,Gain (Loss) on Sale of Assets,-2.36,-11.11,-3.18,6.93,0.2,-4.07,-,-3.83,-,-5.37,Upgrade
16,Other Unusual Items,-,-,-,0.49,25.81,32.14,-,113.56,-,46.61,Upgrade
17,Pretax Income,650.69,726.97,730.32,813.28,585.03,655.28,484.28,504.86,268.4,611.37,Upgrade
18,Income Tax Expense,146.86,133.44,160.29,181.96,131.41,133.2,97.97,143.88,63.17,97.39,Upgrade
19,Earnings From Continuing Operations,503.83,593.53,570.03,631.32,453.62,522.09,386.31,360.98,205.23,513.97,Upgrade
20,Minority Interest in Earnings,-17.69,-48.23,-1.36,-15.57,-14.3,-21.92,-2.89,2.95,10.76,14.16,Upgrade
21,Net Income,486.14,545.3,568.67,615.75,439.32,500.17,383.41,363.93,215.99,528.13,Upgrade
22,Net Income to Common,486.14,545.3,568.67,615.75,439.32,500.17,383.41,363.93,215.99,528.13,Upgrade
23,Net Income Growth,-14.51%,-11.44%,29.45%,23.11%,14.58%,37.44%,77.51%,-31.09%,-43.59%,10.68%,Upgrade
24,Shares Outstanding (Basic),2018,2013,2007,1989,2005,1991,1964,1969,1984,1971,Upgrade
25,Shares Outstanding (Diluted),2171,2163,2155,2137,2153,2018,1971,1975,1990,1985,Upgrade
26,Shares Change (YoY),0.74%,1.23%,0.06%,5.92%,9.24%,2.16%,-0.93%,-0.53%,0.43%,0.55%,Upgrade
27,EPS (Basic),0.24,0.27,0.28,0.31,0.22,0.25,0.20,0.18,0.11,0.27,Upgrade
28,EPS (Diluted),0.22,0.25,0.25,0.28,0.19,0.23,0.19,0.18,0.11,0.27,Upgrade
29,EPS Growth,-11.88%,-10.57%,31.16%,18.36%,-1.38%,26.43%,79.10%,-30.70%,-43.59%,10.41%,Upgrade
30,Free Cash Flow,279.54,613.96,323.66,737.42,1375,361.97,-613.29,525.72,65.31,877.94,Upgrade
31,Free Cash Flow Per Share,0.13,0.28,0.15,0.35,0.64,0.18,-0.31,0.27,0.03,0.44,Upgrade
32,Operating Margin,5.57%,4.86%,7.21%,5.81%,6.58%,6.58%,6.43%,6.09%,5.51%,8.82%,Upgrade
33,Profit Margin,4.23%,4.24%,5.29%,5.78%,4.91%,4.77%,4.83%,5.22%,4.06%,7.38%,Upgrade
34,Free Cash Flow Margin,2.44%,4.77%,3.01%,6.92%,15.37%,3.45%,-7.72%,7.54%,1.23%,12.26%,Upgrade
35,EBITDA,838.08,794.9,959.84,780.41,750.61,835.01,670.25,601.37,439.04,776.13,Upgrade
36,D&A For EBITDA,198.43,169.64,184.02,161.47,161.59,145.25,159.84,176.57,146.02,144.67,Upgrade
37,EBIT,639.65,625.27,775.82,618.94,589.03,689.76,510.42,424.8,293.02,631.46,Upgrade
