,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,14137,15963,14320,14198,16003,17098,22994,16338,9331,6172,9349,Upgrade
1,Market Cap Growth,12.43%,12.43%,-10.52%,-16.96%,-30.40%,4.65%,146.43%,164.71%,-0.19%,-50.99%,-21.85%,Upgrade
2,Enterprise Value,8847,12532,10452,11115,12373,15848,21114,14767,7367,4830,8003,Upgrade
3,Last Close Price,6.97,7.87,6.80,6.74,7.33,7.83,10.26,7.31,4.12,2.72,3.88,Upgrade
4,PE Ratio,13.84,14.40,11.67,11.09,13.42,15.54,21.20,18.18,13.55,7.56,9.17,Upgrade
5,Forward PE,11.09,11.40,9.26,10.25,11.66,13.00,17.69,14.88,9.46,5.89,7.85,Upgrade
6,PS Ratio,0.54,0.61,0.55,0.61,0.72,0.75,1.02,0.91,0.64,0.45,0.61,Upgrade
7,PB Ratio,1.20,1.19,1.05,1.34,1.49,1.68,2.20,1.74,1.05,0.78,1.13,Upgrade
8,P/TBV Ratio,1.43,1.43,1.21,1.46,1.62,1.83,2.39,1.89,1.15,0.86,1.25,Upgrade
9,P/FCF Ratio,14.73,16.63,13.86,12.38,6.70,8.40,-74.54,-,13.29,5.96,19.20,Upgrade
10,P/OCF Ratio,8.12,8.12,7.30,8.48,5.53,6.02,43.10,-,8.18,4.06,9.70,Upgrade
11,PEG Ratio,1.10,1.10,1.10,1.10,1.10,1.10,0.33,0.33,0.33,0.33,0.33,Upgrade
12,EV/Sales Ratio,0.34,0.48,0.40,0.48,0.56,0.70,0.93,0.82,0.50,0.35,0.52,Upgrade
13,EV/EBITDA Ratio,4.93,7.14,5.41,5.91,7.15,8.53,11.43,9.66,5.96,3.62,5.00,Upgrade
14,EV/EBIT Ratio,6.48,9.22,6.77,7.37,9.06,10.58,14.33,13.13,8.64,4.76,6.23,Upgrade
15,EV/FCF Ratio,9.21,13.05,10.12,9.69,5.18,7.79,-68.44,-,10.50,4.67,16.44,Upgrade
16,Debt / Equity Ratio,0.26,0.26,0.22,0.28,0.23,0.26,0.23,0.18,0.15,0.18,0.15,Upgrade
17,Debt / FCF Ratio,3.60,3.60,2.96,2.60,1.02,1.28,-7.76,-,1.92,1.37,2.50,Upgrade
18,Return on Capital Employed (ROCE),8.85%,8.85%,10.32%,11.43%,10.34%,11.94%,11.42%,10.70%,8.52%,11.34%,13.51%,Upgrade
19,Earnings Yield,7.84%,6.94%,8.57%,9.01%,7.45%,6.44%,4.72%,5.50%,7.38%,13.23%,10.90%,Upgrade
20,FCF Yield,6.79%,6.01%,7.21%,8.08%,14.92%,11.90%,-1.34%,-0.64%,7.52%,16.77%,5.21%,Upgrade
21,Buyback Yield / Dilution,-0.98%,-0.74%,-1.23%,-0.06%,-5.92%,-9.24%,-2.16%,0.93%,0.53%,-0.43%,-0.55%,Upgrade
22,Total Shareholder Return,3.32%,-0.74%,-1.23%,-0.06%,-5.92%,-9.24%,-2.16%,0.93%,0.53%,-0.43%,-0.55%,Upgrade
