,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,0.2,1.15,1.11,7.85,5.42,6.5,15.5,24.74,19.59,7.22,Upgrade
1,Revenue Growth (YoY),-81.67%,-85.41%,-79.48%,20.78%,-65.02%,-73.72%,-20.86%,242.82%,158.11%,6.41%,Upgrade
2,Cost of Revenue,0.45,1.38,2.67,6.55,6.17,5.45,12.24,18.12,10.8,5.26,Upgrade
3,Gross Profit,-0.24,-0.24,-1.55,1.3,-0.75,1.05,3.27,6.62,8.79,1.96,Upgrade
4,"Selling, General & Admin",3.05,4.67,4.96,5.64,9.77,5.28,6.74,6.49,5.6,6.72,Upgrade
5,Other Operating Expenses,-0.03,-,0.95,-,0.62,-,1.22,-,-0.7,-,Upgrade
6,Operating Expenses,3.02,4.67,5.91,5.64,10.39,5.28,7.96,6.49,4.91,6.72,Upgrade
7,Operating Income,-3.26,-4.9,-7.46,-4.34,-11.14,-4.23,-4.7,0.13,3.89,-4.76,Upgrade
8,Interest Expense,-0.89,-0.04,-0.6,-0.05,-0.36,-0.01,-0,-0,-0.41,-0.01,Upgrade
9,Interest & Investment Income,-,0.97,-,0.6,-,0.31,0.04,0.05,-,0.59,Upgrade
10,Currency Exchange Gain (Loss),-0.02,-,-0.01,-,0.12,-,-0.05,-,-0.71,-,Upgrade
11,EBT Excluding Unusual Items,-4.17,-3.98,-8.07,-3.79,-11.38,-3.93,-4.71,0.17,2.77,-4.17,Upgrade
12,Gain (Loss) on Sale of Investments,0.03,-,0.05,-,0.02,-,0,-,-,-,Upgrade
13,Gain (Loss) on Sale of Assets,0.53,-,1.99,-,0.45,-,1.62,-,-,-,Upgrade
14,Legal Settlements,-,-,0.69,-,0.59,-,-,-,1.46,-,Upgrade
15,Other Unusual Items,0,-,-,-,-,-,-,-,-,-,Upgrade
16,Pretax Income,-3.62,-3.98,-5.34,-3.79,-10.33,-3.93,-3.08,0.17,4.23,-4.17,Upgrade
17,Earnings From Continuing Operations,-3.62,-3.98,-5.34,-3.79,-10.33,-3.93,-3.08,0.17,4.23,-4.17,Upgrade
18,Net Income,-3.62,-3.98,-5.34,-3.79,-10.33,-3.93,-3.08,0.17,4.23,-4.17,Upgrade
19,Net Income to Common,-3.62,-3.98,-5.34,-3.79,-10.33,-3.93,-3.08,0.17,4.23,-4.17,Upgrade
20,Shares Outstanding (Basic),246,246,246,246,246,246,246,246,246,246,Upgrade
21,Shares Outstanding (Diluted),246,246,246,246,246,246,246,246,246,246,Upgrade
22,EPS (Basic),-0.01,-0.02,-0.02,-0.02,-0.04,-0.02,-0.01,0.00,0.02,-0.02,Upgrade
23,EPS (Diluted),-0.01,-0.02,-0.02,-0.02,-0.04,-0.02,-0.01,0.00,0.02,-0.02,Upgrade
24,Free Cash Flow,-,-0.65,-2.24,-1.79,-4.54,1.47,-6.74,-1.43,-2.4,-8.83,Upgrade
25,Free Cash Flow Per Share,-,-0.00,-0.01,-0.01,-0.02,0.01,-0.03,-0.01,-0.01,-0.04,Upgrade
26,Operating Margin,-1598.53%,-427.92%,-670.53%,-55.23%,-205.33%,-65.03%,-30.29%,0.51%,19.83%,-65.96%,Upgrade
27,Profit Margin,-1773.04%,-347.21%,-479.34%,-48.26%,-190.54%,-60.38%,-19.89%,0.70%,21.60%,-57.82%,Upgrade
28,Free Cash Flow Margin,-,-56.72%,-200.99%,-22.76%,-83.74%,22.62%,-43.47%,-5.76%,-12.25%,-122.29%,Upgrade
29,EBITDA,-3.44,-4.37,-7.26,-4.18,-10.91,-3.98,-4.47,0.31,4.08,-4.59,Upgrade
30,D&A For EBITDA,-0.18,0.54,0.21,0.15,0.22,0.25,0.23,0.18,0.19,0.17,Upgrade
31,EBIT,-3.26,-4.9,-7.46,-4.34,-11.14,-4.23,-4.7,0.13,3.89,-4.76,Upgrade
