,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Cash & Equivalents,23792,24652,23822,32935,24085,13724,14763,19888,18081,24514,15900,15334,21595,17394,28601,38426,19328,10495,1977,862.84,Upgrade
1,Short-Term Investments,13358,11616,14604,17051,14870,14128,17842,19521,26729,26091,33507,37142,21776,29514,18629,3997,2762,269.54,607.34,184.27,Upgrade
2,Cash & Short-Term Investments,37150,36269,38426,49986,38954,27852,32606,39408,44810,50605,49408,52476,43371,46909,47229,42422,22090,10764,2585,1047,Upgrade
3,Cash Growth,-4.63%,30.22%,17.85%,26.84%,-13.07%,-44.96%,-34.01%,-24.90%,3.32%,7.88%,4.61%,23.70%,96.34%,335.79%,1727.33%,3951.36%,1138.92%,219.19%,-65.31%,-87.40%,Upgrade
4,Accounts Receivable,1904,1939,3383,4658,5372,5665,5465,5118,6138,4701,5202,2798,4276,2806,1678,1243,1520,1441,1294,1352,Upgrade
5,Other Receivables,5123,3696,1910,2070,1947,1923,1551,1957,-,-,-,2005,350.98,345.41,-,349.14,297.62,219.49,163.4,186.21,Upgrade
6,Receivables,7026,5636,5293,6728,7320,7588,7015,7075,6138,4701,5202,4803,4677,3202,1678,1642,1868,1710,1507,1588,Upgrade
7,Inventory,6819,4886,6210,5278,7063,8493,6376,8191,6672,3361,2677,2056,1703,2187,1750,1082,1039,1024,955.08,889.53,Upgrade
8,Restricted Cash,4920,3689,4861,5542,4155,2119,2837,3154,3493,3790,3931,2994,3656,1472,318.92,78.01,184.24,441.41,25.85,82.51,Upgrade
9,Other Current Assets,4141,5033,4219,2846,3177,1889,2817,1321,1945,2344,3091,1312,908.61,913.29,1146,983.23,1144,1149,1296,1321,Upgrade
10,Total Current Assets,60056,55512,59009,70380,60669,47942,51651,59150,63058,64801,64308,63641,54315,54683,52122,46207,26325,15089,6369,4928,Upgrade
11,"Property, Plant & Equipment",36508,36081,35934,36307,30368,27928,25024,23082,20283,17672,11910,10454,8451,6641,6186,6442,6632,6814,7195,7686,Upgrade
12,Long-Term Investments,3732,5376,5455,5487,5532,5274,5444,6356,5983,4418,4050,3059,1308,399.96,403.41,300.12,340.76,155.23,111.31,115.33,Upgrade
13,Other Intangible Assets,232.97,234.3,235.62,236.95,238.27,239.6,240.93,212.6,213.93,215.26,197.91,199.12,200.34,201.75,203.17,204.58,206.03,207.5,208.93,210.34,Upgrade
14,Long-Term Accounts Receivable,-,-,-,2546,-,3818,-,4722,-,-,-,2572,2781,2030,-,637.4,672.98,645.24,636.92,657.7,Upgrade
15,Other Long-Term Assets,3460,3312,3553,2426,5659,2178,6968,2741,7340,6797,6728,2958,1955,1564,2204,850.6,215.74,240.29,816.21,984.87,Upgrade
16,Total Assets,103989,100516,104186,117383,102466,87379,89327,96264,96877,93904,87194,82884,69011,65520,61119,54642,34393,23151,15337,14582,Upgrade
17,Accounts Payable,30197,24585,24165,30241,28118,19560,18874,25523,20367,16233,14844,13156,11603,11002,8750,6706,5254,4146,3364,3326,Upgrade
18,Accrued Expenses,14431,13296,13890,6957,14865,5963,12284,6125,11036,8231,7630,3283,2441,1984,3934,1886,1626,1730,1596,1915,Upgrade
19,Short-Term Debt,6011,5302,4648,5085,4833,4834,5294,4039,5039,6115,6075,5230,5310,4130,2320,1550,951.96,4088,3870,885.62,Upgrade
20,Current Portion of Long-Term Debt,4229,4211,4965,4736,5232,7225,2408,1238,1768,2063,1538,2068,1563,1564,1142,380.56,445.04,420.04,431.44,322.44,Upgrade
21,Current Portion of Leases,1782,1748,1641,1768,1353,1371,951.19,1057,831.62,1042,812.57,772.38,674.43,584.5,518.83,580.38,553.69,692.05,736.86,649.08,Upgrade
22,Current Income Taxes Payable,558.56,691.05,1121,349.35,406.68,256.49,278.32,286.3,207.72,355.63,362.9,627.79,184.77,144.47,47.46,181.66,39.23,76.91,27.02,43.99,Upgrade
23,Current Unearned Revenue,-,-,-,2856,-,2759,-,2108,-,-,-,1385,1127,1137,-,1004,752.03,475.73,440.19,486.27,Upgrade
24,Other Current Liabilities,264.51,320.15,681.69,5804,635.82,6135,347.29,5476,478.75,522.69,649.47,2677,3700,1492,319.37,1687,1243,1422,1648,1870,Upgrade
25,Total Current Liabilities,57473,50154,51112,57798,55443,48104,40437,45852,39729,34562,31912,29198,26604,22038,17031,13976,10865,13049,12114,9499,Upgrade
26,Long-Term Debt,11282,11615,11384,13043,12156,6545,11331,10886,12537,12161,11115,9739,9827,9792,10405,5938,6765,7053,7198,7155,Upgrade
27,Long-Term Leases,10576,10248,10105,10092,8664,8453,8412,6532,6825,7056,2549,2349,1829,1246,970.12,1070,1117,1212,1444,1687,Upgrade
28,Long-Term Unearned Revenue,-,-,-,3375,-,2921,-,2598,-,-,-,1764,1574,1361,-,1004,859.96,776.96,673.78,636.58,Upgrade
29,Long-Term Deferred Tax Liabilities,210.17,211.32,213.71,212.35,216,216.16,216.4,218.19,216.6,208.43,220.35,25.2,-,-,-,-,-,-,-,-,Upgrade
30,Other Long-Term Liabilities,8378,7572,6657,3267,6296,2780,5469,2532,4704,4217,3911,1745,1446,1045,2274,790.6,613.86,537.43,466.38,426.44,Upgrade
31,Total Liabilities,87918,79799,79472,87787,82775,69018,65865,68617,64013,58204,49708,44820,41279,35481,30680,22780,20221,22628,21896,19404,Upgrade
32,Common Stock,11347,16075,20591,3.62,15711,2.93,19619,2.92,29134,32191,33940,2.89,2.81,2.8,2.8,2.68,2.41,1.99,1.83,1.83,Upgrade
33,Additional Paid-In Capital,-,-,-,117717,-,95682,-,94593,-,-,-,92467,80022,81137,80908,78880,58380,43726,40298,40228,Upgrade
34,Retained Earnings,-,-,-,-90758,-,-80693,-,-69914,-,-,-,-55634,-53522,-52686,-52099,-51648,-50262,-49217,-48041,-46326,Upgrade
35,Treasury Stock,-,-,-,-1850,-,-1850,-,-1850,-,-,-,-1850,-1850,-1850,-1850,-,-,-,-,-,Upgrade
36,Comprehensive Income & Other,-,-,-,432.99,-,1309,-,1036,-,-,-,-276.3,-234.4,-254.31,-139.98,-65.45,-98.13,-306.11,-312.59,-203.05,Upgrade
37,Total Common Equity,11347,16075,20591,25546,15711,14452,19619,23868,29134,32191,33940,34710,24419,26349,26821,27169,8022,-5795,-8053,-6300,Upgrade
38,Minority Interest,4724,4642,4123,4050,3981,3909,3843,3779,3731,3509,3546,3353,3313,3689,3617,4693,6150,6318,1494,1478,Upgrade
39,Shareholders' Equity,16071,20716,24714,29596,19692,18361,23462,27647,32864,35699,37486,38063,27732,30039,30439,31862,14172,522.98,-6559,-4822,Upgrade
40,Total Liabilities & Equity,103989,100516,104186,117383,102466,87379,89327,96264,96877,93904,87194,82884,69011,65520,61119,54642,34393,23151,15337,14582,Upgrade
41,Total Debt,33880,33124,32744,34725,32237,28428,28396,23751,27002,28437,22090,20158,19203,17316,15355,9520,9833,13464,13681,10699,Upgrade
42,Net Cash (Debt),3271,3145,5682,15261,6717,-576.39,4209,15657,17808,22168,27317,32317,24168,29593,31874,32903,12257,-2700,-11096,-9652,Upgrade
43,Net Cash Growth,-51.31%,-,34.99%,-2.53%,-62.28%,-,-84.59%,-51.55%,-26.32%,-25.09%,-14.30%,-1.78%,97.18%,-,-,-,-,-,-,-,Upgrade
44,Net Cash Per Share,1.59,1.53,2.78,8.66,3.87,-0.35,2.55,9.50,10.86,13.58,16.81,20.11,15.42,18.92,20.54,23.15,10.12,-2.56,-10.70,-9.37,Upgrade
45,Filing Date Shares Outstanding,2055,2050,2044,2069,1736,1669,1649,1670,1640,1633,1625,1652,1591,1639,1552,1639,1405,1258,1068,1064,Upgrade
46,Total Common Shares Outstanding,2055,2050,2044,2055,1736,1669,1649,1662,1640,1633,1625,1644,1591,1586,1552,1569,1405,1157,1068,1064,Upgrade
47,Working Capital,2584,5358,7897,12582,5226,-161.73,11214,13298,23328,30240,32396,34443,27712,32645,35091,32231,15460,2040,-5745,-4571,Upgrade
48,Book Value Per Share,5.52,7.84,10.07,12.43,9.05,8.66,11.90,14.36,17.76,19.71,20.89,21.12,15.35,16.61,17.28,17.31,5.71,-5.01,-7.54,-5.92,Upgrade
49,Tangible Book Value,11114,15840,20356,25309,15473,14212,19379,23656,28920,31975,33742,34511,24219,26147,26618,26964,7816,-6002,-8262,-6510,Upgrade
50,Tangible Book Value Per Share,5.41,7.73,9.96,12.31,8.91,8.52,11.75,14.23,17.63,19.58,20.77,21.00,15.23,16.48,17.15,17.18,5.56,-5.19,-7.74,-6.12,Upgrade
51,Buildings,-,-,-,912.38,-,892.02,-,890.58,-,-,-,875.56,871.19,872.03,-,862.6,834.44,829.17,828.96,828.96,Upgrade
52,Machinery,-,-,-,17744,-,13126,-,10347,-,-,-,5943,5057,4281,-,3938,3799,3632,2673,3336,Upgrade
53,Construction In Progress,-,-,-,2894,-,2465,-,3114,-,-,-,1305,829.36,306.48,-,177.46,175.38,287.36,516.29,475.98,Upgrade
54,Leasehold Improvements,-,-,-,5161,-,4016,-,3409,-,-,-,1876,1337,1074,-,997.19,981.04,988.84,1019,1026,Upgrade
