,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Market Capitalization,80077,109113,67210,73250,147373,125909,126787,136332,125626,204563,281654,272113,392923,454528,676937,473581,590518,223571,70701,22684,32961,Upgrade
1,Market Cap Growth,-13.34%,-13.34%,-46.99%,-46.27%,17.31%,-38.45%,-54.98%,-49.90%,-68.03%,-54.99%,-58.39%,-42.54%,-33.46%,103.30%,857.46%,1987.76%,1691.55%,1636.33%,237.20%,-44.78%,-35.60%,Upgrade
2,Enterprise Value,81687,110714,65523,61090,144444,130752,126369,123160,110197,182699,252230,236435,367688,423297,643449,439936,583545,233464,84480,35012,44648,Upgrade
3,Last Close Price,36.75,56.35,34.05,37.45,73.60,71.45,75.85,79.55,78.50,121.40,172.00,175.20,-,-,-,-,-,-,-,-,-,Upgrade
4,PS Ratio,1.56,1.56,0.98,1.23,2.41,2.15,2.42,2.38,2.26,4.30,6.02,5.79,8.86,11.44,20.40,17.45,30.58,15.72,6.59,2.74,3.77,Upgrade
5,PB Ratio,6.13,6.13,3.02,2.73,4.52,5.96,6.39,5.08,4.02,5.64,6.74,5.88,8.41,13.57,18.74,13.11,15.61,13.82,123.22,-3.16,-6.11,Upgrade
6,P/TBV Ratio,8.86,8.86,3.95,3.32,5.29,7.58,8.26,6.16,4.70,6.41,7.52,6.53,9.28,15.54,21.53,14.99,18.44,25.06,-,-,-,Upgrade
7,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,604.03,-,-17.56,-,-,Upgrade
8,P/OCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,287.57,-,-,-,254.88,-294.63,-24.73,-,-,Upgrade
9,EV/Sales Ratio,1.17,1.58,0.96,1.03,2.36,2.23,2.41,2.15,1.98,3.84,5.40,5.03,8.29,10.66,19.39,16.21,30.22,16.41,7.88,4.23,5.10,Upgrade
10,EV/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,596.89,-,-20.99,-,-,Upgrade
11,Debt / Equity Ratio,2.11,2.11,1.60,1.32,1.17,1.64,1.55,1.21,0.86,0.82,0.80,0.59,0.53,0.69,0.58,0.50,0.30,0.69,25.74,-2.09,-2.22,Upgrade
12,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.79,-,-,-,-,-,Upgrade
13,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.56,-,-3.67,-,-,Upgrade
14,Asset Turnover,0.73,0.68,0.36,0.62,0.80,0.40,0.46,0.67,0.55,0.45,0.47,0.52,0.58,0.53,0.55,0.60,0.63,0.77,0.37,0.73,Upgrade,
15,Inventory Turnover,8.31,11.39,11.36,6.56,10.26,9.02,4.67,5.77,8.31,8.98,11.86,14.31,17.45,16.07,13.97,18.16,20.75,15.28,13.77,6.68,9.17,Upgrade
16,Quick Ratio,0.77,0.77,0.84,0.86,0.98,0.83,0.74,0.98,1.01,1.28,1.60,1.71,1.96,1.80,2.27,2.87,3.15,2.20,0.95,0.33,0.27,Upgrade
17,Current Ratio,1.04,1.04,1.11,1.15,1.22,1.09,1.00,1.28,1.29,1.59,1.87,2.02,2.18,2.04,2.48,3.06,3.31,2.42,1.16,0.53,0.52,Upgrade
18,Return on Equity (ROE),-112.02%,-90.32%,-77.54%,-88.40%,-97.42%,-117.27%,-75.32%,-77.46%,-48.79%,-30.90%,-19.58%,-51.48%,-11.57%,-8.72%,-62.60%,-25.97%,-64.77%,-,-,-,Upgrade,
19,Return on Assets (ROA),-12.81%,-12.72%,-12.17%,-15.07%,-12.76%,-17.19%,-13.77%,-17.44%,-10.14%,-7.86%,-6.43%,-8.05%,-3.69%,-3.01%,-1.28%,-5.23%,-8.22%,-15.07%,-26.24%,-44.96%,Upgrade,
20,Return on Capital (ROIC),-25.23%,-23.40%,-22.15%,-28.50%,-24.53%,-30.79%,-24.75%,-30.27%,-15.61%,-11.50%,-9.29%,-11.63%,-5.26%,-4.10%,-1.70%,-7.12%,-12.45%,-27.48%,-60.40%,-95.29%,Upgrade,
21,Earnings Yield,-29.21%,-21.44%,-32.94%,-31.96%,-15.81%,-18.24%,-17.82%,-14.70%,-13.10%,-5.87%,-4.00%,-3.42%,-3.30%,-2.63%,-1.46%,-2.20%,-1.13%,-3.58%,-13.00%,-50.59%,-38.73%,Upgrade
22,FCF Yield,-,-,-,-,-,-,-,-,-,-,-,-0.67%,-0.03%,-,-,0.17%,-0.94%,-5.69%,-35.43%,-35.39%,Upgrade,
23,Buyback Yield / Dilution,-18.40%,-18.41%,-24.02%,-23.94%,-6.92%,-5.83%,-1.23%,-1.51%,-2.50%,-4.60%,-4.41%,-4.70%,-13.08%,-29.51%,-48.29%,-49.58%,-38.01%,-17.94%,-2.74%,-0.27%,1.43%,Upgrade
24,Total Shareholder Return,-18.40%,-18.41%,-24.02%,-23.94%,-6.92%,-5.83%,-1.23%,-1.51%,-2.50%,-4.60%,-4.41%,-4.70%,-13.08%,-29.51%,-48.29%,-49.58%,-38.01%,-17.94%,-2.74%,-0.27%,1.43%,Upgrade
