,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Market Capitalization,2156,1701,1428,1807,2409,2389,2368,2471,2166,2352,2371,2546,2602,2572,2498,2668,2764,2605,2561,2606,3520,Upgrade
1,Market Cap Growth,-28.79%,-28.79%,-39.70%,-26.89%,11.22%,1.60%,-0.13%,-2.96%,-16.75%,-8.55%,-5.09%,-4.56%,-5.86%,-1.28%,-2.44%,2.38%,-21.49%,-37.88%,-46.12%,-26.48%,37.05%,Upgrade
2,Enterprise Value,3075,2580,2327,2710,3312,3212,3205,3186,2881,3074,3071,3269,3324,3314,3351,3359,3455,3272,3211,3030,3944,Upgrade
3,Last Close Price,7.74,6.19,5.17,6.54,8.72,8.65,8.53,8.90,7.80,8.47,8.54,9.06,9.26,9.31,9.02,9.63,9.98,9.38,9.22,9.33,12.60,Upgrade
4,PE Ratio,-,-,-11.79,-,-,-,-,-48.62,-,-,100.68,105.98,-,48.97,48.14,60.21,66.46,29.05,60.74,49.97,52.76,Upgrade
5,Forward PE,14.60,29.17,29.17,29.17,29.17,29.17,29.17,29.17,29.17,29.17,29.17,29.17,29.17,29.17,29.17,29.17,29.17,29.17,29.17,29.17,29.17,Upgrade
6,PS Ratio,1.23,0.98,0.81,0.97,1.34,1.36,1.38,1.53,1.29,1.40,1.44,1.59,1.71,1.78,1.72,1.91,2.14,1.81,1.90,1.98,2.38,Upgrade
7,PB Ratio,2.68,2.14,1.75,2.25,2.92,2.64,2.54,2.59,2.26,2.34,2.36,2.49,2.57,2.52,2.48,2.67,2.80,2.67,2.66,2.64,3.59,Upgrade
8,P/TBV Ratio,2.47,2.47,2.01,2.61,3.39,3.13,2.98,3.03,2.66,2.78,2.81,2.96,3.06,3.00,2.98,3.21,3.38,3.21,3.15,3.18,4.34,Upgrade
9,P/FCF Ratio,-,-,-,-,-107.15,-,121.35,-,173.24,106.44,392.09,-,-85.61,-,814.04,-,-48.72,-,-,-,-,Upgrade
10,P/OCF Ratio,47.06,-,-,20.63,48.40,-,31.35,-,36.80,35.79,50.66,-,83.73,-,27.31,-,46.54,787.87,246.76,-,-87.19,Upgrade
11,EV/Sales Ratio,1.77,1.49,1.32,1.45,1.84,1.83,1.87,1.97,1.72,1.83,1.86,2.04,2.18,2.29,2.30,2.41,2.68,2.28,2.39,2.30,2.67,Upgrade
12,EV/EBITDA Ratio,141.40,129.58,177.61,114.15,-,50.44,42.05,35.88,30.11,31.55,24.79,25.10,26.17,22.21,28.45,32.24,37.10,26.43,36.45,30.96,32.71,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-,-16296.20,247.15,-,119.71,55.52,51.77,-,37.42,54.94,64.45,77.12,41.21,71.40,53.56,48.86,Upgrade
14,EV/FCF Ratio,-80.39,-,-,-,-147.33,-,164.24,-,230.41,139.15,507.71,-,-109.38,-,1091.75,-,-60.91,-,-,-,-,Upgrade
15,Debt / Equity Ratio,1.27,1.27,1.18,1.28,1.17,1.13,1.03,1.04,0.95,0.92,0.98,0.92,0.91,0.90,0.95,1.04,0.92,0.95,0.92,0.86,0.85,Upgrade
16,Debt / EBITDA Ratio,46.27,15.72,23.82,29.05,-,27.74,11.59,7.94,89.51,10.68,7.30,6.17,43.76,4.75,6.02,7.45,8.60,13.81,8.51,8.91,3.66,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-42.88,-,49.49,-,72.72,42.02,163.19,-,-30.24,-,311.16,-,-16.04,-,-,-,-,Upgrade
18,Asset Turnover,0.79,0.85,0.87,0.81,0.79,0.99,0.69,0.67,0.64,0.74,0.73,0.66,0.62,0.69,0.61,0.52,0.62,0.60,0.45,0.79,Upgrade,
19,Inventory Turnover,2.38,2.10,2.33,2.49,2.51,2.38,2.87,1.88,1.95,1.83,2.22,2.16,2.11,2.05,2.48,2.12,1.77,2.50,2.49,1.92,3.57,Upgrade
20,Quick Ratio,0.57,0.57,0.57,0.59,0.56,0.62,0.68,0.62,0.64,0.63,0.69,0.68,0.62,0.77,0.82,0.77,0.66,0.60,0.58,0.60,0.75,Upgrade
21,Current Ratio,1.49,1.49,1.48,1.40,1.41,1.47,1.47,1.51,1.52,1.49,1.48,1.60,1.57,1.72,1.58,1.56,1.37,1.33,1.31,1.36,1.39,Upgrade
22,Return on Equity (ROE),-10.98%,5.13%,-10.19%,-41.05%,-9.66%,-8.47%,0.71%,-25.80%,-0.41%,4.66%,4.43%,-6.06%,6.27%,4.91%,4.83%,5.34%,6.31%,1.62%,3.32%,24.83%,Upgrade,
23,Return on Assets (ROA),-0.49%,-1.12%,-1.30%,-4.10%,-1.19%,0.11%,1.31%,-1.85%,0.44%,1.44%,2.12%,-1.41%,3.66%,2.32%,2.15%,1.27%,0.67%,1.40%,1.45%,5.02%,Upgrade,
24,Return on Capital (ROIC),-0.55%,-1.29%,-1.53%,-4.72%,-1.36%,0.13%,1.54%,-2.26%,0.54%,1.77%,2.65%,-1.72%,4.34%,2.74%,2.63%,1.60%,0.84%,1.76%,1.83%,6.26%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-,-,-,-,-0.01%,0.93%,-,1.78%,3.82%,4.11%,-,5.76%,4.07%,3.47%,3.23%,6.12%,3.49%,4.28%,6.12%,Upgrade
26,Earnings Yield,-5.61%,-7.11%,-8.48%,-8.39%,-5.36%,-4.34%,-3.49%,-2.06%,-1.91%,0.28%,0.99%,0.94%,0.95%,2.04%,2.08%,1.66%,1.50%,3.44%,1.65%,2.00%,1.90%,Upgrade
27,FCF Yield,-1.77%,-2.25%,-5.85%,0.68%,-0.93%,-2.58%,0.82%,-0.61%,0.58%,0.94%,0.26%,2.45%,-1.17%,-0.34%,0.12%,-3.77%,-2.05%,-6.37%,-6.54%,-7.69%,-7.73%,Upgrade
28,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,1.08%,-,-,-,-,-,-,-,0.40%,Upgrade
29,Payout Ratio,0.00%,-,72.05%,-,-,-,-,479.87%,-,-,314.24%,75.01%,-,68.58%,76.90%,76.26%,161.48%,48.93%,478.49%,87.30%,14.01%,Upgrade
30,Buyback Yield / Dilution,-1.46%,-2.25%,26.93%,-52.64%,-5.51%,-14.98%,-19.55%,39.66%,7.66%,5.48%,-23.18%,6.04%,4.81%,17.19%,3.96%,2.90%,-87.02%,-18.73%,12.51%,-16.53%,40.56%,Upgrade
31,Total Shareholder Return,-1.46%,-2.25%,26.93%,-52.64%,-5.51%,-14.98%,-19.55%,39.66%,7.66%,5.48%,-23.18%,6.04%,5.90%,17.19%,3.96%,2.90%,-87.02%,-18.73%,12.51%,-16.53%,40.96%,Upgrade
