,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Cash & Equivalents,87.76,83.04,132.36,114.55,116.43,143.49,158.09,150.88,213.72,264.27,243.91,243.71,193.17,212.77,184.76,222.4,230.51,195.29,186.31,248.44,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,-,25,Upgrade
2,Trading Asset Securities,0.14,-,0.09,-,-,-,-,-,-,0.1,0.03,0.5,-,-,5,10,-,-,30,30,Upgrade
3,Cash & Short-Term Investments,87.89,83.04,132.45,114.55,116.43,143.49,158.09,150.88,213.72,264.37,243.94,244.22,193.17,212.77,189.76,232.4,230.51,220.29,216.31,303.44,Upgrade
4,Cash Growth,-24.51%,-42.13%,-16.22%,-24.08%,-45.52%,-45.72%,-35.19%,-38.22%,10.64%,24.25%,28.55%,5.09%,-16.20%,-3.42%,-12.28%,-23.41%,-59.99%,11.97%,19.00%,5.42%,Upgrade
5,Accounts Receivable,376.42,374.18,403.71,369.2,393.22,432.95,385.64,387.08,378.66,400.38,371.85,317.8,379.51,424.46,395.82,358.05,376.04,374.37,381.99,399.11,Upgrade
6,Other Receivables,4.9,13.04,4.34,4.22,12.77,12.13,10.72,8.77,7.93,8.01,11.66,8.01,6.35,47.61,95.54,92.2,42.41,7.8,7.6,14.78,Upgrade
7,Receivables,381.32,387.22,408.05,373.41,405.99,445.09,396.36,395.84,386.59,408.38,383.51,325.8,385.86,472.08,491.36,450.24,418.46,382.16,389.59,413.9,Upgrade
8,Inventory,715.31,703.42,711.01,710.24,682.28,679.2,757.84,737.21,785.65,733.15,699.98,767.7,602.76,544.29,600.3,617.76,559.98,503.02,520.19,437.92,Upgrade
9,Prepaid Expenses,-,1.19,-,0.32,-,0.32,-,0.55,-,0.58,-,0.88,-,-,-,0.08,-,3.24,-,2.14,Upgrade
10,Other Current Assets,47.82,37.11,32.34,30.93,26.19,7.88,27.57,4.35,43.56,38.91,153.98,91.93,112.17,95.79,102.12,106.32,220.55,249.75,247.14,166.85,Upgrade
11,Total Current Assets,1232,1212,1284,1229,1231,1276,1340,1289,1430,1445,1481,1431,1294,1325,1384,1407,1430,1358,1373,1324,Upgrade
12,"Property, Plant & Equipment",643.1,652.43,693.04,708.02,721.38,729.9,746.16,745.82,753.45,762.48,771.3,777.53,780.49,790.95,786.68,789.73,745.42,743.97,734.43,732.96,Upgrade
13,Long-Term Investments,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.77,13.76,13.76,13.76,13.76,13.76,Upgrade
14,Goodwill,3.6,3.6,3.6,3.6,28.81,28.81,28.81,28.81,46.9,46.9,46.9,46.9,49.38,49.38,49.38,49.38,49.38,49.38,49.38,49.38,Upgrade
15,Other Intangible Assets,100.82,100.54,109.25,110.03,110.79,111.52,112.49,113.24,113.95,114.72,115.49,116,116.76,117.36,118.2,119.03,112.21,101.84,102.51,103.14,Upgrade
16,Long-Term Deferred Tax Assets,11.78,11.8,10.97,10.97,7.14,4.51,8.74,8.74,15.69,11.73,10.06,10,6.8,6.35,5.21,5.21,2.41,1.96,2.65,2.65,Upgrade
17,Long-Term Deferred Charges,15.89,13.93,13.34,13.13,12.51,13.37,13.76,14.14,15.02,16.01,17.29,18.18,18.87,15.89,16.11,16.65,19.5,17.17,11.09,5.29,Upgrade
18,Other Long-Term Assets,5.97,6.25,21.48,26.05,24.42,18.23,6.65,13.07,16.86,8.75,8.24,12.37,11.45,14.53,14.21,14.63,0.82,37.92,39.76,41.8,Upgrade
19,Total Assets,2027,2014,2149,2115,2150,2196,2270,2226,2405,2420,2464,2425,2291,2333,2387,2415,2373,2324,2327,2273,Upgrade
20,Accounts Payable,210.4,201.95,285.26,297.03,185.84,244.49,277.64,319.84,417.12,381.89,456.85,446.46,334.76,353.97,312.51,436.48,445.97,429.52,452.59,415.54,Upgrade
21,Accrued Expenses,1.35,11.75,1.75,6.06,2.2,11.72,2.01,11.52,1.89,9.54,2.06,5.54,2.23,5.43,2.06,6.41,3.65,3.88,2.26,4.48,Upgrade
22,Short-Term Debt,584.18,570.07,575.1,475.71,519.33,480.2,480.36,399.05,418.64,456.62,397.46,386.29,370.4,435.76,505.65,518.35,568.45,537.22,492.37,475.37,Upgrade
