,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,500,460,402,402,471,580,597,471,385,327,345,Upgrade
1,Market Cap Growth,14.29%,14.29%,-14.63%,-30.69%,-21.15%,23.17%,55.22%,43.86%,11.67%,-15.56%,-14.82%,Upgrade
2,Enterprise Value,905,999,1218,1452,1568,1550,1431,1107,1087,1141,1183,Upgrade
3,Last Close Price,0.87,0.78,0.65,0.63,0.71,0.85,0.81,0.62,0.49,0.42,0.42,Upgrade
4,PE Ratio,3.64,3.34,2.89,4.01,6.22,3.68,3.02,3.15,4.11,10.99,-55.29,Upgrade
5,PS Ratio,0.13,0.12,0.10,0.10,0.11,0.14,0.15,0.13,0.13,0.12,0.12,Upgrade
6,PB Ratio,0.38,0.32,0.29,0.31,0.37,0.45,0.46,0.40,0.35,0.33,0.36,Upgrade
7,P/TBV Ratio,0.35,0.35,0.32,0.33,0.40,0.50,0.50,0.44,0.38,0.36,0.38,Upgrade
8,P/FCF Ratio,0.26,0.24,0.18,0.17,0.19,0.26,0.31,0.24,0.31,1.58,1.38,Upgrade
9,P/OCF Ratio,0.22,0.22,0.18,0.17,0.19,0.25,0.30,0.23,0.30,1.31,1.20,Upgrade
10,EV/Sales Ratio,0.23,0.26,0.29,0.35,0.37,0.37,0.35,0.30,0.36,0.42,0.42,Upgrade
11,EV/EBITDA Ratio,3.24,3.99,4.93,7.97,11.23,11.67,8.30,4.80,5.89,10.56,17.61,Upgrade
12,EV/EBIT Ratio,4.40,4.88,5.95,9.93,14.95,16.61,10.88,5.78,7.33,15.81,38.63,Upgrade
13,EV/FCF Ratio,0.46,0.51,0.55,0.63,0.65,0.69,0.75,0.56,0.87,5.52,4.72,Upgrade
14,Debt / Equity Ratio,0.51,0.51,0.77,0.93,1.16,1.20,1.17,1.07,0.86,0.94,1.09,Upgrade
15,Debt / FCF Ratio,0.38,0.38,0.48,0.53,0.61,0.68,0.80,0.64,0.76,4.46,4.23,Upgrade
16,Return on Capital Employed (ROCE),12.65%,12.65%,13.12%,9.65%,6.96%,6.13%,8.35%,13.64%,11.07%,5.93%,2.54%,Upgrade
17,Earnings Yield,27.50%,29.90%,34.55%,24.94%,16.07%,27.20%,33.08%,31.74%,24.31%,9.10%,-1.81%,Upgrade
18,FCF Yield,390.45%,424.62%,551.45%,572.07%,513.41%,388.26%,320.71%,416.00%,325.58%,63.16%,72.67%,Upgrade
19,Dividend Yield,7.32%,7.72%,9.21%,8.75%,7.07%,5.89%,6.17%,3.20%,-,-,-,Upgrade
20,Buyback Yield / Dilution,-,-,-,-,-,-,-,-0.35%,-2.22%,-1.86%,Upgrade,
21,Total Shareholder Return,7.32%,7.72%,9.21%,8.75%,7.07%,5.89%,6.17%,3.20%,-0.35%,-2.22%,-1.86%,Upgrade
