,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1729,2185,1961,2151,2120,2082,1972,1732,1259,1465,Upgrade
1,Revenue Growth (YoY),-11.85%,1.55%,-7.49%,3.35%,7.48%,20.17%,56.67%,18.25%,-5.98%,0.35%,Upgrade
2,Cost of Revenue,1408,1842,1679,1930,1888,1859,1680,1442,1053,1242,Upgrade
3,Gross Profit,321.05,342.64,282.6,221.49,231.44,222.94,292.09,289.87,206.02,222.97,Upgrade
4,"Selling, General & Admin",186.32,190.98,165.94,148.79,150.98,165.88,161.9,162.39,137.3,151.97,Upgrade
5,Other Operating Expenses,25,27.21,19.24,19.33,25.18,27.37,30.85,23.18,22.19,28.16,Upgrade
6,Operating Expenses,227.79,231.22,189.12,168.68,179.38,181.67,201.85,188.71,158.82,198.02,Upgrade
7,Operating Income,93.26,111.42,93.48,52.81,52.07,41.27,90.23,101.16,47.2,24.96,Upgrade
8,Interest Expense,-19.14,-28.97,-23.91,-26.53,-14.99,-13.77,-13.37,-15.99,-17.2,-20.91,Upgrade
9,Interest & Investment Income,-,5.11,-,2.93,-,-,-,-,1.35,1.3,Upgrade
10,Earnings From Equity Investments,0.46,0.49,0.49,0.49,0.25,0.32,-0.5,1.78,0.15,-0.14,Upgrade
11,Currency Exchange Gain (Loss),0.67,0.91,-3.11,-3.91,-6.9,-0.63,0.86,6.82,-0.78,0.06,Upgrade
12,Other Non Operating Income (Expenses),12.07,6.34,16.9,21.13,21.47,18.41,23.79,2.49,9.84,12.4,Upgrade
13,EBT Excluding Unusual Items,87.32,95.3,83.86,46.92,51.91,45.59,101.01,96.27,40.56,17.66,Upgrade
14,Gain (Loss) on Sale of Investments,2.25,-7.18,2.25,-,-,-,-,-1.01,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-0.02,-1.67,-0.09,-1.87,2.54,101.42,-0.63,-8.5,-0.31,0.49,Upgrade
16,Asset Writedown,-,-,-,-,-,-,-,-,-,-0.11,Upgrade
17,Other Unusual Items,-,6.29,-,6.68,-,1.7,-,14.29,-,-,Upgrade
18,Pretax Income,89.54,92.74,86.02,51.73,54.45,148.71,100.39,101.05,40.25,18.05,Upgrade
19,Income Tax Expense,17.51,4.96,12.9,5.93,9.72,19.03,8.52,16.08,7.58,2.62,Upgrade
20,Earnings From Continuing Operations,72.03,87.78,73.12,45.81,44.73,129.68,91.86,84.98,32.67,15.43,Upgrade
21,Minority Interest in Earnings,-10.48,-11.93,-10.04,-8.61,-6.26,-10.38,-13.58,-13.77,-10.33,-7.96,Upgrade
22,Net Income,61.55,75.84,63.08,37.2,38.48,119.3,78.29,71.21,22.34,7.46,Upgrade
23,Net Income to Common,61.55,75.84,63.08,37.2,38.48,119.3,78.29,71.21,22.34,7.46,Upgrade
24,Net Income Growth,-2.42%,103.90%,63.94%,-68.82%,-50.85%,67.54%,250.46%,854.01%,-,-,Upgrade
25,Shares Outstanding (Basic),574,574,574,574,574,574,574,574,574,572,Upgrade
26,Shares Outstanding (Diluted),574,574,574,574,574,574,574,574,574,572,Upgrade
27,Shares Change (YoY),-,-,-,-,-,-,-,0.35%,2.22%,1.86%,Upgrade
28,EPS (Basic),0.11,0.13,0.11,0.06,0.07,0.21,0.14,0.12,0.04,0.01,Upgrade
29,EPS (Diluted),0.11,0.13,0.11,0.06,0.07,0.21,0.14,0.12,0.04,0.01,Upgrade
30,EPS Growth,-2.42%,103.90%,63.94%,-68.82%,-50.85%,67.54%,250.47%,850.71%,-,-,Upgrade
31,Free Cash Flow,824.42,1127,1090,1210,1208,1044,871.82,1088,165.42,41.36,Upgrade
32,Free Cash Flow Per Share,1.44,1.96,1.90,2.11,2.10,1.82,1.52,1.89,0.29,0.07,Upgrade
33,Dividend Per Share,0.025,0.035,0.025,0.030,0.020,0.030,0.020,-,-,-,Upgrade
34,Dividend Growth,0%,16.67%,25.00%,0%,0%,-,-,-,-,-,Upgrade
35,Operating Margin,5.39%,5.10%,4.77%,2.45%,2.46%,1.98%,4.57%,5.84%,3.75%,1.70%,Upgrade
36,Profit Margin,3.56%,3.47%,3.22%,1.73%,1.81%,5.73%,3.97%,4.11%,1.77%,0.51%,Upgrade
37,Free Cash Flow Margin,47.69%,51.58%,55.60%,56.23%,57.01%,50.15%,44.20%,62.78%,13.14%,2.82%,Upgrade
38,EBITDA,117.37,133.36,113.61,68.51,71.1,61.67,110.79,119.73,64.71,43.38,Upgrade
39,D&A For EBITDA,24.11,21.94,20.13,15.7,19.03,20.4,20.56,18.57,17.51,18.42,Upgrade
40,EBIT,93.26,111.42,93.48,52.81,52.07,41.27,90.23,101.16,47.2,24.96,Upgrade
