,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,18.36,30.61,115.97,76.26,160.87,157.66,98.94,41.15,89.42,734.41,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,12.77,10.82,20.06,20.24,Upgrade
2,Accounts Receivable,262.2,287.2,460.82,474.06,476.29,450.72,582.61,541.24,307.38,225.58,Upgrade
3,Other Receivables,89.4,83.75,140.78,176.83,192.56,131.49,135.3,107.7,33.27,312.42,Upgrade
4,"Property, Plant & Equipment",9.08,8.2,9.02,6.38,7.13,8.34,5.95,4,3.97,5.37,Upgrade
5,Other Intangible Assets,3.07,4.01,2.34,3.09,4.54,7.06,4.25,9.87,5.13,6.43,Upgrade
6,Investments in Debt & Equity Securities,314.47,395.32,157.65,171.49,57.91,64.03,64.76,76.23,116.08,6.67,Upgrade
7,Restricted Cash,25.58,28.6,23.25,23.29,26.98,6.79,10.22,154.91,5.89,5.33,Upgrade
8,Other Current Assets,13.14,24.31,32.57,31.07,40.62,35.67,107.11,132.8,110.43,90.25,Upgrade
9,Other Long-Term Assets,8.65,7.25,7.98,6.65,57.28,54.7,11.63,5.58,9.28,110.68,Upgrade
10,Total Assets,743.96,869.25,950.39,969.11,1024,916.45,1034,1084,700.91,1517,Upgrade
11,Accounts Payable,26.29,28.63,36.84,23.32,26.96,8.08,10.22,165.98,6.16,5.44,Upgrade
12,Short-Term Debt,-,-,-,-,-,-,101.06,-,-,-,Upgrade
13,Current Portion of Leases,3.05,3.86,4.77,3.26,2.58,2.51,1.29,1.2,2.48,2.57,Upgrade
14,Other Current Liabilities,2.11,3.24,2.25,3.38,8.15,2.89,2,3.17,1.99,4.18,Upgrade
15,Long-Term Debt,-,-,-,-,-,-,-,-,-,996.76,Upgrade
16,Long-Term Leases,2.55,0.54,2.03,1.7,2.71,4.03,2.37,-,-,1.2,Upgrade
17,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,0.14,0.14,Upgrade
18,Total Liabilities,34,36.27,45.89,31.66,40.4,17.51,122.22,173.43,10.78,1010,Upgrade
19,Common Stock,33.2,33.2,33.2,33.2,33.2,33.2,33.2,33.2,33.2,27.68,Upgrade
20,Additional Paid-In Capital,1878,1878,1878,1878,1878,1878,1878,1878,1878,1806,Upgrade
21,Retained Earnings,-1128,-1116,-1100,-1104,-1076,-1093,-1055,-1062,-1244,-1328,Upgrade
22,Comprehensive Income & Other,-200.45,-94.84,-77.23,-42.91,-32.89,-34.16,-37.34,-30.12,20.53,-0.85,Upgrade
23,Total Common Equity,583.03,700.09,734.61,764.87,802.49,784.6,818.6,819.43,687.56,505.56,Upgrade
24,Minority Interest,126.94,132.9,169.89,172.59,181.3,114.34,92.71,91.42,2.57,1.32,Upgrade
25,Shareholders' Equity,709.96,832.99,904.51,937.46,983.78,898.94,911.31,910.86,690.13,506.88,Upgrade
26,Total Liabilities & Equity,743.96,869.25,950.39,969.11,1024,916.45,1034,1084,700.91,1517,Upgrade
27,Total Debt,5.6,4.4,6.8,4.96,5.28,6.54,104.73,1.2,2.48,1001,Upgrade
28,Net Cash (Debt),12.76,26.21,109.18,71.31,155.58,151.12,6.98,50.77,107,-245.88,Upgrade
29,Net Cash Growth,-88.31%,-63.24%,-29.83%,-52.81%,2129.29%,197.65%,-93.48%,-,-14.11%,-,Upgrade
30,Net Cash Per Share,0.02,0.03,0.13,0.09,0.19,0.18,0.01,0.06,0.15,-0.36,Upgrade
31,Filing Date Shares Outstanding,829.92,829.92,829.92,829.92,829.92,829.92,829.92,829.92,829.92,691.92,Upgrade
32,Total Common Shares Outstanding,829.92,829.92,829.92,829.92,829.92,829.92,829.92,829.92,829.92,691.92,Upgrade
33,Working Capital,377.23,418.75,729.54,751.55,859.63,768.85,827.1,815.18,555.81,1376,Upgrade
34,Book Value Per Share,0.70,0.84,0.89,0.92,0.97,0.95,0.99,0.99,0.83,0.73,Upgrade
35,Tangible Book Value,579.95,696.08,732.27,761.78,797.95,777.54,814.35,809.57,682.43,499.14,Upgrade
36,Tangible Book Value Per Share,0.70,0.84,0.88,0.92,0.96,0.94,0.98,0.98,0.82,0.72,Upgrade
