,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,333.74,333.74,390.27,390.27,189.34,-,416.18,-,361.6,-,432.05,-,473.36,-,466.14,-,441.31,-,402.02,-,Upgrade
1,Short-Term Investments,-,-,12.49,12.49,-,-,16.88,-,-,-,15.04,-,-,-,17.15,-,-,-,39.12,-,Upgrade
2,Trading Asset Securities,86.44,86.44,102.65,102.65,102.82,-,107.1,-,98.18,-,97.22,-,72.72,-,71.82,-,78.62,-,76.97,-,Upgrade
3,Cash & Short-Term Investments,420.18,420.18,505.4,505.4,292.16,540.16,540.16,-,459.79,544.31,544.31,-,546.08,555.11,555.11,-,519.93,518.11,518.11,-,Upgrade
4,Cash Growth,43.82%,-22.21%,-6.43%,-,-36.46%,-0.76%,-0.76%,-,-15.80%,-1.94%,-1.94%,-,5.03%,7.14%,7.14%,-,12.87%,-0.73%,-0.73%,-,Upgrade
5,Accounts Receivable,86.08,86.08,56.2,56.2,103.09,-,67.12,-,97.96,-,100.36,-,130.6,-,131.33,-,138.82,-,106.9,-,Upgrade
6,Other Receivables,0.53,0.53,54.93,54.93,1.01,-,60.61,-,0.41,-,62.41,-,0.18,-,79.24,-,0.2,-,85.25,-,Upgrade
7,Receivables,145.83,145.83,150,150,148.42,-,165.59,-,200.89,-,263.28,-,171.34,-,269.43,-,220.12,-,309.58,-,Upgrade
8,Inventory,10.93,10.93,5.42,5.42,7.6,-,7.38,-,14.96,-,15.26,-,20.21,-,10.65,-,13.94,-,8.61,-,Upgrade
9,Prepaid Expenses,59.75,59.75,7.76,7.76,90.13,-,17.54,-,74.18,-,3.18,-,97.79,-,10.02,-,112.12,-,17.52,-,Upgrade
10,Other Current Assets,-,-,-,-,155,-,-,-,-,-,-,-,-,-,0.2,-,-,-,0.25,-,Upgrade
11,Total Current Assets,636.69,636.69,668.58,668.58,693.3,-,730.67,-,749.82,-,826.03,-,835.42,-,845.41,-,866.11,-,854.06,-,Upgrade
12,"Property, Plant & Equipment",94.18,94.18,100.09,100.09,105.2,-,98.87,-,106.62,-,102.47,-,116.4,-,120.17,-,126.03,-,148.47,-,Upgrade
13,Goodwill,14.77,14.77,14.77,14.77,16.22,-,16.22,-,17.2,-,17.2,-,17.2,-,17.2,-,17.03,-,23.52,-,Upgrade
14,Other Intangible Assets,14.87,14.87,14.87,14.87,14.87,-,14.87,-,15,-,-,-,-,-,-,-,-,-,0.99,-,Upgrade
15,Other Long-Term Assets,15.5,15.5,15.5,15.5,15.5,-,15.5,-,15.5,-,15.5,-,-,-,-,-,-,-,22,-,Upgrade
16,Total Assets,781.99,781.99,843.36,843.36,876.01,-,901.34,-,904.13,-,961.2,-,969.02,-,982.78,-,1009,-,1049,-,Upgrade
17,Accounts Payable,0.01,0.01,-,-,0.85,-,0.9,-,1.47,-,1.5,-,1.62,-,1.44,-,1.44,-,1.36,-,Upgrade
18,Accrued Expenses,0.01,0.01,0.01,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Short-Term Debt,-,-,1.01,1.01,1.44,-,1.36,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
20,Current Portion of Leases,4.56,4.56,5.22,5.22,7.23,-,3.85,-,4.78,-,5.44,-,6.81,-,9.17,-,5.43,-,17.86,-,Upgrade
21,Current Income Taxes Payable,0.61,0.61,1.09,1.09,2.18,-,2.29,-,0.84,-,2.71,-,3.32,-,3.27,-,0.53,-,2.69,-,Upgrade
22,Current Unearned Revenue,10.6,10.6,11.63,11.63,10.93,-,10.39,-,12.54,-,3.41,-,12.13,-,11.6,-,12.92,-,11.61,-,Upgrade
23,Other Current Liabilities,55,55,64.3,64.3,79.63,-,106.63,-,95.06,-,126.97,-,120.17,-,142.71,-,170.93,-,186.63,-,Upgrade
24,Total Current Liabilities,70.78,70.78,83.25,83.25,102.26,-,125.4,-,114.69,-,140.03,-,144.04,-,168.19,-,191.25,-,220.14,-,Upgrade
25,Long-Term Leases,1.32,1.32,3.3,3.3,4.75,-,0.23,-,3.26,-,1.15,-,2.39,-,2.35,-,6.46,-,11.1,-,Upgrade
26,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,4.01,-,3.95,-,3.79,-,3.64,-,Upgrade
27,Total Liabilities,72.91,72.91,87.35,87.35,107.01,-,125.64,-,117.95,-,141.19,-,150.43,-,174.49,-,201.49,-,234.88,-,Upgrade
28,Common Stock,0.79,0.79,0.79,0.79,0.79,-,0.79,-,0.79,-,0.75,-,0.75,-,0.75,-,120.08,-,120.08,-,Upgrade
29,Additional Paid-In Capital,791.93,791.93,791.93,791.93,791.93,-,791.93,-,791.93,-,787.79,-,787.79,-,787.79,-,787.79,-,787.79,-,Upgrade
30,Retained Earnings,-81.18,-81.18,-44.84,-44.84,-43.24,-,-30.55,-,-44.31,-,-16.61,-,-4.23,-,-18.47,-,-127.62,-,-118.01,-,Upgrade
31,Comprehensive Income & Other,23.71,23.71,22.16,22.16,31.19,-,27.48,-,39.41,-,35.51,-,30.31,-,30.21,-,26.48,-,28.91,-,Upgrade
32,Total Common Equity,735.25,735.25,770.03,770.03,780.67,789.65,789.65,-,787.82,807.44,807.44,-,814.62,800.28,800.28,-,806.74,818.77,818.77,-,Upgrade
33,Minority Interest,-26.17,-26.17,-14.03,-14.03,-11.67,-,-13.94,-,-1.63,-,12.57,-,3.96,-,8.01,-,0.93,-,-4.62,-,Upgrade
34,Shareholders' Equity,709.08,709.08,756.01,756.01,769,775.71,775.71,-,786.18,820.01,820.01,-,818.59,808.28,808.28,-,807.67,814.15,814.15,-,Upgrade
35,Total Liabilities & Equity,781.99,781.99,843.36,843.36,876.01,-,901.34,-,904.13,-,961.2,-,969.02,-,982.78,-,1009,-,1049,-,Upgrade
