,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,5716,5658,4311,4847,6461,6264,4539,6406,8067,4909,3957,6199,6928,6648,4656,6066,6298,7700,3121,5297,Upgrade
1,Other Revenue,-114.41,114.41,-,211.02,-93.63,93.63,-,230.69,-54.48,54.48,-,285.72,-130.47,130.47,-,209.75,-157.01,157.01,-,243.1,Upgrade
2,Revenue,5601,5773,4311,5058,6367,6358,4539,6637,8012,4964,3957,6485,6797,6779,4656,6275,6141,7857,3121,5540,Upgrade
3,Revenue Growth (YoY),-12.03%,-9.20%,-5.01%,-23.79%,-20.53%,28.08%,14.70%,2.34%,17.88%,-26.77%,-15.02%,3.34%,10.68%,-13.72%,49.21%,13.28%,3.93%,19.55%,-26.87%,4.05%,Upgrade
4,Cost of Revenue,4784,4826,3604,4185,5374,5374,3818,5704,6793,4170,3274,5437,5710,5678,3871,5128,5086,6559,2638,4650,Upgrade
5,Gross Profit,817.38,946.58,707.49,872.92,993.51,983.63,720.73,932.49,1219,794.07,683.23,1048,1087,1101,784.78,1147,1055,1298,482.39,890,Upgrade
6,"Selling, General & Admin",340.81,376.67,356.35,448.98,348.75,345.33,361.24,408.03,419.99,296.37,331.32,437.4,295.74,362.52,341.86,519.71,317.59,322.93,243.32,397.67,Upgrade
7,Research & Development,205.5,260.12,108.66,266.7,178.15,220.48,124.02,284.17,249.5,164.84,90.54,266.38,241.93,200.53,121.82,203.89,229.41,262.7,94.15,270.45,Upgrade
8,Other Operating Expenses,-47.16,11.25,-0.32,-111.48,-32.75,17.16,-22.03,10.6,-4.8,10.93,4.74,19.18,-34.05,35.18,2.13,46.23,3.55,17.08,20.08,24.26,Upgrade
9,Operating Expenses,636.38,748.08,468.56,670.06,594.95,745.09,439.69,902.61,785.36,518.6,438.63,1219,643.01,643.67,462.91,900.63,599.64,693.32,355.25,675.89,Upgrade
10,Operating Income,180.99,198.5,238.92,202.86,398.56,238.54,281.05,29.89,433.89,275.48,244.6,-171.05,443.58,457.09,321.87,246.53,455.73,604.25,127.14,214.11,Upgrade
11,Interest Expense,-0.68,-0.83,-0.97,-3.64,-,-2.4,-0.74,-2.13,-0.77,-1.8,-0.71,-2.5,-0.25,-2.97,-0.47,-4.32,-0.48,-2.88,-0.49,-1.66,Upgrade
12,Interest & Investment Income,142.09,308.02,62.38,103.19,126.89,244.38,60.96,140.54,186.36,144.41,43.71,116.29,101.32,256.63,40.45,128.72,144.98,216.58,46.5,115.37,Upgrade
13,Earnings From Equity Investments,-,-65.52,65.52,-,-,-61.42,61.42,-,-,-42.94,42.94,-,-,-69.29,69.29,-,-,-23.83,23.83,-,Upgrade
14,Currency Exchange Gain (Loss),3.63,-3.63,-,2.14,-8.53,8.53,-,19.87,-11.98,11.98,-,-7.14,2.31,-2.31,-,-29.9,-5.92,5.92,-,2.42,Upgrade
15,Other Non Operating Income (Expenses),-13.43,3.14,-0.7,6.39,3.31,4.33,-7.97,-21.74,16.58,3.85,-5.82,-7.21,-0.05,-3.89,3.6,2.13,-10.12,-5.46,7.77,8.96,Upgrade
16,EBT Excluding Unusual Items,312.6,439.69,365.15,310.95,520.22,431.96,394.72,166.43,624.07,390.97,324.72,-71.61,546.92,635.26,434.74,343.16,584.19,794.59,204.75,339.2,Upgrade
17,Gain (Loss) on Sale of Investments,16.43,-10.41,1.85,-5.79,-9.96,12.29,25.35,22.33,-9.63,-1.63,-3.48,12.83,-1.98,15.22,4.28,-6.61,3.43,-1.43,4.91,10.31,Upgrade
18,Gain (Loss) on Sale of Assets,-9.27,-1.65,1.64,25.98,-0.97,-10.16,0.45,29.37,9.95,-1.95,0.53,-1.03,0.17,-2.33,-0.02,-0.09,-2.65,0.02,-0.58,-0.1,Upgrade
19,Asset Writedown,-4.7,-0.47,0.44,11.51,-11.48,8.58,-8.61,2.19,-2.16,-0.27,0.25,6.3,-6.3,1.15,-1.15,-4.57,4.41,21.62,-21.66,0.88,Upgrade
