,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,20886,12835,10622,11195,10969,13722,15595,12066,10572,10591,12809,12186,14713,13801,14982,17592,17792,15196,15205,12637,15597,Upgrade
1,Market Cap Growth,-6.46%,-6.46%,-31.89%,-7.22%,3.75%,29.56%,21.75%,-0.98%,-28.15%,-23.26%,-14.51%,-30.73%,-17.31%,-9.18%,-1.46%,39.21%,14.08%,-5.02%,-4.48%,-25.25%,9.53%,Upgrade
2,Enterprise Value,9284,2057,761,1087,18,3168,6266,2612,369,1051,4783,2877,4811,4203,7341,8334,8535,5470,7018,2593,5553,Upgrade
3,Last Close Price,23.50,13.82,11.36,11.47,11.32,14.35,15.93,12.05,10.41,10.38,12.45,11.80,14.44,13.49,14.37,17.07,17.21,14.69,14.66,11.76,14.35,Upgrade
4,PE Ratio,26.45,14.03,10.95,11.41,10.97,13.34,14.03,11.53,10.77,16.51,21.06,16.82,-,12.04,12.86,13.79,15.75,13.29,14.02,12.61,13.80,Upgrade
5,Forward PE,24.23,13.21,11.51,12.03,9.89,12.14,16.25,12.37,11.16,11.25,11.99,11.31,13.56,11.97,13.32,16.64,16.41,13.43,14.82,10.93,13.83,Upgrade
6,PS Ratio,1.17,0.62,0.49,0.51,0.49,0.57,0.61,0.50,0.45,0.45,0.58,0.51,0.60,0.56,0.63,0.71,0.76,0.67,0.68,0.60,0.70,Upgrade
7,PB Ratio,1.78,0.80,0.66,0.68,0.68,0.86,1.00,0.76,0.68,0.69,0.86,0.82,1.01,0.92,1.03,1.19,1.24,1.04,1.08,0.91,1.13,Upgrade
8,P/TBV Ratio,0.97,0.97,0.80,0.84,0.83,1.06,1.22,0.94,0.84,0.85,1.06,1.00,1.23,1.14,1.27,1.49,1.54,1.33,1.37,1.14,1.41,Upgrade
