,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,147.22,174.08,148.34,173.45,202.45,259.26,239.76,176.6,181.66,230.18,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,319.43,18.84,48.34,74.47,Upgrade
2,Cash & Short-Term Investments,147.22,174.08,148.34,173.45,202.45,259.26,559.2,195.44,230,304.64,Upgrade
3,Cash Growth,-0.75%,0.36%,-26.73%,-33.10%,-63.80%,32.66%,143.13%,-35.85%,-24.28%,-24.30%,Upgrade
4,Accounts Receivable,121.4,100.89,90.27,80.77,75.19,67.21,70.23,88.28,72.66,64.35,Upgrade
5,Other Receivables,63.81,66.21,51.58,56.58,25.24,36.9,70.83,32.93,59.51,36.77,Upgrade
6,Receivables,185.21,167.11,164.2,159.31,100.43,104.1,176.4,121.21,132.17,101.13,Upgrade
7,Inventory,13.4,14.24,16.53,18.79,17.59,16.19,7.95,6.73,6.37,6.85,Upgrade
8,Other Current Assets,-,-,-,124.57,185.86,196.28,-,9.09,-,-,Upgrade
9,Total Current Assets,345.83,355.42,329.07,476.13,506.32,575.83,743.55,332.47,368.54,412.62,Upgrade
10,"Property, Plant & Equipment",25.83,32.12,35.6,39.83,57.33,89.36,72.51,54.62,52.37,43.65,Upgrade
11,Long-Term Investments,172.15,193.11,198.47,200.28,206.87,230.34,0.24,269.21,235.6,229.88,Upgrade
12,Goodwill,20.22,20.22,20.22,20.22,20.22,20.22,-,-,-,-,Upgrade
13,Other Intangible Assets,3.37,3.74,4.08,8.32,8.54,9.31,47.26,47.57,44.11,0.62,Upgrade
14,Long-Term Deferred Tax Assets,0.32,0.46,0.24,0.26,0.45,0.54,0.55,0.59,-,-,Upgrade
15,Other Long-Term Assets,-,-,21.57,22.56,23.43,24.5,28.67,20.08,-,-,Upgrade
