,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,26.07,2.9,24.99,1.7,41.32,31.15,36.3,49.96,28.14,44.52,Upgrade
1,Revenue Growth (YoY),4.33%,70.49%,-39.53%,-94.55%,13.82%,-37.64%,29.03%,12.22%,-13.69%,-16.77%,Upgrade
2,Cost of Revenue,22.51,1.19,21.25,-10.73,35.2,13.97,30.45,30.73,24.24,37.63,Upgrade
3,Gross Profit,3.56,1.7,3.74,12.43,6.12,17.19,5.86,19.23,3.89,6.89,Upgrade
4,"Selling, General & Admin",3.59,-0.28,5.3,2.62,13.18,7.13,9.22,11.75,14.32,3.97,Upgrade
5,Other Operating Expenses,-,-,-,-,-,-,-,-0.84,-,-0,Upgrade
6,Operating Expenses,3.59,34.18,5.3,-1.04,13.18,7.13,9.22,10.9,14.32,3.97,Upgrade
7,Operating Income,-0.02,-32.47,-1.56,13.47,-7.06,10.06,-3.37,8.33,-10.43,2.91,Upgrade
8,Interest Expense,-,-,-,-,-,-,-,-,-,-0.01,Upgrade
9,Currency Exchange Gain (Loss),-,-,-,-0.11,-,0.6,-,0.34,-,-0.03,Upgrade
10,Other Non Operating Income (Expenses),-,-0.01,-,3.41,-4.53,-14.95,-2.54,-18.13,-0.8,-0.58,Upgrade
11,EBT Excluding Unusual Items,-0.02,-32.48,-1.56,16.77,-11.59,-4.29,-5.91,-9.46,-11.23,2.3,Upgrade
12,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-17.01,Upgrade
13,Gain (Loss) on Sale of Investments,-1.26,-1.46,-5.76,-13.45,11.33,-6.19,-2.64,0.84,0.82,-8.4,Upgrade
14,Gain (Loss) on Sale of Assets,-,-0.11,-,-,-,-,-,-,-,-,Upgrade
15,Asset Writedown,-,-3.07,-,-6.07,-,-20.98,-,-51.64,-,-86.24,Upgrade
16,Legal Settlements,-,-,-,-,-,-,-,-,-,3.35,Upgrade
17,Pretax Income,-1.28,-37.11,-7.32,-2.75,-0.26,-31.47,-8.54,-60.26,-10.41,-106,Upgrade
18,Income Tax Expense,-,-0.77,-,-1.38,-0.13,-5.32,-0.13,-13.61,-0.74,-20.51,Upgrade
19,Earnings From Continuing Operations,-1.28,-36.35,-7.32,-1.37,-0.13,-26.14,-8.41,-46.65,-9.67,-85.49,Upgrade
20,Net Income,-1.28,-36.35,-7.32,-1.37,-0.13,-26.14,-8.41,-46.65,-9.67,-85.49,Upgrade
21,Net Income to Common,-1.28,-36.35,-7.32,-1.37,-0.13,-26.14,-8.41,-46.65,-9.67,-85.49,Upgrade
22,Shares Outstanding (Basic),78,78,78,78,75,73,70,59,51,49,Upgrade
23,Shares Outstanding (Diluted),78,78,78,78,75,73,70,59,51,49,Upgrade
24,Shares Change (YoY),-,-0.01%,4.64%,6.85%,6.65%,24.14%,36.36%,20.04%,4.62%,-0.00%,Upgrade
25,EPS (Basic),-0.02,-0.47,-0.09,-0.02,-0.00,-0.36,-0.12,-0.79,-0.19,-1.74,Upgrade
26,EPS (Diluted),-0.02,-0.47,-0.09,-0.02,-0.00,-0.36,-0.12,-0.79,-0.19,-1.74,Upgrade
27,Free Cash Flow,0.44,-1.42,-4.22,-0.13,-4.85,-16.06,-3.12,-0.26,-4.28,4.01,Upgrade
28,Free Cash Flow Per Share,0.01,-0.02,-0.05,-0.00,-0.06,-0.22,-0.04,-0.00,-0.08,0.08,Upgrade
29,Operating Margin,-0.08%,-1121.73%,-6.24%,792.99%,-17.08%,32.29%,-9.27%,16.67%,-37.07%,6.55%,Upgrade
30,Profit Margin,-4.91%,-1255.44%,-29.31%,-80.68%,-0.31%,-83.92%,-23.16%,-93.37%,-34.37%,-192.04%,Upgrade
31,Free Cash Flow Margin,1.69%,-49.02%,-16.88%,-7.89%,-11.74%,-51.55%,-8.59%,-0.52%,-15.21%,9.01%,Upgrade
32,EBITDA,-,-,-,13.5,-6.25,10.1,-2.56,7.85,-6.94,6.19,Upgrade
33,D&A For EBITDA,-,-,-,0.04,0.81,0.04,0.81,-0.48,3.49,3.27,Upgrade
34,EBIT,-0.02,-32.47,-1.56,13.47,-7.06,10.06,-3.37,8.33,-10.43,2.91,Upgrade
