,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,1.17,0.73,2.06,6.28,5.61,3.65,15.68,5.73,9.16,5.28,Upgrade
1,Trading Asset Securities,13.44,13.91,15.55,21.31,31.53,22.03,22.99,20.19,12.48,13.6,Upgrade
2,Cash & Short-Term Investments,14.61,14.64,17.61,27.59,37.13,25.68,38.67,25.91,21.65,18.88,Upgrade
3,Cash Growth,-17.02%,-46.94%,-52.58%,7.43%,-3.99%,-0.88%,78.67%,37.24%,-8.81%,-24.37%,Upgrade
4,Accounts Receivable,6.1,11.29,42.55,43.28,31.31,42.03,32.31,38.31,44.79,59.5,Upgrade
5,Other Receivables,-,2.54,-,0.01,-,1.84,-,2.17,-,5.67,Upgrade
6,Receivables,6.1,13.83,42.55,43.28,31.31,43.87,32.31,40.48,44.79,65.17,Upgrade
7,Inventory,0.3,-,-,-,-,-,-,-,-,-,Upgrade
8,Prepaid Expenses,3.89,0.05,0.84,0.05,3.93,0.05,2.27,0.05,6.2,0.88,Upgrade
9,Restricted Cash,-,1.25,-,1.08,-,-,-,-,-,-,Upgrade
10,Total Current Assets,24.9,29.77,61,72.01,72.37,69.6,73.26,66.44,72.64,84.93,Upgrade
11,"Property, Plant & Equipment",-,-,-,-,-,-,-,-,-,0.07,Upgrade
12,Long-Term Investments,0.79,2.27,1.61,2.79,6.95,7.48,8.18,4.4,3.61,3.41,Upgrade
13,Other Intangible Assets,-,-,3.21,3.21,9.21,10.02,30.16,30.97,74.73,78.16,Upgrade
14,Other Long-Term Assets,-,-,-,-,-,-,5,-,10.75,5.75,Upgrade
15,Total Assets,25.69,32.04,65.82,78.01,88.53,87.1,116.59,101.81,161.74,172.32,Upgrade
16,Accounts Payable,8.14,5.67,6.25,5.67,16.42,17.6,9.62,10.82,17.79,22.94,Upgrade
17,Accrued Expenses,-,2.77,-,3.39,-,1.9,-,1.86,-,7.5,Upgrade
18,Current Portion of Leases,-,-,-,-,-,-,-,-,-,0.06,Upgrade
19,Current Income Taxes Payable,-,-,-,-,-,-,-,-,1.52,1.41,Upgrade
20,Current Unearned Revenue,-,-,-,-,-,-,-,0.88,-,0.43,Upgrade
21,Other Current Liabilities,4.09,6.85,5.21,7.17,4.01,8.77,16.96,14.66,17.57,10.69,Upgrade
22,Total Current Liabilities,12.23,15.29,11.46,16.23,20.43,28.27,26.58,28.22,36.89,43.03,Upgrade
23,Long-Term Deferred Tax Liabilities,-,-,0.8,0.8,2.37,2.5,7.61,7.74,18.68,19.54,Upgrade
24,Total Liabilities,12.23,15.29,12.26,17.03,22.8,30.77,34.18,35.96,55.57,62.57,Upgrade
25,Common Stock,31.25,31.25,31.25,31.25,31.25,29.25,29.25,23.56,23.56,196.29,Upgrade
26,Additional Paid-In Capital,1433,1433,1433,1433,1433,1426,1427,1412,1412,1233,Upgrade
27,Retained Earnings,-1374,-1379,-1343,-1335,-1334,-1334,-1308,-1299,-1256,-1247,Upgrade
28,Comprehensive Income & Other,-76.48,-68.51,-68.05,-67.94,-64.2,-64.88,-66.16,-70.77,-73.44,-73.32,Upgrade
29,Shareholders' Equity,13.46,16.75,53.55,60.98,65.73,56.34,82.41,65.85,106.17,109.75,Upgrade
30,Total Liabilities & Equity,25.69,32.04,65.82,78.01,88.53,87.1,116.59,101.81,161.74,172.32,Upgrade
31,Total Debt,-,-,-,-,-,-,-,-,-,0.06,Upgrade
32,Net Cash (Debt),14.61,14.64,17.61,27.59,37.13,25.68,38.67,25.91,21.65,18.82,Upgrade
33,Net Cash Growth,-17.02%,-46.94%,-52.58%,7.43%,-3.99%,-0.88%,78.67%,37.69%,-8.81%,-24.61%,Upgrade
34,Net Cash Per Share,0.19,0.19,0.23,0.35,0.50,0.35,0.55,0.44,0.42,0.38,Upgrade
35,Filing Date Shares Outstanding,78.12,78.12,78.12,78.12,78.12,73.12,73.12,58.89,58.89,49.07,Upgrade
36,Total Common Shares Outstanding,78.12,78.12,78.12,78.12,78.12,73.12,73.12,58.89,58.89,49.07,Upgrade
37,Working Capital,12.67,14.48,49.54,55.78,51.95,41.34,46.68,38.23,35.76,41.9,Upgrade
38,Book Value Per Share,0.17,0.21,0.69,0.78,0.84,0.77,1.13,1.12,1.80,2.24,Upgrade
39,Tangible Book Value,13.46,16.75,50.35,57.77,56.52,46.32,52.25,34.89,31.44,31.59,Upgrade
40,Tangible Book Value Per Share,0.17,0.21,0.64,0.74,0.72,0.63,0.71,0.59,0.53,0.64,Upgrade
41,Machinery,-,-,-,-,-,-,-,-,-,0.44,Upgrade
42,Leasehold Improvements,-,-,-,-,-,-,-,-,-,0.01,Upgrade
