,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,961.25,777.66,790.4,601,347.19,703.42,542.45,952.38,933.43,889.8,Upgrade
1,Short-Term Investments,43.85,26.54,186.02,121.24,42.16,55.41,169.22,116.03,120.99,120.32,Upgrade
2,Cash & Short-Term Investments,1005,804.2,976.42,722.24,389.36,758.83,711.68,1068,1054,1010,Upgrade
3,Cash Growth,2.94%,11.35%,150.78%,-4.82%,-45.29%,-28.98%,-32.51%,5.77%,55.33%,29.61%,Upgrade
4,Accounts Receivable,4281,4056,5748,5288,4092,3163,5199,3491,4226,2861,Upgrade
5,Other Receivables,1153,525.31,8.2,3.76,6.48,526.07,8.13,622.38,8.24,550.54,Upgrade
6,Receivables,5434,4581,5756,5292,4104,3701,5890,4797,4341,3500,Upgrade
7,Inventory,1661,1780,1742,1491,1844,1694,1592,1347,1248,1267,Upgrade
8,Other Current Assets,319.89,900.7,289.37,381.23,125.35,595.08,293.36,558.79,52.19,678.08,Upgrade
9,Total Current Assets,8421,8066,8764,7886,6463,6749,8487,7771,6695,6456,Upgrade
10,"Property, Plant & Equipment",2804,2915,2857,2992,3139,3251,1799,1926,1940,1829,Upgrade
11,Long-Term Investments,125.17,124.54,116.08,117.22,219.65,240,220.16,211.94,184.54,216.29,Upgrade
12,Other Intangible Assets,-,104.95,-,104.95,-,104.95,245.94,-,194.48,-,Upgrade
13,Long-Term Accounts Receivable,719.06,597.08,-,582.97,-,786.5,766.38,803.43,1284,1281,Upgrade
14,Long-Term Deferred Tax Assets,270.54,272.28,287.23,263.99,278.53,256.73,314.83,287.9,278.34,273.35,Upgrade
15,Long-Term Deferred Charges,359.65,353.69,299.64,275.4,239.91,246.53,-,230.82,-,180.34,Upgrade
16,Other Long-Term Assets,71.59,85.41,836.54,99.56,910.53,112.73,95.17,48.84,257.46,67.7,Upgrade
17,Total Assets,12771,12520,13160,12322,11250,11748,12660,12012,12259,11754,Upgrade
18,Accounts Payable,3053,3798,3645,3199,1663,2394,2721,2196,2038,2236,Upgrade
19,Accrued Expenses,-,-,-,-,-,-,-,4.24,17.23,2.08,Upgrade
20,Current Portion of Long-Term Debt,2737,2324,2704,4324,5032,5146,2818,2255,2518,1918,Upgrade
21,Current Portion of Leases,8.61,23.7,28.95,28.49,19.9,18.78,18.37,18.2,11.71,16.67,Upgrade
22,Current Income Taxes Payable,27.19,23.7,39.46,27.21,50.32,41.88,52.67,63.87,62.35,46.3,Upgrade
23,Current Unearned Revenue,587.14,545.39,751.7,767.9,254.4,164.38,167.19,144.6,59.31,174.7,Upgrade
24,Other Current Liabilities,595.28,47.6,541.31,29.75,900.8,27.98,32.93,488.3,610.31,640.32,Upgrade
25,Total Current Liabilities,7009,6762,7711,8377,7920,7793,5810,5170,5317,5033,Upgrade
26,Long-Term Debt,2106,2146,2380,623.17,-,-,2153,2230,2291,2092,Upgrade
27,Long-Term Leases,16.25,12.35,25.51,37.5,42.83,49.7,60.4,70.12,85.67,94.3,Upgrade
28,Long-Term Unearned Revenue,17.15,17.31,11.54,12.55,21.2,21.78,17.2,47.62,40.26,54.46,Upgrade
29,Other Long-Term Liabilities,-,-,-,78.2,78.19,136.8,188.39,-,-,-,Upgrade
30,Total Liabilities,9148,8938,10128,9128,8063,8002,8229,7518,7734,7274,Upgrade
31,Common Stock,823.8,823.8,488.02,488.02,488.03,488.02,488.02,488.02,488.02,488.02,Upgrade
32,Additional Paid-In Capital,4076,4076,3597,3597,3597,3597,3597,3597,3597,3597,Upgrade
33,Retained Earnings,-1685,-1702,-1468,-1316,-1210,-686.46,-42.57,27.76,9.4,-22.14,Upgrade
34,Comprehensive Income & Other,215.71,186.64,198.77,194.58,143.77,138.89,156.6,156.41,207.87,202.52,Upgrade
35,Total Common Equity,3430,3384,2816,2964,3019,3538,4199,4269,4302,4266,Upgrade
36,Minority Interest,192.5,197.53,216.27,230.2,168.39,208.76,231.73,225.26,223.4,214.8,Upgrade
37,Shareholders' Equity,3623,3582,3032,3194,3188,3746,4431,4495,4526,4480,Upgrade
38,Total Liabilities & Equity,12771,12520,13160,12322,11250,11748,12660,12012,12259,11754,Upgrade
39,Total Debt,4868,4506,5139,5014,5095,5214,5050,4573,4906,4120,Upgrade
40,Net Cash (Debt),-3863,-3702,-4162,-4291,-4706,-4455,-4338,-3505,-3852,-3110,Upgrade
41,Net Cash Per Share,-0.43,-0.43,-0.79,-0.81,-0.89,-0.84,-0.82,-0.66,-0.73,-0.59,Upgrade
42,Filing Date Shares Outstanding,8979,8979,5295,5295,5295,5295,5295,5295,5295,5294,Upgrade
43,Total Common Shares Outstanding,8979,8979,5295,5295,5295,5295,5295,5295,5295,5294,Upgrade
44,Working Capital,1412,1304,1053,-490.62,-1458,-1044,2677,2601,1378,1422,Upgrade
45,Book Value Per Share,0.38,0.38,0.53,0.56,0.57,0.67,0.79,0.81,0.81,0.81,Upgrade
46,Tangible Book Value,3430,3279,2816,2859,3019,3433,3953,4269,4108,4266,Upgrade
47,Tangible Book Value Per Share,0.38,0.37,0.53,0.54,0.57,0.65,0.75,0.81,0.78,0.81,Upgrade
48,Land,-,-,-,-,-,-,0.47,0.48,0.51,0.51,Upgrade
49,Buildings,1663,1664,1664,1660,1675,1668,659.6,703.62,697.94,689.95,Upgrade
50,Machinery,2646,2636,2452,2432,2548,2504,2190,2184,2292,2202,Upgrade
51,Construction In Progress,133.51,145.08,123.7,111.68,143.11,127.9,93.99,95.46,232.73,147.94,Upgrade
52,Order Backlog,4400,-,-,-,183,-,-,-,-,-,Upgrade
