,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,2141,2452,2576,3196,5710,3382,4313,5400,5524,4158,3600,Upgrade
1,Market Cap Growth,-23.30%,-23.30%,-54.89%,-5.50%,32.37%,-37.36%,-21.91%,29.85%,53.45%,-22.80%,-56.61%,Upgrade
2,Enterprise Value,2474,2669,3084,3470,6142,3638,4573,5499,5752,4596,4351,Upgrade
3,Last Close Price,0.69,0.78,0.77,0.95,1.70,1.00,1.28,1.60,1.64,1.24,1.07,Upgrade
4,PE Ratio,14.38,16.47,11.77,10.88,98.03,-,-,-,-,-,-,Upgrade
5,Forward PE,13.72,11.16,7.74,11.09,53.96,-,87.97,24.23,97.27,-,28.57,Upgrade
6,PS Ratio,0.52,0.59,0.59,0.78,1.63,1.00,1.26,1.61,1.82,1.15,0.63,Upgrade
7,PB Ratio,1.87,2.14,2.06,2.82,5.48,4.05,4.39,4.70,4.15,2.90,2.16,Upgrade
8,P/TBV Ratio,2.14,2.14,2.06,2.82,5.48,4.05,4.39,4.70,4.15,2.90,2.16,Upgrade
9,P/FCF Ratio,3.26,3.73,4.99,8.49,13.22,14.53,66.29,-,11.04,5.52,6.71,Upgrade
10,P/OCF Ratio,3.38,3.38,4.40,7.32,11.62,11.46,34.51,-,10.08,5.12,5.55,Upgrade
11,PEG Ratio,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,Upgrade
12,EV/Sales Ratio,0.60,0.64,0.71,0.85,1.75,1.08,1.34,1.64,1.89,1.27,0.76,Upgrade
13,EV/EBITDA Ratio,4.24,10.40,8.76,11.17,559.61,-,-,-,-,-,-,Upgrade
14,EV/EBIT Ratio,12.76,13.76,10.70,14.02,-116.81,-,-,-,-,-,-,Upgrade
15,EV/FCF Ratio,3.77,4.07,5.97,9.21,14.22,15.63,70.28,-,11.50,6.10,8.11,Upgrade
16,Debt / Equity Ratio,0.60,0.60,0.55,0.64,0.57,0.78,0.58,0.49,0.49,0.57,0.65,Upgrade
17,Debt / FCF Ratio,1.05,1.05,1.34,1.92,1.38,2.81,8.82,-,1.30,1.09,2.01,Upgrade
18,Return on Capital Employed (ROCE),12.33%,12.33%,17.08%,15.45%,-3.73%,-,-,-,-,-,-,Upgrade
19,Earnings Yield,6.95%,6.07%,8.50%,9.19%,1.02%,-8.73%,-7.97%,-5.39%,-6.36%,-17.35%,-14.33%,Upgrade
20,FCF Yield,30.65%,26.77%,20.06%,11.78%,7.56%,6.88%,1.51%,3.23%,9.06%,18.11%,14.91%,Upgrade
21,Dividend Yield,2.17%,0.96%,-,-,-,-,-,-,-,-,-,Upgrade
22,Buyback Yield / Dilution,-0.00%,-0.01%,0.00%,-0.01%,-0.02%,-0.01%,-0.01%,-0.02%,-0.05%,-0.26%,-0.49%,Upgrade
23,Total Shareholder Return,2.17%,0.95%,0.00%,-0.01%,-0.02%,-0.01%,-0.01%,-0.02%,-0.05%,-0.26%,-0.49%,Upgrade
