,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,444,467,142,760,1156,907,1356,1778,3422,5156,7244,Upgrade
1,Market Cap Growth,-38.60%,-38.60%,-87.69%,-16.18%,-14.75%,-49.00%,-60.39%,-65.52%,-52.76%,-23.18%,-18.09%,Upgrade
2,Enterprise Value,26806,27612,26117,27561,28015,29283,29185,30864,38243,41789,45748,Upgrade
3,Last Close Price,0.10,0.10,0.03,0.17,0.26,0.20,0.30,0.40,0.77,1.12,1.58,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,5.03,29.18,9.35,7.53,Upgrade
5,PS Ratio,0.20,0.21,0.05,0.29,0.26,0.12,0.11,0.16,0.50,0.62,0.80,Upgrade
6,PB Ratio,0.04,0.03,0.01,0.05,0.07,0.05,0.07,0.10,0.19,0.25,0.35,Upgrade
7,P/TBV Ratio,0.04,0.04,0.01,0.06,0.09,0.06,0.09,0.12,0.23,0.38,0.52,Upgrade
8,P/FCF Ratio,11.35,11.91,-,-9.45,-,0.28,0.27,0.29,0.62,0.99,1.20,Upgrade
9,P/OCF Ratio,4.34,4.34,0.25,17.79,-,0.27,0.25,0.26,0.58,0.96,1.18,Upgrade
10,EV/Sales Ratio,12.25,12.62,9.46,10.56,6.35,3.99,2.40,2.84,5.58,4.99,5.05,Upgrade
11,EV/EBITDA Ratio,-,-281.86,-,-,-76.03,-,-,43.97,-,31.95,30.26,Upgrade
12,EV/EBIT Ratio,-,-152.03,-,-,-59.69,-,-,50.20,-,34.12,32.06,Upgrade
13,EV/FCF Ratio,684.32,704.90,-,-342.69,-,9.02,5.85,4.96,6.90,8.00,7.60,Upgrade
14,Debt / Equity Ratio,1.61,1.61,1.61,1.53,1.48,1.41,1.36,1.43,1.56,1.48,1.47,Upgrade
15,Debt / FCF Ratio,607.13,607.13,-,-289.15,-,7.46,5.15,4.28,5.04,5.81,5.10,Upgrade
16,Return on Capital Employed (ROCE),-,-0.65%,-,-,-1.59%,-,-,1.48%,-,2.60%,3.04%,Upgrade
17,Earnings Yield,-86.01%,-81.91%,-436.86%,-70.69%,-89.30%,-93.11%,20.68%,19.89%,3.43%,10.69%,13.28%,Upgrade
18,FCF Yield,8.81%,8.39%,350.21%,-10.58%,40.45%,358.23%,368.16%,350.03%,161.91%,101.28%,83.04%,Upgrade
19,Buyback Yield / Dilution,-,-,-,-,-,-,-,0.03%,0.15%,0.38%,Upgrade,
20,Total Shareholder Return,-,-,-,-,-,-,-,0.03%,0.15%,0.38%,Upgrade,
