,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Revenue,267.5,267.5,224.98,358.34,429.59,319.92,450.09,552.19,359.93,236.69,307.03,381.63,394.94,413.74,309.24,345.26,457.17,386.18,491.07,468.56,Upgrade
1,Revenue Growth (YoY),-37.73%,-16.38%,-50.01%,-35.11%,19.35%,35.17%,46.59%,44.69%,-8.86%,-42.79%,-0.71%,10.53%,-13.61%,7.14%,-37.03%,-26.31%,-13.23%,-8.42%,79.32%,179.72%,Upgrade
2,Cost of Revenue,189.21,189.21,162.19,304.78,316.68,223.22,387.69,444.14,241.23,160.56,241.29,286.69,312.26,314.92,211.66,268.84,361.39,256.02,365.91,364.28,Upgrade
3,Gross Profit,78.29,78.29,62.79,53.56,112.91,96.7,62.4,108.05,118.7,76.13,65.74,94.93,82.68,98.82,97.57,76.42,95.78,130.16,125.16,104.28,Upgrade
4,"Selling, General & Admin",48.27,48.27,45.1,50.49,44.76,46.18,49.39,48.52,49.02,44.49,60.73,47.52,48.8,54.74,58.38,48.88,44.18,50.67,57.7,49.07,Upgrade
5,Operating Expenses,48.27,48.27,45.1,50.49,44.76,46.18,49.39,48.52,49.02,44.49,60.73,47.52,48.8,54.74,58.38,48.88,44.18,50.67,57.7,49.07,Upgrade
6,Operating Income,30.02,30.02,17.69,3.07,68.15,50.52,13.01,59.54,69.68,31.63,5.01,47.41,33.88,44.08,39.19,27.54,51.6,79.49,67.46,55.21,Upgrade
7,Interest Expense,-4.92,-4.92,-4.62,-4.92,-5.1,-4.96,-4.47,-3.82,-3.53,-2.96,-2.97,-3,-3.11,-3.27,-3.23,-3.14,-3.66,-4.35,-4.24,-4.23,Upgrade
8,Interest & Investment Income,0.32,0.32,0.44,0.03,0.46,0.08,0.34,0.02,0.06,0.02,0.03,0.01,0.04,0.02,0.04,0.02,0.06,0.02,0.09,0.01,Upgrade
