,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8182,7632,6474,7257,7769,7810,7424,8197,8113,8280,9398,11141,12850,11456,11006,9688,7779,6272,4099,4191,4536,Upgrade
1,Market Cap Growth,-2.28%,-2.28%,-12.80%,-11.46%,-4.25%,-5.67%,-21.00%,-26.43%,-36.86%,-27.72%,-14.61%,15.00%,65.18%,82.66%,168.47%,131.15%,71.48%,37.21%,-24.95%,-31.03%,1.76%,Upgrade
2,Enterprise Value,19874,17664,19660,18801,18438,16322,15435,15856,14121,14250,13770,14877,17106,16549,15255,12893,10984,10524,8253,7672,8017,Upgrade
3,Last Close Price,8.06,7.40,6.06,6.80,7.28,7.32,6.95,7.54,7.46,7.62,8.64,9.62,11.22,10.83,10.41,9.90,7.95,6.41,5.93,6.06,6.56,Upgrade
4,PE Ratio,127.52,-,31.37,41.29,62.97,-382.86,-,-,-,-,5.58,5.17,6.03,6.18,8.62,14.61,20.99,29.79,17.90,8.09,6.96,Upgrade
5,Forward PE,70.09,25.52,14.76,16.55,20.67,19.81,15.80,3.15,3.19,3.34,3.88,4.72,5.89,6.14,11.51,13.88,12.18,7.62,7.59,7.92,8.77,Upgrade
6,PS Ratio,0.56,0.56,0.47,0.55,0.60,0.62,0.57,0.60,0.56,0.55,0.63,0.77,0.95,1.04,0.99,1.03,0.87,0.76,0.50,0.42,0.41,Upgrade
7,PB Ratio,1.07,0.65,0.56,0.61,0.66,0.74,0.71,0.77,0.74,0.88,-,1.28,1.54,1.39,1.54,1.46,1.40,1.04,0.90,0.94,0.72,Upgrade
8,P/TBV Ratio,1.13,1.13,0.94,1.10,1.18,1.19,1.14,1.23,1.16,1.22,-,1.54,1.87,1.70,1.97,1.85,1.80,1.39,1.34,1.35,0.94,Upgrade
9,P/FCF Ratio,-,-,-,-,-3.97,-,-,-,-,-,-22.13,-23.81,-,-4.16,-,-,-,-,1.01,-,3.48,Upgrade
10,P/OCF Ratio,8.35,-,8.05,19.41,26.33,-,-,16.58,-,8.88,6.02,7.38,-,-38.13,-4.00,13.19,-,-,0.82,-,2.22,Upgrade
11,EV/Sales Ratio,1.45,1.29,1.43,1.42,1.43,1.30,1.18,1.16,0.97,0.94,0.92,1.03,1.26,1.51,1.38,1.37,1.23,1.28,1.02,0.76,0.73,Upgrade
12,EV/EBITDA Ratio,18.12,17.25,17.49,17.68,18.09,20.62,23.67,18.72,11.32,7.43,5.07,4.55,5.31,5.77,7.01,9.83,11.39,15.61,12.02,7.53,7.38,Upgrade
13,EV/EBIT Ratio,52.83,46.96,38.98,39.10,39.72,61.68,112.04,45.39,-,9.85,6.11,5.27,6.15,6.78,8.72,13.88,18.85,35.76,23.45,11.19,-,Upgrade
14,EV/FCF Ratio,-11.87,-,-,-,-9.41,-,-,-,-,-,-32.43,-31.80,-,-6.01,-,-,-,-,2.04,-,6.15,Upgrade
15,Debt / Equity Ratio,1.28,1.28,1.38,1.53,1.39,1.71,1.56,1.69,1.29,1.61,-,1.64,1.54,1.49,1.70,1.71,1.73,1.43,1.70,1.43,1.29,Upgrade
16,Debt / EBITDA Ratio,13.68,20.52,12.72,15.34,16.32,16.02,16.21,17.93,162.21,26.40,-,5.46,4.64,3.28,3.03,4.73,7.21,8.76,14.73,6.36,46.11,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-8.32,-,-,-,-,-,-,-30.37,-,-4.48,-,-,-,-,1.91,-,6.21,Upgrade
18,Asset Turnover,0.43,0.45,0.42,0.44,0.43,0.40,0.40,0.45,-,-,0.58,0.58,0.61,0.58,0.57,0.21,0.85,0.44,0.57,0.09,Upgrade,
19,Inventory Turnover,8.67,8.21,7.79,7.08,8.65,8.01,6.79,6.70,8.64,-,-,10.03,11.18,10.85,9.21,10.15,1.88,11.20,4.20,6.32,0.14,Upgrade
20,Quick Ratio,1.80,1.80,1.68,1.34,1.22,1.27,1.30,1.27,1.21,1.20,-,1.06,1.02,1.00,0.96,1.02,0.92,0.94,0.74,0.65,0.90,Upgrade
21,Current Ratio,2.31,2.31,1.92,1.72,1.45,1.56,1.48,1.44,1.38,1.35,-,1.24,1.12,1.13,1.07,1.14,1.03,1.15,0.95,0.89,1.03,Upgrade
22,Return on Equity (ROE),-0.91%,1.35%,1.86%,2.49%,5.29%,-0.01%,0.08%,-3.73%,-,-,17.32%,24.19%,33.63%,36.89%,24.27%,17.15%,5.35%,0.30%,4.42%,4.95%,Upgrade,
23,Return on Assets (ROA),0.22%,1.01%,1.07%,0.65%,1.25%,0.86%,1.02%,-1.05%,-,-,5.04%,5.60%,8.73%,9.75%,5.81%,2.85%,2.04%,1.10%,2.09%,-0.90%,Upgrade,
24,Return on Capital (ROIC),0.24%,1.13%,1.19%,0.72%,1.39%,0.96%,1.13%,-1.18%,-,-,6.07%,6.78%,10.47%,11.90%,7.43%,3.80%,2.64%,1.42%,2.90%,-1.26%,Upgrade,
25,Return on Capital Employed (ROCE),1.57%,1.57%,2.18%,1.96%,2.11%,1.26%,0.70%,1.77%,-,8.75%,-,19.29%,21.37%,19.75%,15.61%,8.29%,6.18%,3.14%,5.35%,11.61%,-,Upgrade
26,Earnings Yield,0.97%,1.04%,3.19%,2.42%,1.59%,-0.26%,-2.11%,0.12%,4.91%,12.12%,17.92%,19.34%,16.59%,16.19%,11.60%,6.84%,4.76%,3.36%,5.59%,12.36%,14.36%,Upgrade
27,FCF Yield,-20.47%,-21.94%,-22.30%,-29.11%,-25.22%,-45.58%,-38.87%,-23.55%,-16.09%,-14.30%,-4.52%,-4.20%,-7.51%,-24.03%,-46.86%,-14.34%,-19.51%,40.80%,98.80%,0.18%,28.74%,Upgrade
28,Dividend Yield,1.68%,-,-,-,1.88%,-,-,-,1.74%,-,-,-,9.18%,-,6.05%,-,2.52%,-,-,-,3.36%,Upgrade
29,Payout Ratio,928.68%,-,699.59%,430.26%,429.76%,128.18%,-,-,-,-,465.20%,41.25%,125.58%,13.27%,45.32%,19.24%,13.69%,315.69%,652.48%,189.03%,39.90%,Upgrade
30,Buyback Yield / Dilution,-26.83%,55.52%,-103.57%,4.63%,-10.07%,-6.86%,20.01%,-2.63%,-1.63%,-10.15%,-4.36%,-18.53%,-876.88%,31.94%,-80.62%,-50.42%,81.57%,-65.75%,49.53%,-2.18%,-1.03%,Upgrade
31,Total Shareholder Return,-25.15%,55.52%,-103.57%,4.63%,-8.19%,-6.86%,20.01%,-2.63%,0.11%,-10.15%,-4.36%,-18.53%,-867.70%,31.94%,-74.57%,-50.42%,84.08%,-65.75%,49.53%,-2.18%,2.33%,Upgrade
