,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,4477,2374,3355,1867,4107,2337,2988,913.21,5204,2384,3858,1218,4765,2155,2997,-341.77,5037,313.66,2514,-2069,Upgrade
1,Other Revenue,-1241,1241,-,1621,-774.52,774.52,-,2214,-1358,1358,-,2454,-1137,1137,-,1389,-1311,1311,-,2448,Upgrade
2,Revenue,3236,3616,3355,3488,3332,3112,2988,3127,3846,3742,3858,3672,3628,3292,2997,1047,3726,1624,2514,378.95,Upgrade
3,Revenue Growth (YoY),-2.89%,16.19%,12.29%,11.55%,-13.36%,-16.84%,-22.55%,-14.84%,6.00%,13.66%,28.72%,250.61%,-2.63%,102.69%,19.19%,176.35%,3.33%,-54.69%,-27.72%,-85.02%,Upgrade
4,Cost of Revenue,2918,3183,2975,3052,2943,2725,2610,3097,3348,3068,3050,2793,2562,2096,2302,507.49,3302,1352,2204,47.94,Upgrade
5,Gross Profit,317.97,432.83,379.58,435.87,389.17,387.04,378.02,29.81,497.95,673.69,807.22,878.99,1066,1197,694.85,539.74,424.09,272.12,310.88,331.01,Upgrade
6,"Selling, General & Admin",122.59,136.85,147.63,199.36,117.51,131.79,158.32,174.38,212.54,160.44,150.58,176.43,148.27,128.96,124.96,102.22,162.14,144.12,110.04,243.8,Upgrade
7,Research & Development,166.82,125.33,93.35,75.21,154.89,109.81,79.3,-30.55,166.53,173.98,96.86,64.57,80.43,141.13,78.39,155.27,92.84,60.16,44.21,120.67,Upgrade
8,Other Operating Expenses,2.44,38.65,0.74,38.03,13.6,22.36,18.75,38.53,14.03,19.44,23.27,69.19,-6.93,38.72,-1.37,42.81,25.75,0.99,9.99,28.26,Upgrade
9,Operating Expenses,291.77,303.17,241.24,353.9,234.84,280.79,256.37,147.41,470.48,355.87,272.08,312.51,231.64,310.14,201.99,312.39,281.41,206.26,164.23,391.9,Upgrade
10,Operating Income,26.2,129.66,138.34,81.97,154.33,106.25,121.65,-117.6,27.46,317.82,535.14,566.48,834.65,886.38,492.87,227.35,142.68,65.86,146.65,-60.89,Upgrade
11,Interest Expense,-97.21,-105.87,-129.26,-155.62,-99.58,-135.49,-95.33,-114.35,-65.39,-113.13,-96.21,-146.55,-64.28,-144.01,-86.28,-121.34,-74.29,-72.57,-91.23,-91.05,Upgrade
12,Interest & Investment Income,67.05,20.7,56.01,97.99,52.85,39.86,29.72,63.63,6,25.14,32.22,35.37,85.03,27.57,33.22,69.22,-,24.04,37.47,56.71,Upgrade
13,Earnings From Equity Investments,-,-7.04,7.04,-,-,8.09,-8.09,-,-,-,-,-,-31.13,17.04,-,-17.3,0.45,7.17,9.68,16.27,Upgrade
14,Currency Exchange Gain (Loss),-12.18,12.18,-,31.51,-44.45,44.45,-,4.85,12.91,-12.91,-,-12.38,16.21,-16.21,-,26.04,-3.33,3.33,-,-10.87,Upgrade
15,Other Non Operating Income (Expenses),9.59,-7.23,-6.99,40.65,40.42,-22.38,-26.84,-13.44,-5.5,6.55,-43.35,39.04,-56.68,10.4,-39.45,18.7,15.54,-37.13,-24.26,173.11,Upgrade
16,EBT Excluding Unusual Items,-6.55,42.39,65.14,96.5,103.57,40.78,21.11,-176.91,-24.52,223.47,427.8,481.96,783.8,781.18,400.36,202.67,81.05,-9.3,78.31,83.28,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-,-,15.42,-15.42,-,-6.23,0.95,-0.95,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,0.23,-0.24,-,0.47,0.54,-0.54,-,-,-0.53,-0.35,-,-3.23,2.57,-2.93,-,0.12,0.34,-0.3,-,-5.46,Upgrade
19,Asset Writedown,2.27,-1.81,1.81,-18.86,28.26,-5.83,-,17.76,-23.66,-5,-,1.99,-14.82,-,-,-1.19,-,-,-,2.79,Upgrade
20,Legal Settlements,-,-,-,-0.01,0,-0,-,-0.02,-,-,-,-0,-,-,-,-8.23,-,-,-,-0.09,Upgrade
21,Other Unusual Items,-12.01,11.69,0.32,40.63,-,-,-,26.12,0.15,-0.15,-,42.26,-25.04,0.66,-,89.01,-,-,-,38.85,Upgrade
22,Pretax Income,-16.06,52.04,67.27,120.45,147.79,19,21.11,-139.28,-47.62,217.03,427.8,522.98,746.51,778.9,400.36,282.38,81.4,-9.61,78.31,119.37,Upgrade
23,Income Tax Expense,10.28,12.49,12.48,51.01,8.6,19.31,19.02,-43.95,8.58,18.5,59.37,21.49,99.74,144.15,30.53,33.82,10.52,-13,18.83,54.03,Upgrade
24,Earnings From Continuing Operations,-26.34,39.55,54.79,69.45,139.19,-0.32,2.09,-95.33,-56.2,198.53,368.43,501.49,646.77,634.75,369.83,248.56,70.88,3.39,59.48,65.33,Upgrade
25,Minority Interest in Earnings,-1.36,-16.01,-23.96,-16.43,-40.21,-6.75,-23.64,4.57,19.24,-39.65,-0.85,12.34,-3.11,-5.48,-24.27,-12.45,-4.76,11.98,-6.47,10.69,Upgrade
26,Net Income,-27.7,23.53,30.84,53.02,98.98,-7.07,-21.56,-90.76,-36.96,158.88,367.58,513.83,643.65,629.27,345.56,236.11,66.11,15.37,53.01,76.03,Upgrade
27,Net Income to Common,-27.7,23.53,30.84,53.02,98.98,-7.07,-21.56,-90.76,-36.96,158.88,367.58,513.83,643.65,629.27,345.56,236.11,66.11,15.37,53.01,76.03,Upgrade
28,Net Income Growth,-,-,-,-,-,-,-,-,-,-74.75%,6.37%,117.63%,873.57%,3993.16%,551.83%,210.56%,-21.86%,-94.95%,-71.54%,-8.93%,Upgrade
29,Shares Outstanding (Basic),492,1147,1028,1158,1107,830,1078,1052,1036,1038,1050,1035,941,893,864,40,1382,551,589,575,Upgrade
30,Shares Outstanding (Diluted),492,1690,1028,1158,1107,830,1078,1052,1036,1038,1050,1035,941,995,886,106,1382,551,589,575,Upgrade
31,Shares Change (YoY),-55.52%,103.57%,-4.63%,10.07%,6.86%,-20.01%,2.63%,1.63%,10.15%,4.36%,18.53%,876.88%,-31.94%,80.62%,50.42%,-81.57%,65.75%,-49.53%,2.18%,1.03%,Upgrade
32,EPS (Basic),-0.06,0.02,0.03,0.05,0.09,-0.01,-0.02,-0.09,-0.04,0.15,0.35,0.50,0.68,0.70,0.40,5.85,0.05,0.03,0.09,0.13,Upgrade
33,EPS (Diluted),-0.06,0.01,0.03,0.05,0.09,-0.01,-0.02,-0.09,-0.04,0.15,0.35,0.49,0.68,0.62,0.39,2.27,0.05,0.03,0.09,0.13,Upgrade
34,EPS Growth,-,-,-,-,-,-,-,-,-,-76.09%,-10.26%,-78.32%,1330.49%,2130.41%,333.33%,1654.20%,-52.16%,-90.00%,-72.14%,-10.41%,Upgrade
35,Free Cash Flow,-1009,-252.38,-693.07,279.67,-778.13,-920.89,-539.59,-1321,-104.34,35,85.38,-1200,655.29,-8.3,-412.33,-2987,-1749,3760,-540.68,1089,Upgrade
36,Free Cash Flow Per Share,-2.05,-0.15,-0.67,0.24,-0.70,-1.11,-0.50,-1.26,-0.10,0.03,0.08,-1.16,0.70,-0.01,-0.47,-28.19,-1.27,6.83,-0.92,1.89,Upgrade
37,Dividend Per Share,-,-,-,0.137,-,-,-,0.130,-,-,-,0.600,-,0.430,-,0.200,-,-,-,0.220,Upgrade
