,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,203.81,235.83,208.05,426.36,218.55,249.05,272.66,460.95,484,483.01,535.28,582.19,424.68,415.49,473.11,573.66,459.51,434.78,416.97,586.28,Upgrade
1,Trading Asset Securities,40,20,70,-,-,-,21.18,0.01,-,60,40,140,4,4,14,34,6,32,67,52,Upgrade
2,Cash & Short-Term Investments,243.8,255.83,278.05,426.36,218.55,249.05,293.84,460.96,484,543.01,575.28,722.19,428.68,419.49,487.11,607.66,465.51,466.78,483.97,638.28,Upgrade
3,Cash Growth,11.56%,2.72%,-5.37%,-7.51%,-54.85%,-54.14%,-48.92%,-36.17%,12.91%,29.45%,18.10%,18.85%,-7.91%,-10.13%,0.65%,-4.80%,16.63%,8.66%,45.21%,63.00%,Upgrade
4,Accounts Receivable,698.61,707.09,698.17,681.52,650.3,613.73,614.33,617.99,579.04,559.23,565.61,541.66,495.46,495.84,470.47,465.81,458.03,449.78,478.62,480.89,Upgrade
5,Other Receivables,78.34,73.99,71.6,74.26,90.34,80.41,95.54,80.95,89.44,83.32,79.92,82.47,85.42,83.04,83.47,85.13,92.07,94.08,101.79,89.03,Upgrade
6,Receivables,776.95,781.08,769.77,755.78,740.64,694.14,709.87,698.94,668.48,642.55,645.53,624.13,580.88,578.88,553.94,550.93,550.1,543.86,580.41,569.92,Upgrade
7,Inventory,226.13,212.47,213.32,237.46,328.78,317.18,295.44,272.44,345.9,318.3,311.5,298.85,323.66,273.82,252.52,255.21,304.52,255.98,232.94,237.68,Upgrade
8,Other Current Assets,14.33,16,22.03,10.28,23.22,20.56,23.04,15.03,27.64,23.45,22.14,12.07,39.15,33.83,26.7,17.09,36.12,21.99,34.64,24.08,Upgrade
9,Total Current Assets,1261,1265,1283,1430,1311,1281,1322,1447,1526,1527,1554,1657,1372,1306,1320,1431,1356,1289,1332,1470,Upgrade
10,"Property, Plant & Equipment",247.62,236.07,226.09,217.81,205.59,183.41,163.2,154.45,151.79,146.59,148.97,148.44,135.98,134.69,134.48,135.3,135.66,136.56,127.75,137.05,Upgrade
11,Long-Term Investments,215.85,234.52,233.76,233.1,62.24,250.25,52.5,247.62,32.13,48.69,31.81,31.73,34.85,34.24,34.26,35.49,38.36,38.36,38.41,49.44,Upgrade
12,Goodwill,481.54,481.54,481.54,481.54,481.54,481.54,481.54,481.54,488.61,488.61,488.61,488.61,485.72,485.72,485.72,485.72,489.57,489.57,489.57,489.57,Upgrade
13,Other Intangible Assets,277.4,343.09,339.84,335.58,323.09,315.05,304.53,296.62,276.65,217.44,203.28,194.3,179.49,166.41,153.72,145.32,128.59,115.88,115.02,97.36,Upgrade
14,Long-Term Deferred Tax Assets,42.34,42.2,43.2,44.4,31.29,31.68,33.26,34.12,24.79,25.27,25.75,26.33,21.19,21.22,21.41,21.77,20.5,20.8,21.23,21.06,Upgrade
15,Long-Term Deferred Charges,70.88,2.88,1.32,1.52,1.72,2.06,2.38,2.73,3.84,2.07,2.08,2.32,2.63,1.88,1.71,1.89,2.03,2.17,2.42,2.58,Upgrade
16,Other Long-Term Assets,32.24,12.38,12.52,12.67,236.7,37.34,232.5,37.62,57.77,37.91,38.05,38.2,38.34,38.48,38.63,38.77,38.94,39.11,39.29,39.46,Upgrade
17,Total Assets,2629,2618,2621,2756,2653,2582,2592,2702,2562,2494,2493,2587,2271,2189,2190,2295,2210,2131,2166,2306,Upgrade
18,Accounts Payable,191.56,172.46,161.18,225.1,251.8,205.83,215.81,230.96,264.27,224,228.09,241.09,237.98,184.5,174.81,221.87,211.58,182.02,184.55,221.17,Upgrade
19,Accrued Expenses,9.59,20.85,12.5,42.91,9.73,18.5,12.11,58.38,5.96,19.86,12.9,59.34,9.08,21.3,12.9,46,7.92,14.9,9.65,45.73,Upgrade
20,Short-Term Debt,70,101.93,63.93,77,94,100,62.5,90.19,101.69,114.19,40.7,24,52,43,10,10,40,40,30,60,Upgrade
21,Current Portion of Long-Term Debt,-,-,-,-,-,-,3.49,5.82,7.31,11.68,13.61,11.72,11.72,11.72,11.72,11.72,11.72,11.72,14.61,14.61,Upgrade
22,Current Portion of Leases,4.31,4.46,4.65,5.04,3.85,3.16,-,3.63,-,3.26,-,3.83,-,-,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,12.52,-,17.31,15.99,12.36,-,11.3,18.28,12.03,1.06,15.3,18.78,10.93,1.16,14.18,12.28,13.27,4.07,11.02,15.5,Upgrade
24,Current Unearned Revenue,43.8,40.49,48.1,51.6,62.87,60.13,75.24,71.98,84.26,55.67,74.67,87.29,68.13,61.19,74.69,68.4,99.93,69.66,86.09,115.04,Upgrade
25,Other Current Liabilities,17.84,23.49,21.63,18.37,19,16.73,22.08,20.62,21.47,16.27,17.95,23.84,18.05,20.84,25.7,32.06,21.99,25.59,34.08,40.34,Upgrade
26,Total Current Liabilities,349.61,363.68,329.32,436.01,453.61,404.34,402.53,499.86,496.99,445.99,403.22,469.9,407.89,343.71,323.99,402.34,406.4,347.96,370,512.39,Upgrade
27,Long-Term Debt,46.67,46.67,46.67,46.67,40.33,35.75,13.85,4.93,-,-,-,5.82,5.82,11.68,11.68,17.54,17.54,23.4,23.4,29.26,Upgrade
28,Long-Term Leases,4.07,5.03,6.03,6.68,3.53,5.15,2.68,2.43,6.16,4.33,6.55,3.63,-,-,-,-,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,2.23,2.33,1.53,2.22,2.9,2.3,3.06,3.83,4.6,5.36,6.13,6.9,7.67,8.44,8.65,9.49,10.32,11.15,11.99,12.82,Upgrade
30,Long-Term Deferred Tax Liabilities,0.01,0.02,-,-,0.03,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
31,Other Long-Term Liabilities,3.95,3.95,3.97,3.97,3.97,3.97,3.98,3.98,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
32,Total Liabilities,406.54,421.69,387.51,495.54,504.37,451.55,426.09,515.04,507.75,455.69,415.9,486.25,421.38,363.83,344.32,429.36,434.26,382.51,405.39,554.47,Upgrade
33,Common Stock,476.35,476.35,476.35,476.35,476.35,481.09,481.09,481.09,481.09,481.09,481.09,481.09,481.09,481.09,481.09,481.09,481.09,481.09,481.09,481.09,Upgrade
34,Additional Paid-In Capital,562.18,562.18,562.18,562.18,555.79,601.03,601.03,601.03,601.03,601.03,601.03,601.03,553.36,553.36,557.84,557.84,557.84,557.84,557.84,557.84,Upgrade
35,Retained Earnings,1038,1008,1043,1066,962.27,940.46,973.84,989.02,865.82,848.34,889.54,907.57,778.96,752.63,767.59,775.14,661.44,623.41,633.23,622.12,Upgrade
36,Treasury Stock,-,-,-,-,-,-49.99,-49.99,-49.99,-49.99,-49.99,-49.99,-49.99,-49.99,-49.99,-49.99,-43.29,-10.57,-,-,-,Upgrade
37,Comprehensive Income & Other,-2.35,-2.35,-2.35,-2.35,-2.35,-2.35,-2.35,-2.35,-2.35,-2.35,-2.35,-2.35,-2.35,-2.35,-2.35,-2.35,-2.35,-2.35,-2.35,-2.35,Upgrade
