,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4220,4267,3617,3818,4560,4522,5016,5820,3882,4061,5026,4692,4729,4367,4824,4057,5022,4936,5053,4107,2319,Upgrade
1,Market Cap Growth,-5.64%,-5.64%,-27.89%,-34.40%,17.47%,11.33%,-0.19%,24.05%,-17.91%,-6.99%,4.18%,15.64%,-5.84%,-11.53%,-4.53%,-1.20%,116.53%,141.97%,134.12%,62.58%,13.38%,Upgrade
2,Enterprise Value,2835,2963,2785,2993,3735,3293,4354,5714,3776,3980,5042,4514,4683,4246,4896,4116,5096,5108,5161,4278,2491,Upgrade
3,Last Close Price,5.46,5.52,4.68,4.85,5.79,5.75,6.37,7.29,6.08,6.36,7.87,7.24,7.30,6.73,7.44,6.26,7.75,7.61,7.79,6.14,3.47,Upgrade
4,PE Ratio,18.83,20.06,17.50,17.45,21.92,22.34,26.75,31.10,21.08,20.61,24.16,26.26,34.52,33.88,42.74,37.84,41.19,45.70,47.85,32.04,18.57,Upgrade
5,Forward PE,-,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,Upgrade
6,PS Ratio,2.63,2.83,2.38,2.56,3.17,3.22,3.56,4.05,2.58,2.56,3.18,3.04,3.24,3.03,3.44,3.03,3.90,4.19,4.49,3.41,1.83,Upgrade
7,PB Ratio,1.69,1.71,1.49,1.55,1.91,1.92,2.18,2.51,1.73,3.13,4.00,3.73,3.99,3.83,4.47,3.95,4.99,5.00,5.33,3.94,2.31,Upgrade
8,P/TBV Ratio,1.75,1.75,1.52,1.58,1.95,1.96,2.23,2.57,1.77,3.27,4.18,3.90,4.18,3.94,4.61,4.07,5.14,5.15,5.51,4.06,2.39,Upgrade
9,P/FCF Ratio,23.65,23.65,25.35,-,19.36,17.19,20.30,29.85,58.19,-312.72,-69.72,-,-,-,34.46,-,43.38,42.14,45.10,-,11.80,Upgrade
10,P/OCF Ratio,16.48,16.48,15.67,14.07,13.91,12.18,13.64,16.99,14.89,21.96,45.26,-,41.16,30.15,22.65,-,28.91,29.63,32.79,35.62,9.79,Upgrade
11,EV/Sales Ratio,1.78,1.96,1.83,2.01,2.60,2.35,3.09,3.97,2.51,2.51,3.19,2.92,3.21,2.94,3.49,3.07,3.96,4.34,4.59,3.55,1.96,Upgrade
12,EV/EBITDA Ratio,8.86,9.90,9.79,10.32,13.07,11.61,17.51,22.76,15.25,18.45,20.18,20.39,27.40,21.88,27.77,22.08,24.87,29.05,28.84,21.09,11.95,Upgrade
13,EV/EBIT Ratio,10.90,12.27,12.23,12.93,16.36,14.50,22.52,29.01,19.39,24.32,25.55,26.55,38.97,29.43,38.88,30.26,33.36,41.89,41.51,29.29,16.49,Upgrade
14,EV/FCF Ratio,16.43,16.43,19.51,-,15.86,12.52,17.62,29.31,56.59,-306.48,-69.95,-,-,-,34.97,-,44.02,43.61,46.06,-,12.68,Upgrade
15,Debt / Equity Ratio,0.00,0.00,0.03,0.03,0.03,0.03,0.04,0.04,0.03,0.16,0.17,0.17,0.10,0.11,0.16,0.22,0.21,0.24,0.35,0.26,0.30,Upgrade
16,Debt / EBITDA Ratio,0.01,0.01,0.30,0.19,0.29,0.25,0.34,0.25,0.30,1.34,0.84,0.63,0.97,0.45,1.17,1.67,1.02,1.09,1.81,1.28,3.30,Upgrade
17,Debt / FCF Ratio,0.01,0.01,0.48,-,0.32,0.27,0.35,0.45,1.18,-15.56,-3.04,-,-,-,1.20,-,1.81,2.01,2.98,-,1.51,Upgrade
18,Asset Turnover,0.51,0.48,0.53,0.52,0.55,0.48,0.49,0.58,0.79,0.72,0.84,0.91,0.86,0.73,0.73,0.95,0.82,0.62,0.63,0.74,Upgrade,
