,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,391.13,346.72,394.95,345.5,400.4,318.81,341.94,310.56,405.14,348.55,411.21,384.99,399.66,311.67,323.93,372.3,361.65,247.08,270.89,272.39,Upgrade
1,Other Revenue,-15.15,15.15,-,30.84,-13.5,13.5,-,31.6,-14.35,14.35,-,37.55,-15.13,15.13,-,34.41,-16.63,16.63,-,25.06,Upgrade
2,Revenue,375.98,361.87,394.95,376.34,386.9,332.31,341.94,342.16,390.8,362.9,411.21,422.54,384.53,326.8,323.93,406.71,345.02,263.72,270.89,297.45,Upgrade
3,Revenue Growth (YoY),-2.82%,8.90%,15.50%,9.99%,-1.00%,-8.43%,-16.84%,-19.02%,1.63%,11.05%,26.94%,3.89%,11.45%,23.92%,19.58%,36.73%,17.76%,-23.46%,-18.91%,-13.33%,Upgrade
4,Cost of Revenue,249.76,269.67,273.06,269.83,269.52,243.24,225.03,255.37,291.06,257.49,291.51,336.8,278.03,269.56,259.22,373.3,227.54,170.44,176.88,206.33,Upgrade
5,Gross Profit,126.22,92.2,121.88,106.52,117.38,89.06,116.91,86.79,99.73,105.41,119.69,85.74,106.5,57.23,64.71,33.4,117.48,93.27,94.01,91.12,Upgrade
6,"Selling, General & Admin",37.85,34.61,28.72,42.49,40.23,32.06,29.64,33.73,46.16,41.33,26.9,37.12,31.34,28.21,31.64,-31.82,60.46,52.11,44.24,57.89,Upgrade
7,Research & Development,17.22,15.5,11.77,13.32,15.53,14.58,12.66,4.09,18.41,18.74,15.44,21.19,14.34,13.1,11.36,12.24,12.81,11.94,8.01,11.79,Upgrade
8,Other Operating Expenses,-2.94,4.36,-0.13,-0.3,4.02,-0.78,-2.69,10.23,1.27,0.48,2.72,10.17,1.47,-0.66,-0.68,12.49,0.22,-1.59,0.49,11,Upgrade
9,Operating Expenses,53.49,48.67,44.12,58.99,58.51,41.73,42.34,40.43,74.65,54.45,47.4,70.4,47.78,33.59,42.26,-6.04,77.09,59.56,54.78,82.51,Upgrade
10,Operating Income,72.72,43.53,77.77,47.53,58.87,47.33,74.57,46.36,25.08,50.96,72.29,15.34,58.73,23.65,22.45,39.44,40.39,33.71,39.23,8.61,Upgrade
11,Interest Expense,-1.25,-2.53,-0.39,-1.63,-1.64,-2.7,-0.31,-0.98,-1.17,-1.45,-0.7,-0.68,-0.55,-2.15,-1.77,-1.68,-2.72,-3.27,-2.95,-2.62,Upgrade
12,Interest & Investment Income,3.86,7.65,5.51,9.04,10.12,4.3,1.45,1.96,0.28,1.48,1.36,1.56,1.19,13.36,0.16,3.86,10.41,0.21,0.25,1.71,Upgrade
13,Currency Exchange Gain (Loss),-6.12,6.12,-,12.19,-13.36,13.36,-,29.54,-16.07,16.07,-,-7.42,3.85,-3.85,-,-16.33,-2.03,2.03,-,4.19,Upgrade
14,Other Non Operating Income (Expenses),0.83,-2.3,2.03,-11.61,14.64,6.16,-6.34,-33.65,33.34,2.78,-1.47,23.32,-2.81,-2.11,0.68,1,-5.27,-3.24,2.65,-11.77,Upgrade
15,EBT Excluding Unusual Items,70.04,52.47,84.91,55.53,68.64,68.45,69.37,43.23,41.46,69.84,71.47,32.11,60.41,28.9,21.52,26.28,40.78,29.45,39.17,0.12,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-3.99,Upgrade
17,Gain (Loss) on Sale of Investments,0.16,3.75,-,3.27,-,-,-,-,-,-,-,-,-0.02,-0.34,-,0.36,-,-,-,-4.87,Upgrade
18,Gain (Loss) on Sale of Assets,-1.08,-1.53,-0.04,0.03,-0.01,-0.17,-0.03,-14.59,-0,-2.64,-0.04,-1.93,-1.04,-0.18,0.06,0.35,-0.24,-0.54,-0.39,-10.86,Upgrade
19,Asset Writedown,1.66,-2.66,-,-28.53,-2.74,-1.21,-,-7.44,-,-,-,1.45,-1.45,-,-,-,-,-,-,-2.14,Upgrade
20,Other Unusual Items,-1.6,1.17,-0.06,0.83,-1.62,1.62,-,6.43,4.89,-4.89,-,8.22,4.03,-4.03,-,7.29,2.51,-2.51,-,-0.8,Upgrade
21,Pretax Income,69.18,53.2,84.82,31.14,64.27,68.69,69.34,27.64,46.35,62.31,71.44,39.85,61.94,24.36,21.58,34.28,43.04,26.4,38.78,-22.53,Upgrade
22,Income Tax Expense,8.76,5.49,11.04,0.58,9.85,8.99,6.67,2.85,6.34,3.08,11.1,1.23,11.27,-5.44,3.48,4.22,8.34,2.06,5.97,-32.95,Upgrade
23,Earnings From Continuing Operations,60.42,47.71,73.78,30.56,54.42,59.7,62.67,24.78,40.01,59.23,60.34,38.62,50.67,29.79,18.1,30.06,34.7,24.34,32.81,10.42,Upgrade
24,Minority Interest in Earnings,0.09,-0.04,-0.2,0.36,0.17,0.01,0.14,0.47,-0.23,0.06,-0.55,-0.43,0.06,0.2,0,0.01,0.01,0.01,0,5.71,Upgrade
25,Net Income,60.51,47.67,73.58,30.92,54.59,59.71,62.81,25.25,39.79,59.29,59.79,38.19,50.72,29.99,18.1,30.07,34.71,24.35,32.81,16.13,Upgrade
26,Net Income to Common,60.51,47.67,73.58,30.92,54.59,59.71,62.81,25.25,39.79,59.29,59.79,38.19,50.72,29.99,18.1,30.07,34.71,24.35,32.81,16.13,Upgrade
27,Net Income Growth,10.85%,-20.17%,17.15%,22.44%,37.20%,0.71%,5.05%,-33.87%,-21.56%,97.70%,230.28%,27.01%,46.15%,23.17%,-44.83%,86.42%,7.42%,-48.10%,11.08%,-,Upgrade
28,Shares Outstanding (Basic),773,773,773,763,773,773,773,600,633,603,618,528,653,585,618,601,600,619,618,600,Upgrade
29,Shares Outstanding (Diluted),773,773,773,763,773,773,773,600,633,625,618,636,653,585,618,601,600,619,618,600,Upgrade
30,Shares Change (YoY),-0.05%,-0.10%,0.04%,27.02%,22.12%,23.68%,24.95%,-5.57%,-3.01%,6.99%,0.07%,5.74%,8.78%,-5.62%,-0.01%,0.26%,1.23%,4.43%,4.18%,0.33%,Upgrade
31,EPS (Basic),0.08,0.06,0.10,0.04,0.07,0.08,0.08,0.04,0.06,0.10,0.10,0.07,0.08,0.05,0.03,0.05,0.06,0.04,0.05,0.03,Upgrade
32,EPS (Diluted),0.08,0.06,0.10,0.04,0.07,0.08,0.08,0.04,0.06,0.09,0.10,0.06,0.08,0.05,0.03,0.05,0.06,0.04,0.05,0.03,Upgrade
33,EPS Growth,10.90%,-20.09%,17.10%,-3.61%,12.35%,-18.57%,-15.93%,-29.97%,-19.13%,84.78%,230.03%,20.12%,34.36%,30.51%,-44.82%,85.93%,6.12%,-50.30%,6.63%,-,Upgrade
34,Free Cash Flow,89.95,67.67,-7.25,30.03,52.27,109.39,43.82,57.55,36.4,57.21,-84.44,-22.16,-22.69,77.78,-18.97,21.93,59.27,36.92,-2.33,23.26,Upgrade
