,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,4761,5219,5293,4939,4281,4564,5687,6001,6639,7798,6743,7023,8361,9809,6827,7111,6503,6690,5956,6121,Upgrade
1,Short-Term Investments,4691,2949,3504,4071,2422,2687,1632,2851,2336,3552,2923,4223,-,3022,-,3714,-,2828,-,2515,Upgrade
2,Trading Asset Securities,15540,13934,12846,13192,13676,11415,7808,6758,7446,5126,5068,5626,4879,3470,2814,2621,3051,2440,2190,2120,Upgrade
3,Cash & Short-Term Investments,24992,22102,21643,22202,20379,18665,15127,15611,16422,16476,14735,16872,13241,16301,9641,13446,9554,11958,8146,10756,Upgrade
4,Cash Growth,22.64%,18.41%,43.08%,42.22%,24.10%,13.29%,2.66%,-7.47%,24.02%,1.07%,52.84%,25.48%,38.59%,36.32%,18.34%,25.01%,-1.04%,76.89%,106.35%,156.79%,Upgrade
5,Accounts Receivable,16808,19716,18187,14646,16271,18678,16212,12890,14195,15086,13600,12665,14461,16137,12530,11384,10903,10127,7735,9163,Upgrade
6,Other Receivables,390.15,153.26,162.08,145.8,404.49,405.48,441.98,475.03,403.24,421.42,418.27,484.04,693.42,583.94,372.73,398.21,253.86,274.81,268.61,297.15,Upgrade
7,Receivables,17198,19870,18349,14792,16676,19084,16654,13365,14599,15508,14018,13149,15155,16721,12902,11782,11157,10402,8003,9460,Upgrade
8,Inventory,5646,6651,7185,6775,5222,6085,6503,6553,5927,6943,8041,8437,6402,6277,6062,4295,3276,3578,3927,3499,Upgrade
9,Prepaid Expenses,-,685.68,-,773.83,-,793.07,-,673.73,-,639.11,-,797.72,-,803.41,-,437.15,-,543.31,-,524.08,Upgrade
10,Other Current Assets,1407,616.73,1770,597.49,1309,417.27,2424,427.1,1418,446.13,2979,444.55,4655,373.23,4516,271.08,3460,240.83,3034,281.28,Upgrade
11,Total Current Assets,49244,49925,48948,45140,43586,45044,40708,36629,38366,40013,39772,39700,39453,40476,33121,30231,27446,26723,23110,24520,Upgrade
12,"Property, Plant & Equipment",6298,6142,6265,6275,6108,6046,6088,6024,6081,6035,5939,6064,5978,5906,4084,4176,3988,3992,4021,4104,Upgrade
13,Long-Term Investments,1903,11499,1753,11490,1650,9725,1701,9559,1625,6424,1428,6769,1684,5787,535.7,4557,495.74,3237,462.35,2561,Upgrade
14,Goodwill,226.41,226.41,226.41,226.41,226.41,226.41,226.41,226.41,226.41,226.41,226.41,226.41,206.78,206.78,132.57,132.57,132.57,132.57,132.57,132.57,Upgrade
15,Other Intangible Assets,1443,1307,1311,1342,1375,1389,1426,1460,1504,1548,1586,1644,1625,1679,1740,1745,1761,1815,1862,1918,Upgrade
16,Long-Term Deferred Tax Assets,1159,1138,1175,1126,999.16,1003,983.13,984.49,882.7,881.61,897.85,897.87,719.5,710.44,703.86,704.01,626.77,626.35,637.1,634.77,Upgrade
17,Long-Term Deferred Charges,44.77,38.21,36.41,40.73,41.92,43.95,40.89,41.62,36.7,33.91,26.52,26.23,30.44,28.02,26.47,33.34,36.89,41.91,38.93,43.5,Upgrade
18,Other Long-Term Assets,8243,445.24,10022,306.79,10457,437.26,8300,451.09,7044,477.88,5118,620.82,5118,594.3,4649,231.77,3639,111.36,2884,75.65,Upgrade
19,Total Assets,68561,70722,69737,65946,64442,63915,59474,55376,55765,55639,54995,55949,54815,55387,44993,41812,38126,36680,33149,33991,Upgrade
20,Accounts Payable,28605,29731,28351,26658,25175,24351,22525,21040,21811,21674,21793,23293,22409,22724,20205,18067,15647,14715,12096,12878,Upgrade
21,Accrued Expenses,1179,7172,1007,6365,1123,7229,818.77,5265,941.51,6158,735.46,5268,761.16,5522,503.91,4433,587.34,4405,408.73,4103,Upgrade
22,Short-Term Debt,2812,2308,2406,2502,2883,2889,1929,1462,1388,1609,2927,2859,2652,2475,500.6,22.03,-,-,370.49,100.08,Upgrade
23,Current Portion of Long-Term Debt,117.47,17.93,118.79,15.2,121.43,12.11,141.06,14.04,139.39,15.28,160.26,15.2,-,33.2,-,-,-,-,-,-,Upgrade
24,Current Portion of Leases,-,96.95,-,106.47,-,118.99,-,131.13,-,127.79,-,156.15,197.73,170.85,29.56,29.56,35.73,35.34,38.31,40.74,Upgrade
25,Current Income Taxes Payable,501.68,233.39,689.81,508.3,655.82,327.99,853.83,426.13,590.89,253.11,749.45,442.96,432.84,242.41,451.13,304.71,417.46,180.42,362.54,279.68,Upgrade
26,Current Unearned Revenue,1361,1333,1514,1444,1274,1885,1870,1145,1261,1650,1539,1147,1185,1289,1346,1101,1199,1293,1288,1013,Upgrade
27,Other Current Liabilities,13195,8377,12577,6442,12014,7365,11871,6881,11240,5865,9242,4831,9994,6371,6528,2762,6260,2946,5377,2424,Upgrade
28,Total Current Liabilities,47770,49270,46663,44042,43246,44178,40008,36365,37371,37352,37146,38012,37631,38827,29565,26719,24146,23575,19941,20838,Upgrade
29,Long-Term Debt,33.61,38.15,38.17,42.96,33.39,36.1,32.76,19.81,22.11,25.49,38.22,32.38,19.06,80.81,-,-,-,-,-,-,Upgrade
30,Long-Term Leases,167.75,179.23,204.16,208.95,218.19,242.25,255.98,277.2,283.04,306.75,375.42,395.95,442.48,437.95,20.18,28.36,28.45,26.1,23.98,24.82,Upgrade
31,Long-Term Unearned Revenue,233.11,150.32,142.48,149.19,138.53,145.19,146.68,145.84,145.04,150.03,153.35,152.99,159.09,103.74,96.28,99.08,101.11,104.57,108.26,113.15,Upgrade
32,Long-Term Deferred Tax Liabilities,179.24,171.04,170.14,158.44,168.08,177.81,168.74,168.18,171.93,173.26,166.71,174.22,186.23,194.03,73.7,74.47,55.52,56.35,58.94,58.37,Upgrade
33,Other Long-Term Liabilities,1752,1796,1840,1843,1996,2120,2126,2005,1518,1482,1550,1446,1158,1232,508.91,483.88,453.12,458.09,457.04,475.06,Upgrade
34,Total Liabilities,50242,51709,49163,46550,45918,46899,42738,39097,39511,39490,39429,40357,39596,40876,30264,27405,24784,24220,20589,21510,Upgrade
35,Common Stock,1386,1387,1388,1388,1388,1388,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,Upgrade
36,Additional Paid-In Capital,2061,2048,2176,2115,2210,2161,2090,2074,2077,2068,2067,2069,2062,2062,2062,2062,2056,2056,2056,2056,Upgrade
37,Retained Earnings,11470,10691,11061,10080,9669,8740,8575,7960,7595,7145,7083,6817,6771,6460,6534,6317,5740,5242,5320,5276,Upgrade
38,Treasury Stock,-263.45,-260.86,-571.95,-236.63,-237.92,-237.92,-211.4,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
39,Comprehensive Income & Other,138.53,295.69,253.8,233.32,174.5,207.5,179.65,121.27,129.41,138.33,83.01,93.57,51.59,48.87,29.62,37.58,30.34,26.72,15.96,26.32,Upgrade
40,Total Common Equity,14792,14162,14308,13580,13203,12259,11997,11518,11164,10714,10596,10342,10247,9933,9988,9779,9190,8687,8755,8722,Upgrade
41,Minority Interest,3528,4851,6267,5816,5321,4756,4739,4761,5090,5435,4970,5249,4972,4579,4741,4627,4152,3773,3805,3759,Upgrade
42,Shareholders' Equity,18320,19013,20575,19396,18524,17015,16735,16279,16254,16149,15566,15591,15218,14512,14729,14407,13342,12460,12559,12481,Upgrade
43,Total Liabilities & Equity,68561,70722,69737,65946,64442,63915,59474,55376,55765,55639,54995,55949,54815,55387,44993,41812,38126,36680,33149,33991,Upgrade
44,Total Debt,3131,2640,2767,2876,3256,3298,2359,1904,1832,2085,3500,3459,3311,3198,550.34,79.95,64.18,61.45,432.78,165.64,Upgrade
45,Net Cash (Debt),21861,19462,18876,19326,17122,15366,12768,13706,14590,14391,11234,13413,9930,13103,9090,13366,9490,11897,7714,10590,Upgrade
46,Net Cash Growth,27.67%,26.65%,47.83%,41.00%,17.36%,6.78%,13.65%,2.19%,46.93%,9.83%,23.58%,0.35%,4.64%,10.14%,17.85%,26.21%,-1.10%,76.96%,97.37%,152.83%,Upgrade
47,Net Cash Per Share,16.04,14.30,13.85,14.13,12.77,11.13,9.34,9.76,10.68,10.54,8.44,9.63,7.34,9.55,6.67,9.68,7.07,9.38,5.31,7.86,Upgrade
48,Filing Date Shares Outstanding,1363,1373,1363,1368,1341,1380,1367,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,Upgrade
49,Total Common Shares Outstanding,1363,1373,1363,1368,1341,1380,1367,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,Upgrade
50,Working Capital,1473,655.39,2285,1098,339.6,865.87,699.58,264.25,994.3,2660,2627,1687,1822,1648,3557,3512,3300,3148,3169,3682,Upgrade
51,Book Value Per Share,10.85,10.32,10.50,9.93,9.85,8.88,8.77,8.45,8.19,7.86,7.78,7.59,7.52,7.29,7.33,7.18,6.74,6.37,6.42,6.40,Upgrade
52,Tangible Book Value,13122,12628,12771,12012,11602,10644,10345,9832,9433,8940,8783,8471,8415,8047,8116,7901,7296,6740,6760,6671,Upgrade
53,Tangible Book Value Per Share,9.63,9.20,9.37,8.78,8.65,7.71,7.57,7.22,6.92,6.56,6.45,6.22,6.18,5.91,5.96,5.80,5.35,4.95,4.96,4.90,Upgrade
54,Land,-,326.42,-,327.13,-,353.84,-,301.47,-,298.32,-,312.01,-,-,-,-,-,-,-,-,Upgrade
55,Buildings,-,3952,-,3981,-,3953,-,3889,-,3502,-,3503,-,3804,-,2773,-,2689,-,2686,Upgrade
56,Machinery,-,8953,-,8870,-,8300,-,8093,-,7903,-,7512,-,7147,-,6682,-,6337,-,6189,Upgrade
57,Construction In Progress,-,475.28,-,443.52,-,531.03,-,525.17,-,716.68,-,665.96,-,607.39,-,228.89,-,202.24,-,216.94,Upgrade
