,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,5221,5694,4505,4534,5579,3473,3258,2491,3662,2797,Upgrade
1,Short-Term Investments,1702,1809,3509,4647,3520,3332,2251,3504,2998,3135,Upgrade
2,Trading Asset Securities,79.42,501.44,-,698.27,596.68,845.91,952.37,1314,1784,1540,Upgrade
3,Cash & Short-Term Investments,7002,8005,8014,9879,9696,7651,6461,7309,8445,7472,Upgrade
4,Cash Growth,-12.63%,-18.97%,-17.35%,29.12%,50.08%,4.69%,-23.49%,-2.18%,21.75%,-28.72%,Upgrade
5,Accounts Receivable,8821,8525,7197,7128,5867,4472,5058,3161,2371,2465,Upgrade
6,Other Receivables,1994,2010,2571,1746,2349,1723,1686,2006,2075,2755,Upgrade
7,Receivables,10954,11059,10560,9600,9805,7591,8138,6826,6714,7926,Upgrade
8,Inventory,7542,6601,9156,7583,6789,6135,4962,4843,3357,3333,Upgrade
9,Prepaid Expenses,2610,1978,1892,1943,1680,1451,1374,1366,836.74,302.08,Upgrade
10,Restricted Cash,3551,3578,4636,4925,3620,1911,2841,1670,2383,2731,Upgrade
11,Other Current Assets,165.11,42.98,22.52,29.78,18.24,12.27,2.7,2.4,560.75,39.46,Upgrade
12,Total Current Assets,31825,31264,34281,33959,31609,24752,23779,22017,22297,21804,Upgrade
13,"Property, Plant & Equipment",12299,11681,11019,9874,8320,7710,7440,6933,7098,7394,Upgrade
14,Long-Term Investments,2773,2730,2871,3154,3952,4937,6681,6558,6612,6574,Upgrade
15,Goodwill,1504,1504,1504,1504,1504,1880,1898,1913,1940,2089,Upgrade
16,Other Intangible Assets,183.62,218.69,254.25,289.11,324.11,359.02,394.54,430.01,471.65,505.56,Upgrade
17,Long-Term Deferred Tax Assets,1557,1325,1221,1066,817.44,776.76,682.34,663.14,687.95,570.45,Upgrade
18,Other Long-Term Assets,5259,5656,5226,5239,5283,5138,5099,5051,4487,4807,Upgrade
19,Total Assets,55534,54510,56507,55230,51958,45600,45973,43564,43654,43792,Upgrade
20,Accounts Payable,8472,7625,10129,10388,7927,7015,8074,6798,6114,6090,Upgrade
21,Accrued Expenses,1709,1916,1673,1657,1451,1414,1312,1201,1078,1369,Upgrade
22,Short-Term Debt,-,-,-,-,4408,2870,2681,1829,2397,1928,Upgrade
23,Current Portion of Long-Term Debt,11362,9703,8499,8609,3690,4487,3134,3191,4900,5310,Upgrade
24,Current Portion of Leases,6.75,7.35,7.22,7.37,11.02,46.81,45.59,45.61,47.89,39.81,Upgrade
25,Current Income Taxes Payable,599.38,647.68,676.85,805.13,730.54,808.31,888.24,937.79,857.71,824.59,Upgrade
26,Current Unearned Revenue,2029,1823,1560,1574,1013,887.03,1241,2264,2217,599.75,Upgrade
27,Other Current Liabilities,7733,7789,7256,7142,9498,5619,4259,2157,1963,1850,Upgrade
28,Total Current Liabilities,31912,29511,29801,30182,28728,23148,21634,18423,19574,18010,Upgrade
29,Long-Term Debt,4859,4777,5984,4311,3046,1937,2126,2198,2171,3030,Upgrade
30,Long-Term Leases,5.76,8.63,12.42,14.89,8.59,307.95,334.74,371.8,380.83,404.86,Upgrade
31,Long-Term Unearned Revenue,682.51,475.16,460,303.08,292.86,200.48,172.91,177.55,179.74,185.19,Upgrade
32,Long-Term Deferred Tax Liabilities,1088,1175,1208,1184,1173,1162,1135,1182,1112,1137,Upgrade
33,Other Long-Term Liabilities,1245,1124,1079,1115,886.61,848.78,512.07,415.84,181.42,157.12,Upgrade
34,Total Liabilities,39792,37072,38545,37110,34135,27604,25915,22767,23598,22924,Upgrade
35,Common Stock,269.5,269.5,219.9,219.9,186.1,160.87,160.87,160.87,160.87,160.87,Upgrade
36,Additional Paid-In Capital,17761,17761,17637,17637,17299,17072,17072,17072,17072,17072,Upgrade
37,Retained Earnings,-5065,-3569,-2791,-2612,-2405,-2421,-293.8,232.11,214.22,859.03,Upgrade
38,Comprehensive Income & Other,-3833,-3557,-3480,-3205,-2867,-631.09,-549.15,-289.19,-556.27,-483.26,Upgrade
39,Total Common Equity,9133,10904,11586,12039,12213,14181,16390,17176,16891,17609,Upgrade
40,Minority Interest,6609,6534,6376,6081,5610,3815,3668,3621,3165,3259,Upgrade
41,Shareholders' Equity,15742,17438,17962,18120,17823,17996,20058,20797,20056,20868,Upgrade
42,Total Liabilities & Equity,55534,54510,56507,55230,51958,45600,45973,43564,43654,43792,Upgrade
43,Total Debt,16234,14496,14503,12942,11163,9649,8321,7635,9896,10712,Upgrade
44,Net Cash (Debt),-9232,-6491,-6489,-3063,-1467,-1998,-1861,-325.86,-1451,-3240,Upgrade
45,Net Cash Per Share,-14.50,-11.32,-12.24,-,-3.66,-,-4.73,-0.83,-3.69,-8.22,Upgrade
46,Filing Date Shares Outstanding,636.41,636.41,530.29,530.29,452.87,393.76,393.76,393.76,393.76,393.76,Upgrade
47,Total Common Shares Outstanding,636.41,636.41,530.29,530.29,452.87,393.76,393.76,393.76,393.76,393.76,Upgrade
48,Working Capital,-86.76,1753,4480,3778,2881,1604,2145,3594,2723,3793,Upgrade
49,Book Value Per Share,14.35,17.13,21.85,22.70,26.97,36.01,41.62,43.62,42.90,44.72,Upgrade
50,Tangible Book Value,7445,9182,9828,10246,10385,11941,14097,14833,14479,15014,Upgrade
51,Tangible Book Value Per Share,11.70,14.43,18.53,19.32,22.93,30.33,35.80,37.67,36.77,38.13,Upgrade
52,Land,-,3408,-,3413,-,2453,-,2463,-,2430,Upgrade
53,Machinery,-,9745,-,7550,-,6883,-,6405,-,6170,Upgrade
54,Construction In Progress,-,2560,-,2400,-,1347,-,1532,-,1460,Upgrade
