,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,31.3,-,7.37,-,120.5,115.47,111.23,-,89.44,-,Upgrade
1,Revenue Growth (YoY),324.88%,-,-93.89%,-,8.33%,-,24.37%,-,-4.88%,-,Upgrade
2,Cost of Revenue,25.59,-,-,-,45.63,41.67,39.57,-,32.74,-,Upgrade
3,Gross Profit,5.71,-,7.37,-,74.87,73.8,71.66,-,56.7,-,Upgrade
4,"Selling, General & Admin",7.1,-,10.11,-,75.08,140.58,88.62,-,82.83,-,Upgrade
5,Other Operating Expenses,-,-,-,-,0.03,0.15,-0.15,-,-1.47,-,Upgrade
6,Operating Expenses,7.1,-,10.11,-,75.11,150.46,88.47,-,81.36,-,Upgrade
7,Operating Income,-1.39,-,-2.74,-,-0.24,-76.67,-16.81,-,-24.66,-,Upgrade
8,Interest Expense,-6.01,-,-13.09,-,-34.87,-56.82,-31.9,-,-27.05,-,Upgrade
9,Interest & Investment Income,0,-,0,-,0.01,0.03,0.21,-,1,-,Upgrade
10,Earnings From Equity Investments,7.89,-,11.04,-,7.81,34.49,-,-,-0.13,-,Upgrade
11,Currency Exchange Gain (Loss),-,-,-,-,0.01,6.67,-0.02,-,0.55,-,Upgrade
12,Other Non Operating Income (Expenses),0.29,-,-,-,-,6.5,-,-,1.79,-,Upgrade
13,EBT Excluding Unusual Items,0.79,-,-4.8,-,-27.29,-85.8,-48.52,-,-48.5,-,Upgrade
14,Merger & Restructuring Charges,-,-,-,-,-,-1.4,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,-,-,-6.04,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-,-,-,-3.89,44.93,-,-,-,Upgrade
17,Legal Settlements,-,-,-,-,-,-40.63,-,-,-,-,Upgrade
18,Other Unusual Items,-,-,-,-,-,-7.4,-,-,-,-,Upgrade
19,Pretax Income,0.79,-,-4.8,-,-27.29,-145.16,-3.59,-,-48.5,-,Upgrade
20,Income Tax Expense,0.12,-,-,-,0.95,2.58,-,-,-,-,Upgrade
21,Earnings From Continuing Operations,0.66,-,-4.8,-,-28.24,-147.74,-3.59,-,-48.5,-,Upgrade
22,Earnings From Discontinued Operations,-,-,-0.82,-,-,-,-,-,-36.46,-,Upgrade
23,Net Income to Company,0.66,-,-5.61,-,-28.24,-147.74,-3.59,-,-84.96,-,Upgrade
24,Minority Interest in Earnings,-,-,-,-,-,0.86,0.94,-,1.75,-,Upgrade
25,Net Income,0.66,-,-5.61,-,-28.24,-146.88,-2.65,-,-83.21,-,Upgrade
26,Net Income to Common,0.66,-,-5.61,-,-28.24,-146.88,-2.65,-,-83.21,-,Upgrade
27,Shares Outstanding (Basic),264,-,224,-,189,189,189,-,190,-,Upgrade
28,Shares Outstanding (Diluted),264,-,224,-,189,189,189,-,190,-,Upgrade
29,Shares Change (YoY),17.66%,-,18.78%,-,0.14%,-,-0.92%,-,14.14%,-,Upgrade
30,EPS (Basic),0.00,-,-0.03,-,-0.15,-0.78,-0.01,-,-0.44,-,Upgrade
31,EPS (Diluted),0.00,-,-0.03,-,-0.15,-0.78,-0.01,-,-0.44,-,Upgrade
32,Free Cash Flow,-5.87,-,9.86,-,22.78,-168.1,32.12,-,25.36,-,Upgrade
33,Free Cash Flow Per Share,-0.02,-,0.04,-,0.12,-0.89,0.17,-,0.13,-,Upgrade
34,Operating Margin,-4.45%,-,-37.24%,-,-0.20%,-66.40%,-15.11%,-,-27.58%,-,Upgrade
35,Profit Margin,2.11%,-,-76.19%,-,-23.43%,-127.21%,-2.39%,-,-93.04%,-,Upgrade
36,Free Cash Flow Margin,-18.76%,-,133.86%,-,18.91%,-145.59%,28.88%,-,28.36%,-,Upgrade
37,EBITDA,-1.39,-,-2.56,-,9.58,-54.34,-2.93,-,-14.47,-,Upgrade
38,D&A For EBITDA,0.01,-4.22,0.18,7.34,9.82,22.32,13.88,10.08,10.19,19.76,Upgrade
39,EBIT,-1.39,-,-2.74,-,-0.24,-76.67,-16.81,-,-24.66,-,Upgrade
