,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,32059,34568,24885,27996,30203,33565,31859,33063,30053,28497,35270,29657,32333,31404,34852,38623,40082,46799,32099,24914,26620,Upgrade
1,Market Cap Growth,2.99%,2.99%,-21.89%,-15.33%,0.50%,17.78%,-9.67%,11.48%,-7.05%,-9.25%,1.20%,-23.21%,-19.33%,-32.90%,8.58%,55.03%,50.57%,91.44%,29.27%,-17.43%,21.33%,Upgrade
2,Last Close Price,6.39,6.89,4.96,5.41,5.83,6.48,6.15,6.22,5.65,5.36,6.63,5.46,5.95,5.78,6.28,6.96,7.22,8.43,5.78,4.43,4.73,Upgrade
3,PE Ratio,15.53,16.76,12.72,12.97,12.57,12.80,12.02,12.52,11.96,11.76,13.78,11.89,13.04,14.87,19.11,23.28,8.69,10.76,7.92,5.62,-,Upgrade
4,PS Ratio,3.06,3.30,2.36,2.95,2.91,3.45,3.27,3.25,3.03,2.85,3.54,2.81,3.45,3.65,4.35,5.79,6.39,8.03,6.17,4.82,4.25,Upgrade
5,PB Ratio,1.09,0.80,0.59,0.67,0.73,0.82,0.80,0.82,0.77,0.75,0.97,0.82,0.91,0.93,1.06,1.18,1.28,1.52,1.08,0.86,1.14,Upgrade
6,P/FCF Ratio,-,-,-,-,-,-12.38,13.71,50.17,-,8.37,-9.89,-,-,-,-,-,-,-96.64,-,-,8.11,Upgrade
7,P/OCF Ratio,2.29,2.29,1.81,1.99,2.26,6.24,5.68,14.03,-,8.22,-10.03,-,-,-,-,-,-,-111.47,-,-,7.87,Upgrade
8,Debt / Equity Ratio,3.24,3.24,3.31,3.17,3.12,3.01,3.04,2.82,2.98,2.75,3.08,2.66,2.89,2.74,2.92,2.58,2.56,2.27,2.40,2.39,2.58,Upgrade
9,Debt / FCF Ratio,-,-,-,-,-,-45.28,52.21,171.79,-,30.63,-31.48,-,-,-,-,-,-,-143.92,-,-,18.35,Upgrade
10,Asset Turnover,0.06,0.05,0.04,0.07,0.06,0.03,0.06,0.06,0.07,0.05,0.07,0.07,0.08,0.08,0.04,0.06,0.08,0.05,0.03,0.05,Upgrade,
11,Quick Ratio,0.97,0.97,1.39,0.99,1.37,0.96,1.26,0.85,1.16,0.89,1.24,0.90,1.35,0.92,1.26,0.98,1.30,0.90,0.79,1.31,0.82,Upgrade
12,Current Ratio,1.65,1.65,1.53,1.64,1.47,1.56,1.36,1.38,1.21,1.38,1.32,1.45,1.43,1.41,1.32,1.50,1.34,1.44,1.26,1.35,1.30,Upgrade
13,Return on Equity (ROE),8.10%,5.99%,3.92%,4.93%,8.41%,9.90%,9.83%,9.74%,8.25%,10.77%,8.71%,6.60%,12.63%,11.08%,9.95%,3.02%,9.03%,9.08%,56.22%,-1.06%,Upgrade,
14,Return on Assets (ROA),1.72%,1.28%,0.86%,1.09%,1.86%,2.22%,2.22%,2.19%,1.84%,2.44%,2.01%,1.53%,2.92%,2.61%,2.45%,0.77%,2.36%,2.37%,12.98%,-0.22%,Upgrade,
15,Earnings Yield,6.43%,5.97%,7.86%,7.71%,7.96%,7.81%,8.32%,7.99%,8.36%,8.50%,7.26%,8.41%,7.67%,6.73%,5.23%,4.30%,11.51%,9.29%,12.62%,17.80%,4.43%,Upgrade
16,FCF Yield,-22.19%,-20.58%,-16.12%,2.55%,11.28%,-8.08%,7.29%,1.99%,-8.64%,11.94%,-10.11%,-31.32%,-22.64%,-25.12%,-18.31%,-10.86%,-13.07%,-1.03%,-12.54%,-3.99%,12.34%,Upgrade
17,Dividend Yield,2.63%,-,-,-,2.91%,-,-,-,3.01%,-,-,-,2.49%,-,-,-,1.90%,-,-,-,1.97%,Upgrade
18,Payout Ratio,195.30%,120.60%,315.63%,165.45%,196.57%,120.93%,224.80%,117.50%,-,178.46%,217.10%,127.73%,119.37%,159.30%,86.63%,134.36%,407.38%,104.23%,191.84%,12.42%,-,Upgrade
19,Buyback Yield / Dilution,0.09%,0.34%,0.12%,-0.04%,-0.04%,0.03%,0.02%,0.00%,-0.02%,-0.03%,-0.15%,0.18%,0.03%,-0.04%,0.16%,-0.21%,0.26%,-0.13%,0.49%,-0.25%,-7.81%,Upgrade
20,Total Shareholder Return,2.73%,0.34%,0.12%,-0.04%,2.87%,0.03%,0.02%,0.00%,2.99%,-0.03%,-0.15%,0.18%,2.52%,-0.04%,0.16%,-0.21%,2.16%,-0.13%,0.49%,-0.25%,-5.83%,Upgrade
