,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Interest and Dividend Income,905.45,943.63,1090,1143,1133,1210,1301,1386,1376,1363,1264,1391,1428,1379,1451,1364,1151,1150,1128,1333,Upgrade
1,Total Interest Expense,1127,1111,1117,1116,1104,1093,1078,1075,1073,1046,1025,1030,1021,964.45,906.83,947.03,825.15,819.8,812.26,949.09,Upgrade
2,Net Interest Income,-221.36,-167.83,-26.81,26.53,28.99,116.24,223.2,310.78,302.77,317.18,238.66,361.81,406.87,414.16,544.05,417.26,325.85,330.7,315.77,384.04,Upgrade
3,Asset Management Fee,1141,785.07,315.88,432.37,161.06,377.73,210.31,155.86,34.75,82.03,82.06,255.13,48.07,83.57,133.09,46.22,158.89,51.94,34.44,70.04,Upgrade
4,Other Revenue,2104,1991,1622,2643,2754,1061,2366,1922,2672,1575,2259,1744,2609,2029,762.2,1215,1879,870.38,637.08,848.19,Upgrade
5,Revenue Before Loan Losses,3024,2608,1911,3102,2944,1555,2799,2388,3009,1974,2580,2361,3064,2527,1439,1678,2364,1253,987.29,1302,Upgrade
6,Provision for Loan Losses,179.66,-6.87,6.87,1.27,12.53,0.99,-0.99,-44.46,65.84,-30.39,30.39,-148.56,171.48,-89.77,86.18,-62.36,63.74,-29.37,36.69,7.73,Upgrade
7,Revenue,2844,2615,1904,3101,2932,1554,2800,2433,2943,2005,2549,2510,2893,2617,1353,1741,2300,1282,950.6,1295,Upgrade
8,Revenue Growth (YoY),-2.99%,68.22%,-32.01%,27.46%,-0.39%,-22.46%,9.84%,-3.06%,1.74%,-23.40%,88.40%,44.17%,25.78%,104.06%,42.35%,34.48%,37.26%,2.74%,-53.36%,-39.83%,Upgrade
