,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,2.05,1.7,2.02,7.36,7.01,28.49,5.74,10.06,4.98,2.72,Upgrade
1,Cash & Short-Term Investments,2.05,1.7,2.02,7.36,7.01,28.49,5.74,10.06,4.98,2.72,Upgrade
2,Cash Growth,1.59%,-76.95%,-71.23%,-74.16%,22.10%,183.15%,15.39%,270.64%,-15.96%,-62.99%,Upgrade
3,Accounts Receivable,21.88,24.18,24.11,10.18,3.94,9.15,2.02,4.89,3.65,5.02,Upgrade
4,Other Receivables,21.41,12.51,18.92,11.47,30.19,7,18.12,22.3,41.55,38.73,Upgrade
5,Receivables,43.29,36.69,43.03,21.65,34.12,16.15,20.14,27.18,45.2,43.75,Upgrade
6,Inventory,1.4,-,-,-,-,-,-,-,-,0.01,Upgrade
7,Prepaid Expenses,10.28,9.6,15.61,7.13,19.5,19.4,3.48,5.15,-,0.63,Upgrade
8,Other Current Assets,-,9.73,-,11.27,-,12.07,0.18,0.22,0.24,0.51,Upgrade
9,Total Current Assets,57.02,57.72,60.66,47.41,60.63,76.12,29.54,42.62,50.42,47.61,Upgrade
10,"Property, Plant & Equipment",1.41,2.84,5.49,5.59,8.9,5.91,15.06,13.73,17.25,17.9,Upgrade
11,Long-Term Investments,0.26,0.27,0.25,0.25,0.25,0.27,0.25,-,-,-,Upgrade
12,Goodwill,5.22,5.22,6.9,6.9,47.88,47.88,46,45.94,54.96,54.96,Upgrade
13,Other Intangible Assets,2.22,2.23,3.47,3.47,5.87,12.02,20.81,34.49,39.73,52.29,Upgrade
14,Long-Term Deferred Tax Assets,-,-,-,-,-,-,1.35,1.35,-,-,Upgrade
15,Other Long-Term Assets,0.02,0.02,-,-,-,-,-,-,-,-,Upgrade
16,Total Assets,66.14,68.29,76.77,63.62,123.53,142.19,113.01,138.12,162.36,172.76,Upgrade
17,Accounts Payable,20.28,31.9,167.62,10.12,3.16,2.15,295.4,41.44,68.51,92.6,Upgrade
18,Accrued Expenses,40.44,26.23,-,19.9,-,15.88,15.82,23.94,28.63,28.63,Upgrade
19,Short-Term Debt,83.01,263.88,183.93,270.77,271.08,274.61,296.87,348.12,305.01,286.56,Upgrade
20,Current Portion of Long-Term Debt,75.48,30,30,30,70,30,41.16,29.95,28.2,28.46,Upgrade
21,Current Portion of Leases,1.12,1.71,4.59,1.93,5,1.62,2.61,0.81,3.12,3.59,Upgrade
22,Current Income Taxes Payable,3.09,3.09,5.19,3.09,4.44,3.09,-,3.09,-,3.09,Upgrade
23,Current Unearned Revenue,0.41,1.08,3.96,3.1,13.02,39.34,15.74,42.73,15.92,26.54,Upgrade
24,Other Current Liabilities,39.44,50.27,-,52.03,95.64,135.15,-,177.76,123.9,99.34,Upgrade
25,Total Current Liabilities,263.26,408.16,395.28,390.93,462.34,501.85,667.61,667.84,573.29,568.81,Upgrade
26,Long-Term Debt,173.79,34.29,33.45,10.43,12,-,-,10.44,9.87,9.87,Upgrade
27,Long-Term Leases,-,0.57,-,3.37,-,4.25,-,-,0.81,0.81,Upgrade
28,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,23.76,23.76,Upgrade
29,Total Liabilities,437.06,443.02,428.73,404.72,474.34,506.1,667.61,678.29,607.73,603.25,Upgrade
30,Common Stock,0.97,0.84,0.84,7.26,6.05,5.88,3.72,372.16,372.16,372.16,Upgrade
31,Additional Paid-In Capital,-,3338,3338,3308,3303,3277,3198,2830,2830,2830,Upgrade
32,Retained Earnings,-,-3874,-3853,-3843,-3834,-3819,-3926,-3916,-3820,-3804,Upgrade
33,Comprehensive Income & Other,-356.69,174.41,175.62,197.98,181.25,180.67,173.47,174.18,183.48,183.48,Upgrade
34,Total Common Equity,-355.72,-360.38,-338.33,-329.65,-343.98,-355.46,-550.69,-539.41,-434.81,-418.71,Upgrade
35,Minority Interest,-15.2,-14.35,-13.63,-11.45,-6.84,-8.45,-3.91,-0.75,-10.56,-11.79,Upgrade
36,Shareholders' Equity,-370.91,-374.73,-351.96,-341.1,-350.82,-363.91,-554.6,-540.16,-445.37,-430.49,Upgrade
37,Total Liabilities & Equity,66.14,68.29,76.77,63.62,123.53,142.19,113.01,138.12,162.36,172.76,Upgrade
38,Total Debt,333.41,330.45,251.96,316.48,358.08,310.48,340.65,389.33,347.01,329.28,Upgrade
39,Net Cash (Debt),-331.36,-328.75,-249.95,-309.12,-351.07,-281.99,-334.9,-379.26,-342.03,-326.56,Upgrade
40,Net Cash Per Share,-3.79,-3.91,-3.23,-4.25,-6.09,-5.05,-9.00,-10.15,-9.23,-8.77,Upgrade
41,Filing Date Shares Outstanding,97.43,84.02,84.02,72.59,60.49,58.82,37.22,37.22,37.22,37.22,Upgrade
42,Total Common Shares Outstanding,97.43,84.02,84.02,72.59,60.49,58.82,37.22,37.22,37.22,37.22,Upgrade
