,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Operating Revenue,14.63,29.67,25.62,23.44,30.16,37.93,36.63,33.37,21.57,28.3,Upgrade
1,Revenue,14.63,29.67,25.62,23.44,30.16,37.93,36.63,33.37,21.57,28.3,Upgrade
2,Revenue Growth (YoY),-42.90%,26.61%,-15.05%,-38.21%,-17.65%,13.65%,69.79%,17.92%,2.71%,224.20%,Upgrade
3,Cost of Revenue,11.96,22.57,23.29,22.68,23.98,30.61,28.58,21.5,20.2,4.85,Upgrade
4,Gross Profit,2.67,7.1,2.34,0.75,6.18,7.32,8.05,11.87,1.38,23.45,Upgrade
5,"Selling, General & Admin",14.13,17.93,17.35,29.07,15.67,30.41,13.35,31.32,12.99,69.52,Upgrade
6,Operating Expenses,8.3,28.22,17.35,29.2,15.67,32.91,13.35,30.32,12.99,75.98,Upgrade
7,Operating Income,-5.63,-21.12,-15.01,-28.44,-9.48,-25.59,-5.3,-18.45,-11.62,-52.53,Upgrade
8,Interest Expense,-5.17,-4.48,-5.86,-7,-3.97,-12.52,-10.32,-27.04,-6.38,-39.27,Upgrade
9,Interest & Investment Income,0.01,-,0,-,0.02,0.54,0,0.18,-,0.14,Upgrade
10,Earnings From Equity Investments,-0.01,-0.03,-,-0,-0.02,-0.21,-,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),-,0.34,7.77,8.37,-,-3.8,0.04,1.78,-,-3.68,Upgrade
12,Other Non Operating Income (Expenses),2.84,-0.33,0.87,57.77,0.07,-2.29,2.68,-1.37,3.12,-0.7,Upgrade
13,EBT Excluding Unusual Items,-7.96,-25.62,-12.23,30.69,-13.38,-43.86,-12.9,-44.9,-14.88,-96.04,Upgrade
14,Merger & Restructuring Charges,-,-,-,-,-,-,-,-0.11,-,-0.71,Upgrade
15,Impairment of Goodwill,-,-1.69,-,-47.88,-,-,-,-14.47,-,-,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-0.04,-0.29,-,-0.72,Upgrade
17,Gain (Loss) on Sale of Assets,-,-,-,-,-,156.06,-,-39.59,-,35.77,Upgrade
18,Asset Writedown,-,-1.2,-,-,-,-0.09,-,-,-,-0.48,Upgrade
19,Other Unusual Items,-,7.03,-,0.57,-,-0.92,-,0.28,-,17.38,Upgrade
20,Pretax Income,-7.96,-21.48,-12.23,-16.62,-13.38,111.19,-12.94,-99.08,-14.88,-44.79,Upgrade
21,Income Tax Expense,-0,0.02,-0.02,0.06,-0.01,1.5,0.01,-1.32,-,3.09,Upgrade
22,Earnings From Continuing Operations,-7.96,-21.49,-12.21,-16.68,-13.38,109.7,-12.95,-97.76,-14.88,-47.88,Upgrade
23,Net Income to Company,-7.96,-21.49,-12.21,-16.68,-13.38,109.7,-12.95,-97.76,-14.88,-47.88,Upgrade
24,Minority Interest in Earnings,0.44,0.66,2.27,7.3,-1.52,-2.52,2.38,2.46,-1.22,4.22,Upgrade
25,Net Income,-7.52,-20.84,-9.94,-9.38,-14.9,107.18,-10.56,-95.3,-16.1,-43.66,Upgrade
26,Net Income to Common,-7.52,-20.84,-9.94,-9.38,-14.9,107.18,-10.56,-95.3,-16.1,-43.66,Upgrade
27,Shares Outstanding (Basic),87,84,77,73,58,56,37,37,37,37,Upgrade
28,Shares Outstanding (Diluted),87,84,77,73,58,56,37,37,37,37,Upgrade
29,Shares Change (YoY),12.97%,15.72%,34.18%,30.27%,54.87%,49.34%,0.41%,0.40%,0.41%,1.07%,Upgrade
30,EPS (Basic),-0.09,-0.25,-0.13,-0.13,-0.26,1.92,-0.28,-2.55,-0.43,-1.17,Upgrade
31,EPS (Diluted),-0.09,-0.25,-0.13,-0.13,-0.26,1.92,-0.28,-2.55,-0.43,-1.17,Upgrade
32,Free Cash Flow,-13.26,13.71,-26.33,-6.52,-28.27,-47.12,-5.88,5.87,-11.63,24.98,Upgrade
33,Free Cash Flow Per Share,-0.15,0.16,-0.34,-0.09,-0.49,-0.84,-0.16,0.16,-0.31,0.67,Upgrade
34,Operating Margin,-38.47%,-71.19%,-58.59%,-121.37%,-31.43%,-67.47%,-14.47%,-55.29%,-53.85%,-185.64%,Upgrade
35,Profit Margin,-51.40%,-70.23%,-38.78%,-40.02%,-49.38%,282.60%,-28.84%,-285.60%,-74.65%,-154.28%,Upgrade
36,Free Cash Flow Margin,-90.62%,46.22%,-102.75%,-27.81%,-93.73%,-124.25%,-16.06%,17.58%,-53.89%,88.28%,Upgrade
37,EBITDA,-5.61,-21.05,-14.89,-17.14,-9.39,10.04,-5.29,14.53,-11.08,-30.76,Upgrade
38,D&A For EBITDA,0.02,0.07,0.12,11.31,0.09,35.63,0.01,32.99,0.53,21.77,Upgrade
39,EBIT,-5.63,-21.12,-15.01,-28.44,-9.48,-25.59,-5.3,-18.45,-11.62,-52.53,Upgrade
