,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,10620,10251,7504,7462,8103,7779,6463,4816,3615,4758,Upgrade
1,Revenue Growth (YoY),41.52%,37.37%,-7.38%,-4.07%,25.37%,61.50%,78.80%,1.23%,-22.08%,3.40%,Upgrade
2,Cost of Revenue,9888,9597,7109,7106,7035,6323,5171,3943,3107,3918,Upgrade
3,Gross Profit,731.91,654.45,395.61,356.43,1068,1456,1292,873.15,507.2,840.2,Upgrade
4,"Selling, General & Admin",497.31,528.47,351.39,464.12,432.08,441.51,378.16,271.62,253.3,268.1,Upgrade
5,Other Operating Expenses,-150.43,-26.3,-168.53,-55.99,-128.87,-73.24,-157.68,-82.53,-15.96,-55.66,Upgrade
6,Operating Expenses,346.88,502.17,182.86,408.13,303.21,368.27,220.48,189.09,237.33,212.44,Upgrade
7,Operating Income,385.02,152.28,212.75,-51.7,764.31,1087,1072,684.06,269.86,627.76,Upgrade
8,Interest Expense,-85.39,-61.19,-59,-87.39,-128.92,-120.47,-148.46,-108.08,-88.1,-120.14,Upgrade
9,Interest & Investment Income,95.08,99.28,110.69,138.18,138.99,112.81,80.93,76.99,64.73,35.2,Upgrade
10,Currency Exchange Gain (Loss),-51.96,-30.68,-12.42,-11.26,-15.57,9.01,-4.58,5.79,5.27,0.28,Upgrade
11,EBT Excluding Unusual Items,342.76,159.7,252.02,-12.18,758.81,1089,999.71,658.77,251.77,543.11,Upgrade
12,Gain (Loss) on Sale of Investments,-,-,-,-10.46,5.96,9.87,-5.37,-,2.58,15.85,Upgrade
13,Gain (Loss) on Sale of Assets,0.24,-0.3,-0.08,0.9,1.78,-0.36,-0.95,-0.35,0.31,0.31,Upgrade
14,Pretax Income,343.01,159.39,251.94,-21.74,766.54,1098,993.38,658.41,254.65,559.28,Upgrade
15,Income Tax Expense,15.54,7.68,50.26,8.79,80.19,174.1,157.64,102.3,29.29,109.38,Upgrade
16,Net Income,327.47,151.72,201.68,-30.53,686.35,923.99,835.74,556.12,225.37,449.9,Upgrade
17,Net Income to Common,327.47,151.72,201.68,-30.53,686.35,923.99,835.74,556.12,225.37,449.9,Upgrade
18,Net Income Growth,62.37%,-,-70.62%,-,-17.87%,66.15%,270.84%,23.61%,-44.12%,5.39%,Upgrade
19,Shares Outstanding (Basic),2118,2119,2119,2119,2119,2131,2107,2122,2122,2123,Upgrade
20,Shares Outstanding (Diluted),2118,2119,2119,2119,2119,2131,2107,2122,2122,2123,Upgrade
21,Shares Change (YoY),-0.02%,-0.01%,-0.00%,-0.55%,0.55%,0.42%,-0.69%,-0.05%,-0.12%,-0.12%,Upgrade
22,EPS (Basic),0.15,0.07,0.10,-0.01,0.32,0.43,0.40,0.26,0.11,0.21,Upgrade
23,EPS (Diluted),0.15,0.07,0.10,-0.01,0.32,0.43,0.40,0.26,0.11,0.21,Upgrade
24,EPS Growth,62.41%,-,-70.62%,-,-18.32%,65.45%,273.42%,23.67%,-44.06%,5.52%,Upgrade
25,Free Cash Flow,1289,908.01,-2032,-200.21,396.11,2861,2128,559.78,-912.95,1114,Upgrade
26,Free Cash Flow Per Share,0.61,0.43,-0.96,-0.09,0.19,1.34,1.01,0.26,-0.43,0.52,Upgrade
27,Operating Margin,3.63%,1.49%,2.83%,-0.69%,9.43%,13.98%,16.58%,14.20%,7.47%,13.19%,Upgrade
28,Profit Margin,3.08%,1.48%,2.69%,-0.41%,8.47%,11.88%,12.93%,11.55%,6.23%,9.46%,Upgrade
29,Free Cash Flow Margin,12.14%,8.86%,-27.08%,-2.68%,4.89%,36.78%,32.93%,11.62%,-25.26%,23.42%,Upgrade
30,EBITDA,791.08,533.78,585.31,304.57,1101,1423,1352,941.53,499.82,834.21,Upgrade
31,D&A For EBITDA,406.06,381.5,372.56,356.27,336.66,335.89,280.51,257.47,229.95,206.45,Upgrade
32,EBIT,385.02,152.28,212.75,-51.7,764.31,1087,1072,684.06,269.86,627.76,Upgrade
