,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,540.81,158.14,218.11,231.62,291.41,149.34,407.62,342.92,392.8,201.4,Upgrade
1,Short-Term Investments,3500,1660,1555,845.28,1257,1057,1277,932.4,838.19,1147,Upgrade
2,Trading Asset Securities,55.3,32.39,30.55,96.07,368.83,611.64,-,-,-,310.25,Upgrade
3,Cash & Short-Term Investments,4096,1850,1804,1173,1917,1818,1684,1275,1231,1659,Upgrade
4,Cash Growth,127.11%,57.73%,-5.93%,-35.48%,13.84%,42.54%,36.82%,-23.11%,-43.99%,-44.28%,Upgrade
5,Accounts Receivable,1259,1174,1642,1263,1253,645.72,536.21,444.54,717.63,349.53,Upgrade
6,Other Receivables,-,407.49,-,777.86,-,403.43,-,318.8,-,-,Upgrade
7,Receivables,1259,1582,1642,2041,1253,1049,536.21,763.34,717.63,349.53,Upgrade
8,Inventory,4687,4475,4350,4011,3526,2809,2410,1906,2780,2204,Upgrade
9,Other Current Assets,6024,5387,5644,6517,7828,6394,4520,3930,3670,2579,Upgrade
10,Total Current Assets,16067,13293,13440,13743,14523,12070,9150,7874,8399,6791,Upgrade
11,"Property, Plant & Equipment",12408,12794,12722,12322,11470,11086,11049,10394,9821,8976,Upgrade
12,Other Intangible Assets,5.15,5.83,39.79,7.38,8.28,7.67,8.83,8.41,9.5,10.59,Upgrade
13,Other Long-Term Assets,176.19,174.74,257.52,402.06,623.37,374.65,387.8,406.42,413.97,715.05,Upgrade
14,Total Assets,28657,26268,26460,26474,26625,23539,20596,18683,18643,16492,Upgrade
15,Accounts Payable,16394,14035,13221,14656,12538,11029,8177,5991,6235,6107,Upgrade
16,Accrued Expenses,228.02,237.65,236.3,261.54,56.83,231.48,6.99,38.65,-,8.45,Upgrade
17,Current Portion of Long-Term Debt,99.63,417.08,1020,758.87,1872,794.07,1280,2069,2909,1143,Upgrade
18,Current Portion of Leases,0.45,0.87,1.02,1.08,1.06,1.04,1.02,1,0.76,1.52,Upgrade
19,Current Income Taxes Payable,55.68,58.55,96.59,57.73,115.19,153.22,157.81,134.26,89.26,142.8,Upgrade
20,Current Unearned Revenue,478.35,343.55,160.32,153.16,209.08,208.23,268.59,274.37,124.4,164.33,Upgrade
21,Other Current Liabilities,352.82,457.32,558.64,468.29,1344,1322,1702,1403,1564,1619,Upgrade
22,Total Current Liabilities,17609,15550,15294,16357,16137,13739,11594,9911,10923,9185,Upgrade
23,Long-Term Debt,283.22,283.54,851,101.57,417.42,511.45,618.78,1215,659.22,471.43,Upgrade
24,Long-Term Leases,2.18,2.27,2.61,3.16,3.55,4.1,4.54,5.19,5.76,5.56,Upgrade
25,Long-Term Deferred Tax Liabilities,208.25,201.59,194.88,185.69,186.06,181.05,180.86,176.47,171.64,169.86,Upgrade
26,Total Liabilities,18103,16037,16342,16647,16744,14435,12398,11308,11759,9832,Upgrade
27,Common Stock,17.81,17.82,17.82,17.82,17.82,17.82,17.82,17.83,17.85,17.85,Upgrade
28,Additional Paid-In Capital,70.67,71.72,72.78,72.93,72.93,72.93,72.93,75.89,82.81,82.81,Upgrade
29,Retained Earnings,8806,8478,8326,8125,8156,7469,6545,5709,5153,4928,Upgrade
30,Comprehensive Income & Other,1659,1663,1701,1611,1634,1543,1562,1572,1630,1632,Upgrade
31,Shareholders' Equity,10554,10231,10118,9827,9881,9103,8197,7375,6884,6660,Upgrade
32,Total Liabilities & Equity,28657,26268,26460,26474,26625,23539,20596,18683,18643,16492,Upgrade
33,Total Debt,385.47,703.76,1874,864.68,2295,1311,1905,3291,3575,1621,Upgrade
34,Net Cash (Debt),3711,1146,-70.71,308.29,-377.15,507.21,-220.54,-2015,-2344,37.66,Upgrade
35,Net Cash Growth,-,271.85%,-,-39.22%,-,-,-,-,-,-,Upgrade
36,Net Cash Per Share,1.75,0.54,-0.03,0.15,-0.18,0.24,-0.10,-0.95,-1.10,0.02,Upgrade
37,Filing Date Shares Outstanding,2118,2119,2119,2119,2119,2119,2119,2120,2122,2122,Upgrade
38,Total Common Shares Outstanding,2118,2119,2119,2119,2119,2119,2119,2120,2122,2122,Upgrade
39,Working Capital,-1542,-2256,-1853,-2614,-1613,-1669,-2444,-2037,-2524,-2394,Upgrade
40,Book Value Per Share,4.98,4.83,4.77,4.64,4.66,4.30,3.87,3.48,3.24,3.14,Upgrade
41,Tangible Book Value,10548,10225,10078,9819,9872,9096,8189,7366,6874,6650,Upgrade
42,Tangible Book Value Per Share,4.98,4.83,4.76,4.63,4.66,4.29,3.86,3.47,3.24,3.13,Upgrade
43,Buildings,-,3944,-,3546,-,3436,-,2929,-,2448,Upgrade
44,Machinery,-,12522,-,10895,-,9424,-,7679,-,6769,Upgrade
45,Construction In Progress,-,539.11,-,1486,-,1219,-,2435,-,2114,Upgrade
