,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2428,1957,1572,1905,2413,2073,2028,2006,1920,1819,2083,2214,1829,1671,1693,1666,1592,1629,1646,1624,1858,Upgrade
1,Market Cap Growth,-5.60%,-5.60%,-22.51%,-5.04%,25.71%,13.98%,-2.61%,-9.36%,4.99%,8.86%,23.03%,32.89%,14.88%,2.58%,2.85%,2.58%,-14.34%,-6.65%,-13.49%,-28.17%,-4.92%,Upgrade
2,Enterprise Value,2840,2070,1409,1936,2444,2154,2099,2144,2057,1841,2053,2058,1673,1521,1564,1520,1446,1452,1448,1973,2207,Upgrade
3,Last Close Price,9.84,7.93,6.27,7.60,9.62,8.26,7.99,7.90,7.56,7.17,8.07,8.58,7.08,6.47,6.49,6.38,6.10,6.24,6.26,6.18,7.07,Upgrade
4,PE Ratio,50.61,40.80,40.90,63.48,73.95,56.49,61.46,49.89,49.84,43.51,53.03,70.82,55.05,116.89,75.19,44.85,-,21.35,24.29,39.41,52.54,Upgrade
5,Forward PE,-,19.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,Upgrade
6,PS Ratio,0.31,0.25,0.20,0.26,0.36,0.34,0.34,0.33,0.31,0.30,0.35,0.40,0.34,0.32,0.33,0.35,0.36,0.38,0.39,0.40,0.43,Upgrade
7,PB Ratio,1.14,0.71,0.58,0.70,0.89,0.78,0.77,0.74,0.73,0.69,0.79,0.83,0.69,0.69,-,0.69,0.66,0.78,0.79,0.78,0.90,Upgrade
8,P/TBV Ratio,0.93,0.93,0.76,0.91,1.16,1.01,0.99,0.97,0.94,0.89,1.02,1.08,0.89,0.90,-,0.90,0.86,0.98,1.00,0.99,1.14,Upgrade
9,P/FCF Ratio,-,-,-,-,8.87,116.13,-,-,-11.55,-,-,-,-,8.99,16.97,-,5.62,-,-,-,6.56,Upgrade
10,P/OCF Ratio,-,-,-,-,8.18,46.51,-,-,-13.30,-,-,-,-9.88,6.19,8.65,-,4.35,-,3.83,-,4.46,Upgrade
11,EV/Sales Ratio,0.36,0.26,0.18,0.27,0.36,0.35,0.35,0.35,0.33,0.30,0.35,0.37,0.31,0.29,0.31,0.32,0.33,0.34,0.34,0.48,0.51,Upgrade
12,EV/EBITDA Ratio,129.64,-,27.06,-,191.56,-71.92,-54.84,-,-,43.99,55.12,-,71.12,-,66.62,-,101.85,-91.69,-,-36.34,-,Upgrade
13,EV/EBIT Ratio,271.74,-,36.84,-,-,-45.82,-36.95,-,-,-,134.25,-,3597.90,-,-,-,-196.98,-38.96,-,-,-,Upgrade
14,EV/FCF Ratio,-8.32,-,-,-,8.99,120.70,-,-,-12.38,-,-,-,-,8.18,15.68,-,5.11,-,-,-,7.79,Upgrade
15,Debt / Equity Ratio,0.24,0.24,0.22,0.20,0.19,0.15,0.17,0.20,0.19,0.18,0.15,0.14,0.09,0.11,-,0.11,0.12,0.14,0.18,0.20,0.20,Upgrade
16,Debt / EBITDA Ratio,30.43,-,3.51,-,22.41,10.51,5.32,-,-,101.14,7.10,-,1.79,-,-,-,4.88,6.42,-,65.57,-,Upgrade
17,Debt / FCF Ratio,-,-,-,-,1.88,22.29,-,-,-3.07,-,-,-,-,1.38,-,-,1.00,-,-,-,1.46,Upgrade
18,Asset Turnover,1.28,1.25,1.12,1.70,1.27,1.09,0.84,1.46,1.24,1.25,0.97,1.50,-,-,0.85,1.59,1.27,1.01,0.61,1.71,Upgrade,
19,Inventory Turnover,41.32,41.06,40.79,33.33,46.15,33.44,30.78,26.69,37.17,25.75,26.22,21.27,32.35,-,-,22.85,40.64,26.54,20.94,14.43,32.91,Upgrade
20,Quick Ratio,0.96,0.96,0.96,1.00,1.03,0.93,0.94,1.02,1.00,0.96,0.94,0.94,1.03,0.93,-,1.00,1.04,0.95,0.99,1.11,1.12,Upgrade
21,Current Ratio,1.26,1.26,1.24,1.19,1.18,1.19,1.20,1.22,1.20,1.24,1.24,1.26,1.26,1.26,-,1.31,1.25,1.34,1.35,1.43,1.38,Upgrade
22,Return on Equity (ROE),3.42%,3.90%,1.68%,3.22%,2.01%,1.63%,2.75%,2.39%,1.49%,1.28%,0.87%,4.38%,-,-,1.33%,-0.42%,2.43%,3.86%,0.76%,3.78%,Upgrade,
23,Return on Assets (ROA),-0.85%,1.59%,-0.17%,-0.03%,0.23%,0.73%,-1.06%,-2.16%,-0.24%,0.35%,-0.32%,1.24%,-,-,-0.48%,0.53%,0.40%,-1.25%,-0.25%,-1.45%,Upgrade,
24,Return on Capital (ROIC),-1.48%,2.89%,-0.31%,-0.06%,0.40%,1.23%,-1.78%,-3.59%,-0.39%,0.58%,-0.53%,2.12%,-,-,-0.80%,0.89%,0.63%,-1.89%,-0.39%,-2.20%,Upgrade,
25,Return on Capital Employed (ROCE),0.32%,-,1.19%,-,-,-1.56%,-1.89%,-,-,-,0.51%,-,0.02%,-,-,-,-0.27%,-1.61%,-,-,-,Upgrade
26,Earnings Yield,1.98%,2.45%,2.44%,1.58%,1.35%,1.77%,1.63%,2.00%,2.01%,2.30%,1.89%,1.41%,1.82%,0.86%,1.33%,2.23%,2.02%,4.68%,4.12%,2.54%,1.90%,Upgrade
