,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,17.4,34.24,104.09,50.13,65.7,46.05,69.16,57.14,116.99,97.45,Upgrade
1,Short-Term Investments,74.17,73.51,72.33,78.1,80.15,96.86,160.6,28.69,19.44,17.84,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,0.99,0.78,1.29,Upgrade
3,Cash & Short-Term Investments,91.57,107.74,176.42,128.24,145.85,142.91,229.75,86.82,137.2,116.57,Upgrade
4,Cash Growth,-48.10%,-15.98%,20.96%,-10.27%,-36.52%,64.60%,67.45%,-25.52%,2.99%,-59.47%,Upgrade
5,Accounts Receivable,398.22,392.1,451.18,428.01,628.27,641.04,601.03,588.84,306.03,172.1,Upgrade
6,Other Receivables,30.75,30.98,33.63,32.56,30.9,46.78,14.84,16.02,13.67,5.93,Upgrade
7,Receivables,735.78,741.47,822.98,780.11,1055,1154,1136,1110,785.58,584.62,Upgrade
8,Inventory,6.11,3.68,3.93,6.42,3.33,4.43,95.11,91.99,75.87,-,Upgrade
9,Prepaid Expenses,71.44,88.64,63.16,103.03,49.32,89.78,40.79,39.31,29.76,2.53,Upgrade
10,Restricted Cash,3.72,3.79,3.86,3.87,3.87,3.86,4.02,4.03,4.1,3.29,Upgrade
11,Other Current Assets,133.02,129.83,128.85,119.95,116.16,129.64,-,-,0.06,0.06,Upgrade
12,Total Current Assets,1042,1075,1199,1142,1374,1525,1506,1332,1033,707.07,Upgrade
13,"Property, Plant & Equipment",266.73,282,282.93,299.15,264.4,304.62,301.69,290.74,139.45,26.77,Upgrade
14,Long-Term Investments,4.25,5.26,7.92,31.03,55.07,68.04,48.49,86.23,119.74,58.56,Upgrade
15,Goodwill,250.94,249.37,251.19,255.63,265.52,273.71,285.91,172.57,165.46,64.66,Upgrade
16,Other Intangible Assets,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,4.36,0.81,Upgrade
17,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,4.04,4.22,Upgrade
18,Long-Term Deferred Tax Assets,-,-,-,-,8.43,9.41,9.2,9.05,8.36,8.5,Upgrade
19,Other Long-Term Assets,112.85,110.35,114.24,121.64,115.81,129.23,119.77,118.93,111.38,143.18,Upgrade
20,Total Assets,1677,1723,1856,1894,2157,2341,2276,2105,1760,1193,Upgrade
21,Accounts Payable,361.03,355.05,351.74,381.88,347.15,398.03,373.44,346.44,89.72,8.17,Upgrade
22,Accrued Expenses,58.18,43.76,54.29,47.58,34.54,27.43,38.79,30.78,12.85,13.78,Upgrade
23,Short-Term Debt,90.39,116.79,97.54,100.2,122.04,116.31,32.58,-,65.8,-,Upgrade
24,Current Portion of Long-Term Debt,221.3,216.39,214.56,228.47,221.25,246.94,241.31,-,-,-,Upgrade
25,Current Portion of Leases,5.11,5.1,3.93,3.68,12.31,14.94,12.31,9.63,16.95,23.85,Upgrade
26,Current Income Taxes Payable,32.69,31.69,33.94,34.88,30.81,32.34,30.78,17.71,11.1,9.75,Upgrade
27,Current Unearned Revenue,14.74,16.03,22.36,15.42,14.53,10.81,12.82,20.31,15.58,-,Upgrade
28,Other Current Liabilities,143.58,173.89,155.06,191.31,206.64,229.74,264.3,275.35,192.35,14.14,Upgrade
29,Total Current Liabilities,927.02,958.69,933.42,1003,989.27,1077,1006,700.22,404.35,69.68,Upgrade
30,Long-Term Debt,18.67,-,-,0.34,-,-,-,237.46,219.34,-,Upgrade
31,Long-Term Leases,3.72,6.18,7,-,-,3.84,9.71,6.51,0.73,5.48,Upgrade
32,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,0.9,-,Upgrade
33,Other Long-Term Liabilities,-,-,-,-,-,-,10.64,22.17,17.7,-,Upgrade
34,Total Liabilities,949.4,964.87,940.42,1004,989.27,1080,1027,966.36,643.02,75.16,Upgrade
35,Common Stock,209.15,209.15,209.15,152.53,152.53,152.53,152.53,101.69,508.43,508.43,Upgrade
36,Additional Paid-In Capital,1492,1492,1492,1460,1460,1460,1460,1414,1007,1007,Upgrade
37,Retained Earnings,-931.11,-898.44,-747.02,-706.18,-409.69,-372.39,-374.39,-366.41,-373.09,-323.32,Upgrade
