,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Cash & Equivalents,7.97,27.67,37.82,68.73,61.74,58.15,165.18,168.63,44.97,71.53,56.03,79.35,63.64,62.77,40.46,142.61,86.42,46.84,55.62,160.08,Upgrade
1,Trading Asset Securities,0.52,1.02,0.52,4.92,2.91,0.01,0.5,2,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,8.49,28.69,38.34,73.65,64.65,58.16,165.68,170.63,44.97,71.53,56.03,79.35,63.64,62.77,40.46,142.61,86.42,46.84,55.62,160.08,Upgrade
3,Cash Growth,-86.87%,-50.67%,-76.86%,-56.84%,43.77%,-18.68%,195.70%,115.04%,-29.34%,13.95%,38.48%,-44.36%,-26.36%,34.01%,-27.26%,-10.91%,-13.27%,-56.17%,-35.84%,-37.82%,Upgrade
4,Accounts Receivable,1419,1399,1299,1304,1321,1335,1249,1247,1355,1379,1282,1295,1342,1375,1735,1773,1726,1715,1577,175.15,Upgrade
5,Other Receivables,116.57,117.54,17.29,51.82,10.37,6.7,2.12,38.72,2.76,3.22,5.27,39.67,106.99,110.71,48.77,42.6,60.29,57.45,48.43,66.06,Upgrade
6,Receivables,1536,1516,1317,1356,1331,1342,1251,1286,1357,1382,1287,1334,1449,1486,1784,1815,1786,1772,1626,241.2,Upgrade
7,Inventory,65.31,66.05,65.65,65.87,63.98,62.71,22.39,22.69,23.06,23.15,36.02,37.75,50.55,47.89,47.64,44.6,51.2,49.69,52.28,1529,Upgrade
8,Prepaid Expenses,-,-,-,0.01,-,2.5,-,0.02,-,1.81,-,1.63,-,3.86,-,2.59,-,1.29,-,1.14,Upgrade
9,Other Current Assets,24.95,24.57,43.96,43.87,44.99,43.8,31.8,39.03,13.22,9.75,48.63,63.24,44.34,38.19,14.55,15.66,16.83,18.74,28.26,27.08,Upgrade
10,Total Current Assets,1635,1636,1465,1539,1505,1509,1471,1518,1439,1488,1428,1516,1608,1638,1887,2021,1941,1889,1762,1959,Upgrade
11,"Property, Plant & Equipment",88.28,90.65,1037,1044,1094,1093,1073,1025,1066,1057,1050,1051,982.14,971.33,91.41,52.51,53.69,55.25,57.02,58.79,Upgrade
12,Long-Term Investments,25.66,25.66,25.85,25.9,33.73,33.21,33.24,32.96,32.29,32.57,32.74,32.91,32.01,32.01,148.31,148.64,148.16,147.89,152.36,151.19,Upgrade
13,Goodwill,121.92,121.92,121.92,121.92,161.33,161.33,73.05,73.05,97.44,97.44,97.44,97.44,99.04,99.04,97.44,97.44,97.44,97.44,97.44,97.44,Upgrade
14,Other Intangible Assets,28.24,28.26,61.92,62.9,67.5,67.7,52.15,72.35,73.01,73.31,73.78,74.25,59.71,60.01,0,0.01,0.01,0.02,0.02,0.02,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,-,-,-,-,1.41,-,-,-,-,-,-,Upgrade
16,Long-Term Deferred Tax Assets,47.42,46.63,27.78,27.01,12.44,13.47,12.68,13.61,10.66,10.3,10.7,10.8,9.82,9.94,12.56,13.15,6.14,6.17,5.79,3.46,Upgrade
17,Long-Term Deferred Charges,4.27,4.47,4.71,4.83,5.33,5.37,4.46,4.72,7.67,8.14,8.6,9.07,9.58,9.98,14.18,14.74,15.31,15.64,16.12,16.67,Upgrade
18,Other Long-Term Assets,694.95,691.79,547.6,541.73,680.53,695.35,696.59,693.47,696.47,671.18,670.09,676.87,680.29,676.29,674.37,680.64,755.89,675.04,663.04,651.52,Upgrade
19,Total Assets,2645,2645,3291,3368,3560,3579,3416,3433,3422,3438,3371,3468,3480,3498,2925,3028,3017,2886,2754,2938,Upgrade
20,Accounts Payable,505.64,196.65,711.83,218.65,795.98,249.05,823.41,272.79,1005,389.09,1023,386.88,915.32,394.12,780.47,436.49,890.42,411.8,706.25,429.51,Upgrade
21,Accrued Expenses,17.88,62.54,9.52,69.12,7.77,70.08,5.68,90.86,7.4,87.79,4.94,130.96,7.48,201.89,4.34,159.82,9.95,103.76,8.58,149.87,Upgrade
22,Short-Term Debt,473.55,535.7,506.94,629.7,533.76,551.24,477.65,477.81,464.02,450.06,436.83,448.82,493.31,502.37,525.5,493.37,524.27,509.26,521.37,482.28,Upgrade
23,Current Portion of Long-Term Debt,-,11.02,12.71,9.02,-,7,150.63,147.22,194.18,149.05,51.84,3.71,-,2.22,82.16,-,-,0.5,-,1,Upgrade
24,Current Portion of Leases,-,3.7,-,3.7,-,1.13,-,3.41,-,43.45,-,47.62,-,2.39,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,6.33,0.02,8.55,1.71,11.78,0.19,6.16,0.05,9.4,5.87,16.11,7.23,11.25,14.75,22.43,13.52,15.82,6.44,22.78,16.16,Upgrade
