,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,1722,1585,1224,1593,2140,2022,2133,2194,2357,2190,2281,2338,1950,1889,1927,1882,1806,1840,1844,1829,2034,Upgrade
1,Market Cap Growth,-21.62%,-21.62%,-42.60%,-27.38%,-9.19%,-7.64%,-6.50%,-6.18%,20.86%,15.90%,18.34%,24.24%,8.00%,2.69%,4.54%,2.91%,-11.21%,-11.36%,-20.88%,-31.48%,12.16%,Upgrade
2,Enterprise Value,1638,1468,1298,1676,2223,2101,2187,2290,2454,2275,2350,2424,2036,1962,1990,1896,1856,1861,1840,1816,2021,Upgrade
3,Last Close Price,4.53,4.17,3.22,4.19,5.63,5.32,5.61,5.77,6.20,5.76,6.00,6.15,5.13,4.97,5.07,4.95,4.75,4.84,4.85,4.81,5.35,Upgrade
4,PE Ratio,25.64,23.61,-,-207.68,-,-,-,-,-281.20,-,-,-,960.70,-,-,-,167.05,186.32,-,643.25,805.66,Upgrade
5,PS Ratio,4.49,4.14,6.13,8.01,10.98,9.60,9.63,9.95,11.04,9.25,10.07,10.32,8.83,9.91,10.06,9.81,9.17,9.83,9.83,9.36,10.86,Upgrade
6,PB Ratio,7.93,5.39,5.37,6.75,9.64,8.84,8.99,9.05,9.53,-,9.43,9.41,7.40,7.68,7.56,7.22,7.05,6.26,6.34,6.22,7.19,Upgrade
7,P/TBV Ratio,10.47,10.47,14.88,18.74,26.41,24.19,24.09,23.85,24.75,-,21.77,21.46,16.85,18.19,17.89,16.69,15.94,11.74,12.20,11.85,13.28,Upgrade
8,P/FCF Ratio,-,-,-,-,-299.11,-,-,-,-286.89,-,-,-,90.52,59.47,-,-,767.86,-,-,-,-82.73,Upgrade
9,P/OCF Ratio,-,-,-,-,286.19,-,-,-,132.51,120.74,-,-,61.11,40.67,-,-,73.63,-,-,-,-182.50,Upgrade
10,EV/Sales Ratio,4.27,3.83,6.50,8.43,11.40,9.97,9.88,10.39,11.49,9.61,10.38,10.70,9.22,10.29,10.39,9.89,9.42,9.95,9.81,9.30,10.79,Upgrade
11,EV/EBITDA Ratio,15.28,13.43,38.10,43.93,140.22,104.14,66.88,72.34,123.07,55.14,80.20,-,42.57,32.77,33.26,31.20,27.03,30.73,31.79,31.25,43.17,Upgrade
12,EV/EBIT Ratio,21.09,18.90,-,335.66,-,-,-,-,-,313.46,-,-,148.87,-,-,64.85,49.05,-,-,55.38,73.62,Upgrade
13,EV/FCF Ratio,-85.43,-,-,-,-310.72,-,-,-,-298.65,-,-,-,94.52,61.76,-,-,789.33,-,-,-,-82.22,Upgrade
14,Debt / Equity Ratio,0.17,0.17,0.41,0.45,0.37,0.36,0.34,0.37,0.34,-,0.45,0.36,0.26,0.24,0.14,0.14,0.14,0.19,0.10,0.05,0.07,Upgrade
15,Debt / EBITDA Ratio,0.47,0.16,7.39,0.95,8.65,17.07,2.79,4.09,3.15,-,4.38,-,0.61,8.30,3.47,0.57,0.22,7.92,2.20,0.16,0.16,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-11.53,-,-,-,-10.34,-,-,-,3.16,1.86,-,-,14.90,-,-,-,-0.82,Upgrade
