,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,11785,13426,5217,5390,5475,5675,5534,5874,5831,5673,6238,6423,6595,6488,6632,7160,6952,7475,7643,7424,8795,Upgrade
1,Market Cap Growth,136.60%,136.60%,-5.73%,-8.24%,-6.10%,0.02%,-11.28%,-8.55%,-11.59%,-12.56%,-5.94%,-10.29%,-5.13%,-13.20%,-13.23%,-3.55%,-20.96%,-17.02%,-24.13%,-29.96%,0.59%,Upgrade
2,Enterprise Value,15603,17351,9080,9010,7776,8818,8614,8812,9011,6716,7574,7216,7747,7443,8322,8299,8091,8701,8159,7153,9499,Upgrade
3,Last Close Price,6.66,7.83,2.78,2.72,2.96,3.05,2.92,3.05,2.98,2.84,3.20,3.31,3.38,3.30,3.42,3.60,3.45,3.55,3.56,3.27,3.85,Upgrade
4,PE Ratio,60.42,50.17,22.60,22.15,16.89,15.21,43.22,67.91,-21.37,-,-58.95,-,20.08,13.91,10.18,11.51,12.98,12.18,13.68,-,8.96,Upgrade
5,Forward PE,-,24.51,24.51,24.51,24.51,24.51,24.51,24.51,24.51,24.51,24.51,24.51,24.51,24.51,24.51,24.51,24.51,24.51,24.51,24.51,24.51,Upgrade
6,PS Ratio,4.60,3.82,1.28,1.21,1.22,1.40,1.59,2.24,2.47,2.69,2.98,2.81,2.81,2.69,2.76,2.70,2.63,2.20,2.16,2.04,2.31,Upgrade
7,PB Ratio,1.63,1.32,0.52,0.54,0.54,0.56,0.54,0.57,0.57,0.57,0.63,0.64,0.65,0.65,0.66,0.74,0.71,0.78,0.81,0.76,0.88,Upgrade
8,P/TBV Ratio,1.69,1.69,0.67,0.68,0.69,0.73,0.70,0.75,0.75,0.74,0.76,0.78,0.78,0.79,0.80,0.90,0.86,0.95,0.99,0.93,1.08,Upgrade
9,P/FCF Ratio,-,-249.74,-48.41,-,-,-39.01,-,-,-4.05,-,-,-,6.96,31.00,19.32,-15.53,-,-15.04,-,-,-10.03,Upgrade
10,P/OCF Ratio,34.79,34.79,15.30,-,-,11.05,-,-9.28,-7.38,-,9.58,-,4.64,8.03,7.73,-712.77,-,-65.67,-,-,-34.86,Upgrade
