,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,375,714,616,693,565,572,403,440,543,642,730,733,733,744,826,797,866,1014,906,1011,1042,Upgrade
1,Market Cap Growth,24.81%,24.81%,52.73%,57.50%,4.05%,-10.86%,-44.72%,-40.00%,-26.00%,-13.79%,-11.64%,-7.97%,-15.28%,-26.60%,-8.80%,-21.21%,-16.93%,-0.74%,-30.88%,-4.51%,-4.69%,Upgrade
2,Enterprise Value,396,790,692,619,491,592,423,534,635,711,804,799,799,825,907,880,949,1081,970,1065,1097,Upgrade
3,Last Close Price,0.09,0.18,0.17,0.19,0.15,0.16,0.11,0.12,0.15,0.17,0.20,0.20,0.20,0.20,0.23,0.22,0.24,0.28,0.25,0.28,0.29,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,7.41,-,-108.04,-,-,-,-,-,-,-,-,-,-,26.77,Upgrade
5,PS Ratio,3.60,7.52,4.20,5.23,5.45,2.78,1.77,1.90,2.21,2.83,2.74,1.97,1.53,1.44,1.48,1.69,2.31,3.50,4.02,4.55,3.01,Upgrade
6,PB Ratio,2.58,3.89,3.22,4.39,3.54,3.73,2.04,2.21,3.32,3.97,-,5.33,4.10,4.19,-,2.87,2.06,2.41,-,1.94,1.96,Upgrade
7,P/TBV Ratio,4.91,4.91,4.07,5.95,4.81,4.96,2.60,2.82,4.33,5.17,-,7.00,5.16,5.27,-,3.44,2.41,2.82,-,2.24,2.26,Upgrade
8,P/FCF Ratio,-,-5.14,-4.26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-5.17,-4.27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,4.17,8.32,4.72,4.68,4.74,2.88,1.85,2.31,2.59,3.14,3.02,2.15,1.67,1.60,1.62,1.87,2.53,3.73,4.30,4.80,3.17,Upgrade
11,EV/EBITDA Ratio,-,-,-,-52.76,8.67,14.26,-,6.10,-,51.29,-,-,-,-,-,-,-,-,-,-,11.60,Upgrade
12,EV/EBIT Ratio,-,-,-,-33.43,10.45,-,-,7.13,-,1043.50,-,-,-,-,-,-,-,-,-,-,13.24,Upgrade
13,EV/FCF Ratio,-2.85,-5.69,-4.78,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.31,0.31,0.31,0.62,0.62,0.68,0.52,0.52,0.62,0.62,-,0.76,0.58,0.58,-,0.40,0.29,0.29,-,0.00,0.01,Upgrade
15,Debt / EBITDA Ratio,-,-,-,43.72,43.72,9.50,-,0.38,-,0.54,-,-,-,-,-,-,-,-,-,-,0.11,Upgrade
16,Debt / FCF Ratio,-,-0.41,-0.41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.12,0.13,0.35,0.36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Quick Ratio,0.51,0.51,0.51,0.48,0.48,1.46,-,1.45,-,0.73,-,2.03,-,2.20,-,2.87,-,3.35,-,3.57,-,Upgrade
19,Current Ratio,1.70,1.70,1.70,1.63,1.63,1.61,-,1.67,-,1.46,-,2.19,-,2.20,-,2.90,-,3.67,-,4.02,-,Upgrade
20,Return on Equity (ROE),-47.37%,-51.14%,-8.51%,-8.74%,-72.03%,-35.07%,140.42%,-45.26%,-,-,-44.24%,-34.96%,-,-,-100.26%,-56.62%,-,-,-20.19%,3.28%,Upgrade,
21,Return on Assets (ROA),-11.37%,-11.96%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
22,Return on Capital (ROIC),-20.47%,-19.92%,0.01%,0.01%,-0.34%,-15.09%,59.29%,-18.65%,-,-,-14.37%,-13.98%,-,-,-47.72%,-29.63%,-,-,-14.53%,3.60%,Upgrade,
23,Return on Capital Employed (ROCE),-,-,-,-11.52%,28.97%,-,-,37.49%,-,0.42%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Earnings Yield,-13.93%,-7.32%,-10.09%,-8.02%,0.41%,-1.28%,14.17%,13.50%,-1.64%,-0.93%,-15.01%,-17.09%,-26.56%,-31.55%,-33.00%,-33.43%,-24.50%,-15.34%,-3.30%,-0.84%,3.74%,Upgrade
25,FCF Yield,-37.00%,-19.44%,-23.47%,-20.26%,-12.54%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
26,Buyback Yield / Dilution,-0.33%,-0.66%,-0.66%,-,-,-,-,-,-,-0.72%,-1.24%,-1.24%,-1.24%,-0.52%,-0.47%,-0.45%,0.01%,-0.07%,-1.88%,-0.84%,-1.89%,Upgrade
27,Total Shareholder Return,-0.33%,-0.66%,-0.66%,-,-,-,-,-,-,-0.72%,-1.24%,-1.24%,-1.24%,-0.52%,-0.47%,-0.45%,0.01%,-0.07%,-1.88%,-0.84%,-1.89%,Upgrade
