,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Operating Revenue,252.78,325.87,128.62,83.24,128.61,133.51,299.04,485.74,289.5,832.77,Upgrade
1,Revenue,252.78,325.87,128.62,83.24,128.61,133.51,299.04,485.74,289.5,832.77,Upgrade
2,Revenue Growth (YoY),96.53%,291.46%,0.01%,-37.65%,-56.99%,-72.51%,3.29%,-41.67%,-71.75%,-19.64%,Upgrade
3,Cost of Revenue,211.99,260.93,129.91,90.16,137.79,151.43,315.24,467.55,257.06,885.36,Upgrade
4,Gross Profit,40.79,64.94,-1.29,-6.92,-9.18,-17.92,-16.2,18.19,32.44,-52.59,Upgrade
5,"Selling, General & Admin",79.67,70.4,41.88,73.04,58.73,72.87,63.68,70.44,57.74,54.68,Upgrade
6,Operating Expenses,78.22,76.92,39.45,76.07,54.96,56.29,69.94,79.51,57.74,106.52,Upgrade
7,Operating Income,-37.43,-11.98,-40.74,-82.99,-64.14,-74.21,-86.14,-61.32,-25.3,-159.11,Upgrade
8,Interest Expense,-14.33,-18.99,-15.7,-18.06,-16.8,-,-14.29,-,-15.8,-15.3,Upgrade
9,Interest & Investment Income,0.02,0.51,0.01,0.06,0.02,3.31,-,8.34,-,0.41,Upgrade
10,Earnings From Equity Investments,1.79,2.43,0.03,-0.28,-1.55,-2.96,-1.27,-1.11,-2.21,-3.32,Upgrade
11,Currency Exchange Gain (Loss),0.8,-2.11,0.07,0.44,2.16,2.64,-,6.22,-,-5.76,Upgrade
12,Other Non Operating Income (Expenses),0.66,10.17,-1.29,0.59,0.49,-1.04,3.71,2.98,0.3,-42.07,Upgrade
13,EBT Excluding Unusual Items,-48.49,-19.97,-57.63,-100.24,-79.81,-72.26,-98,-44.89,-43.01,-225.16,Upgrade
14,Gain (Loss) on Sale of Investments,0,0.38,-0.39,0.53,-0.52,7.62,-,-6.11,-,-5.35,Upgrade
15,Gain (Loss) on Sale of Assets,0.35,-26.23,-0.45,-1.24,-1.56,-3.41,-,-5.27,-,4.47,Upgrade
16,Asset Writedown,-,-,-,-,-,-33.47,-,-14.47,-,-21.86,Upgrade
17,Legal Settlements,-7.43,-39.22,-,-,-,-,-,-,-,-,Upgrade
18,Other Unusual Items,-,0.69,-,-,-,0.02,-,-,-,-,Upgrade
19,Pretax Income,-55.57,-84.34,-58.46,-100.95,-81.89,-101.5,-98,-70.73,-43.01,-247.9,Upgrade
20,Income Tax Expense,1.45,3.97,-0.01,-0.57,-1.29,0.07,-,1.21,-5.52,0.83,Upgrade
21,Earnings From Continuing Operations,-57.02,-88.32,-58.45,-100.38,-80.6,-101.57,-98,-71.95,-37.49,-248.73,Upgrade
22,Net Income to Company,-57.02,-88.32,-58.45,-100.38,-80.6,-101.57,-98,-71.95,-37.49,-248.73,Upgrade
23,Minority Interest in Earnings,4.12,-3.77,11.24,5.59,8.2,-5.64,6.42,25.23,1.95,61.73,Upgrade
24,Net Income,-52.9,-92.08,-47.22,-94.79,-72.41,-107.21,-91.58,-46.72,-35.54,-187,Upgrade
25,Net Income to Common,-52.9,-92.08,-47.22,-94.79,-72.41,-107.21,-91.58,-46.72,-35.54,-187,Upgrade
26,Shares Outstanding (Basic),6552,5720,5744,5644,5644,5644,5644,5644,5644,5644,Upgrade
27,Shares Outstanding (Diluted),6552,5720,5744,5644,5644,5644,5644,5644,5644,5644,Upgrade
28,Shares Change (YoY),14.07%,1.35%,1.77%,-,-,-,-,-,-,-0.21%,Upgrade
29,EPS (Basic),-0.01,-0.02,-0.01,-0.02,-0.01,-0.02,-0.02,-0.01,-0.01,-0.03,Upgrade
30,EPS (Diluted),-0.01,-0.02,-0.01,-0.02,-0.01,-0.02,-0.02,-0.01,-0.01,-0.03,Upgrade
31,Free Cash Flow,-40.62,-87.84,-77.81,0.78,-25.18,-153.73,13.74,-84.34,35.01,77.02,Upgrade
32,Free Cash Flow Per Share,-0.01,-0.02,-0.01,0.00,-0.00,-0.03,0.00,-0.01,0.01,0.01,Upgrade
33,Operating Margin,-14.81%,-3.68%,-31.67%,-99.70%,-49.87%,-55.59%,-28.81%,-12.62%,-8.74%,-19.11%,Upgrade
34,Profit Margin,-20.93%,-28.26%,-36.71%,-113.87%,-56.30%,-80.30%,-30.62%,-9.62%,-12.28%,-22.45%,Upgrade
35,Free Cash Flow Margin,-16.07%,-26.96%,-60.50%,0.94%,-19.58%,-115.14%,4.60%,-17.36%,12.09%,9.25%,Upgrade
36,EBITDA,-17.35,8.62,-22.71,-54.31,-45.29,-49.82,-63.71,-23.3,-6.51,-133.95,Upgrade
37,D&A For EBITDA,20.08,20.59,18.03,28.69,18.85,24.39,22.43,38.02,18.79,25.16,Upgrade
38,EBIT,-37.43,-11.98,-40.74,-82.99,-64.14,-74.21,-86.14,-61.32,-25.3,-159.11,Upgrade
