,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,76.32,43.63,53.73,31.77,36.32,26.6,36.52,68.42,35.58,50.03,Upgrade
1,Short-Term Investments,49.76,39.79,26.2,18.32,76.49,79,-,62.72,-,73.44,Upgrade
2,Trading Asset Securities,0,0.48,0,0,6.72,0,1.1,-,-,-,Upgrade
3,Cash & Short-Term Investments,126.08,83.89,79.93,50.09,119.53,105.6,37.62,131.14,35.58,123.47,Upgrade
4,Cash Growth,57.74%,67.47%,-33.13%,-52.56%,217.72%,-19.47%,5.74%,6.21%,-37.50%,-62.60%,Upgrade
5,Accounts Receivable,117.43,88.83,18.4,19.66,18.74,30.47,13.86,31.15,65.04,79.54,Upgrade
6,Other Receivables,125.95,125.97,116.28,126.44,-,167.09,53.79,137.04,58.36,57.83,Upgrade
7,Receivables,245.31,216.74,136.57,148.11,134.52,204.19,181.33,195.73,241.87,242.01,Upgrade
8,Inventory,46.88,43.93,8.26,9.03,11.12,9.96,10.67,8.91,9.18,10.59,Upgrade
9,Prepaid Expenses,72.29,54.5,44.56,34.72,33.36,43.56,107.06,70.57,152.89,84.86,Upgrade
10,Other Current Assets,-,-,-,0.61,1.08,1,-,-,-,1.59,Upgrade
11,Total Current Assets,490.56,399.06,269.31,242.57,299.61,364.31,336.67,406.35,439.52,462.51,Upgrade
12,"Property, Plant & Equipment",530.11,540.33,536.81,553.86,543.35,642.59,630.41,642.96,590.81,577.27,Upgrade
13,Long-Term Investments,78.11,76.38,73.39,76.55,68.03,77.97,80.71,40.85,136.47,130.5,Upgrade
14,Goodwill,82.31,82.31,-,-,-,-,-,-,0.88,0.88,Upgrade
15,Other Intangible Assets,4.09,4.63,3.74,4.13,4.41,5.42,6.06,6.83,7.04,7.22,Upgrade
16,Other Long-Term Assets,465.71,458.07,429.67,460.88,482.68,496.44,509.66,503.51,524.98,506.09,Upgrade
17,Total Assets,1651,1561,1313,1338,1398,1587,1564,1603,1700,1686,Upgrade
