,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Interest and Dividend Income,33.93,33.78,37.84,34.34,35.65,44.69,46.15,46.22,36.89,42.34,Upgrade
1,Total Interest Expense,0.53,0.47,0.47,0.44,0.14,0.17,0.27,0.4,0.27,0.98,Upgrade
2,Net Interest Income,33.4,33.31,37.38,33.9,35.51,44.52,45.88,45.82,36.61,41.36,Upgrade
3,Brokerage Commission,0.49,0.4,0.33,0.62,0.53,1.3,1.81,1.72,1,0.66,Upgrade
4,Trading & Principal Transactions,-,-,-,-,-,-,1.77,0.06,14.78,-,Upgrade
5,Asset Management Fee,0.65,0.34,0.06,-,-,-,-,0.84,-,-,Upgrade
6,Underwriting & Investment Banking Fee,0.88,-,0.3,0.51,0.94,0,-,0.01,0.2,-,Upgrade
7,Other Revenue,0.51,0.51,0.51,0.39,-,-,-,-,-,-,Upgrade
8,Revenue Before Loan Losses,35.92,34.56,38.58,35.42,36.99,45.82,49.46,48.45,52.59,42.01,Upgrade
9,Provision for Loan Losses,-1.81,7.48,-7.48,-15.63,15.63,-10.59,10.59,-0.54,0.54,16.4,Upgrade
10,Revenue,37.73,27.09,46.05,51.05,21.35,56.41,38.87,48.99,52.05,25.61,Upgrade
11,Revenue Growth (YoY),-18.07%,-46.94%,115.66%,-9.50%,-45.07%,15.14%,-25.32%,91.29%,31.24%,-13.53%,Upgrade
12,Cost of Services Provided,22.64,14.33,35.17,50.71,11,45.76,20.87,32.83,40.84,36.83,Upgrade
13,Total Operating Expenses,22.63,14.34,35.17,50.72,10.99,44.77,21.86,31.41,42.26,39.51,Upgrade
14,Operating Income,15.1,12.75,10.89,0.32,10.37,11.64,17.02,17.59,9.79,-13.89,Upgrade
15,Other Non-Operating Income (Expenses),2.72,-29.7,7.77,-10.96,-14.81,-16.18,-11.68,-3.48,1.45,10.07,Upgrade
16,EBT Excluding Unusual Items,17.82,-16.95,18.66,-10.63,-4.44,-4.54,5.33,14.11,11.24,-2.5,Upgrade
17,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-0.67,Upgrade
18,Asset Writedown,-6.8,-2.8,-,-6.9,-,-,-,-,-,-,Upgrade
19,Gain (Loss) on Sale of Investments,-25.13,-49.48,-56.59,-137.74,-19.58,-10.27,166.38,20.86,0.51,-80.46,Upgrade
20,Pretax Income,-14.04,-69.19,-37.93,-155.12,-16.17,-14.81,171.71,34.97,11.75,-84,Upgrade
21,Income Tax Expense,-,-,-3.06,-,-,3.05,0.11,1.63,0.9,0.58,Upgrade
22,Earnings From Continuing Ops.,-14.04,-69.19,-34.87,-155.12,-16.17,-17.86,171.6,33.34,10.84,-84.58,Upgrade
23,Net Income to Company,-14.04,-69.19,-34.87,-155.12,-16.17,-17.86,171.6,33.34,10.84,-84.58,Upgrade
24,Minority Interest in Earnings,0,-,0,0,0,0,0.01,0,0.01,-0.42,Upgrade
25,Net Income,-14.04,-69.19,-34.87,-155.12,-16.16,-17.85,171.61,33.34,10.85,-85,Upgrade
26,Net Income to Common,-14.04,-69.19,-34.87,-155.12,-16.16,-17.85,171.61,33.34,10.85,-85,Upgrade
27,Net Income Growth,-,-,-,-,-,-,1481.23%,-,-18.72%,-,Upgrade
28,Shares Outstanding (Basic),2505,2672,2784,2784,2784,2784,2784,2784,2784,2784,Upgrade
29,Shares Outstanding (Diluted),2505,2672,2784,2784,2784,2784,2784,2784,2784,2784,Upgrade
30,Shares Change (YoY),-10.00%,-4.02%,-,-,-,-,-,-,-,-9.08%,Upgrade
31,EPS (Basic),-0.01,-0.03,-0.01,-0.06,-0.01,-0.01,0.06,0.01,0.00,-0.03,Upgrade
32,EPS (Diluted),-0.01,-0.03,-0.01,-0.06,-0.01,-0.01,0.06,0.01,0.00,-0.03,Upgrade
33,EPS Growth,-,-,-,-,-,-,1481.61%,-,-18.74%,-,Upgrade
34,Free Cash Flow,-19.07,19.95,33.66,0.01,76.6,62.09,-93.68,-57.1,-115.17,212.6,Upgrade
35,Free Cash Flow Per Share,-0.01,0.01,0.01,0.00,0.03,0.02,-0.03,-0.02,-0.04,0.08,Upgrade
36,Operating Margin,40.02%,47.06%,23.64%,0.63%,48.54%,20.63%,43.77%,35.90%,18.81%,-54.25%,Upgrade
37,Profit Margin,-37.21%,-255.44%,-75.71%,-303.87%,-75.69%,-31.65%,441.45%,68.05%,20.85%,-331.90%,Upgrade
38,Free Cash Flow Margin,-50.56%,73.64%,73.08%,0.01%,358.71%,110.08%,-240.99%,-116.55%,-221.27%,830.11%,Upgrade
