,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,167.96,188.03,205.52,220.07,247.11,153.04,114.31,204.51,258.68,389.23,Upgrade
1,Short-Term Investments,27.07,10.66,17.86,16.94,12.71,27.56,21.22,15.8,19.89,15.9,Upgrade
2,Trading Asset Securities,335.01,363.52,347.81,382.66,469.47,455.23,383.4,227.76,207.83,162.38,Upgrade
3,Accounts Receivable,111.2,124.76,138.93,144.07,108.26,108.93,200.09,163.35,104.77,15.26,Upgrade
4,Other Receivables,469.65,422.66,536.54,538.25,575.31,664.01,718.72,607.57,493.48,385.31,Upgrade
5,"Property, Plant & Equipment",9.68,7.38,6.89,3.27,4.26,5.96,61.97,64.79,64.87,58.64,Upgrade
6,Goodwill,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,Upgrade
7,Other Intangible Assets,6.55,6.55,6.55,1.3,1.3,1.3,1.3,1.3,-,-,Upgrade
8,Investments in Debt & Equity Securities,132.94,118.76,136.18,99.27,132.76,145.9,125.39,169.45,277.22,394.07,Upgrade
9,Other Current Assets,-,21.14,-,25.64,-,53.42,-,0.64,-,0.91,Upgrade
10,Other Long-Term Assets,69.01,62.2,41.08,41.31,63.12,13.42,0.91,0.33,6.44,12.6,Upgrade
11,Total Assets,1329,1326,1438,1473,1614,1629,1627,1456,1434,1434,Upgrade
12,Accounts Payable,36.79,15.22,18.68,17.41,16.12,29.85,27.04,20.17,29.3,17.05,Upgrade
13,Accrued Expenses,-,2.53,-,1.71,-,1.76,-,3.23,-,6.4,Upgrade
14,Short-Term Debt,22.66,22.96,23.26,23.57,-,-,-,-,-,-,Upgrade
15,Current Portion of Long-Term Debt,-,-,-,-,0.67,-,-,-,-,20.8,Upgrade
16,Current Portion of Leases,1.85,0.35,1.38,2.02,1.95,2.91,6.29,6.24,6.41,3.61,Upgrade
17,Other Current Liabilities,3.98,8.1,10,8.24,3.39,11.32,3.19,0.7,4.63,0.51,Upgrade
18,Long-Term Debt,-,-,-,-,23.23,-,-,-,-,-,Upgrade
19,Long-Term Leases,1.31,-,-,0.35,1.38,-,-,2.91,6.29,0.16,Upgrade
20,Total Liabilities,66.6,49.16,53.31,53.85,47.29,46.38,37.22,33.95,48.46,50.75,Upgrade
21,Common Stock,25.05,25.05,27.84,27.84,27.84,27.84,27.84,27.84,27.84,27.84,Upgrade
22,Additional Paid-In Capital,-,-,-,-,-,-,-,4295,4295,4295,Upgrade
23,Retained Earnings,1231,1243,1348,1383,1537,1553,1571,-2897,-2932,-2943,Upgrade
24,Comprehensive Income & Other,6.59,6.59,6.6,6.59,0.66,-0.15,-10.28,-5.41,-7.32,1.6,Upgrade
25,Total Common Equity,1263,1275,1382,1417,1565,1581,1588,1420,1384,1382,Upgrade
26,Minority Interest,-,1.84,1.84,1.85,1.85,1.85,1.85,1.86,1.86,1.87,Upgrade
27,Shareholders' Equity,1263,1277,1384,1419,1567,1583,1590,1422,1386,1384,Upgrade
28,Total Liabilities & Equity,1329,1326,1438,1473,1614,1629,1627,1456,1434,1434,Upgrade
29,Total Debt,25.82,23.31,24.63,25.94,27.22,2.91,6.29,9.15,12.7,24.57,Upgrade
30,Net Cash (Debt),504.21,538.9,546.56,593.73,702.07,632.91,512.64,438.92,473.7,542.94,Upgrade
31,Net Cash Growth,-7.75%,-9.24%,-22.15%,-6.19%,36.95%,44.20%,8.22%,-19.16%,12.14%,18.46%,Upgrade
32,Net Cash Per Share,0.20,0.20,0.20,0.21,0.25,0.23,0.18,0.16,0.17,0.20,Upgrade
33,Filing Date Shares Outstanding,2505,2505,2784,2784,2784,2784,2784,2784,2784,2784,Upgrade
34,Total Common Shares Outstanding,2505,2505,2784,2784,2784,2784,2784,2784,2784,2784,Upgrade
35,Working Capital,1046,1082,1193,1274,1390,1416,1401,1189,1043,918.39,Upgrade
36,Book Value Per Share,0.50,0.51,0.50,0.51,0.56,0.57,0.57,0.51,0.50,0.50,Upgrade
37,Tangible Book Value,1256,1268,1376,1416,1564,1579,1587,1419,1384,1382,Upgrade
38,Tangible Book Value Per Share,0.50,0.51,0.49,0.51,0.56,0.57,0.57,0.51,0.50,0.50,Upgrade
