,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Revenue,117.89,117.89,105.8,105.8,76.94,64.36,76.2,92.63,84.57,84.28,58.19,70.34,61.03,67.64,84.34,74.05,72.12,51.16,85.02,119.63,Upgrade
1,Revenue Growth (YoY),53.23%,83.18%,38.85%,14.22%,-9.03%,-23.64%,30.94%,31.68%,38.57%,24.60%,-31.00%,-5.00%,-15.37%,32.22%,-0.79%,-38.10%,-32.58%,-44.64%,57.99%,47.55%,Upgrade
2,Cost of Revenue,105.89,105.89,95.14,95.14,65.39,56.68,67.88,80.21,72.5,74.37,52.5,60.29,51.99,58.14,69.83,62.45,64.16,45.8,75.03,105.17,Upgrade
3,Gross Profit,12,12,10.66,10.66,11.55,7.68,8.32,12.42,12.07,9.91,5.69,10.06,9.04,9.5,14.51,11.6,7.96,5.36,9.99,14.46,Upgrade
4,"Selling, General & Admin",4.85,4.85,5.41,5.41,5.16,5.55,6.09,6.43,4.92,4.57,4.03,4.86,3.37,3.71,3.58,2.88,2.79,3.21,5.01,4.34,Upgrade
5,Operating Expenses,6.11,6.11,7.46,7.46,5.5,5.55,8.02,6.43,5.49,4.57,9.82,4.86,3.37,3.71,3.85,2.88,2.79,3.21,6.5,4.34,Upgrade
6,Operating Income,5.89,5.89,3.2,3.2,6.05,2.13,0.3,6,6.58,5.34,-4.13,5.2,5.67,5.8,10.66,8.72,5.17,2.15,3.49,10.12,Upgrade
7,Interest Expense,-1.26,-1.26,-1.06,-1.06,-0.7,-1.33,-0.62,-1.06,-1.55,-0.78,-0.68,-0.63,-0.59,-0.47,-0.45,-0.49,-0.49,-0.47,-0.62,-0.63,Upgrade
8,Interest & Investment Income,-,-,0.5,0.5,-,-,0.1,-,-,-,0.15,-,-,0.01,0.12,-,-,-,0.15,-,Upgrade
