,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,175.09,221.15,102.26,96.45,48.93,78.63,37.44,14.57,9.73,11.23,Upgrade
1,Revenue Growth (YoY),71.22%,129.30%,108.99%,22.66%,30.70%,439.59%,284.69%,29.72%,-98.49%,-28.27%,Upgrade
2,Cost of Revenue,159.57,204.49,80.15,78.24,43.03,68.11,33.54,15.45,7.78,4.39,Upgrade
3,Gross Profit,15.52,16.67,22.11,18.21,5.91,10.52,3.9,-0.88,1.96,6.85,Upgrade
4,"Selling, General & Admin",14.85,16.63,10.79,15.05,8.38,7.47,8.43,10.77,36.47,49.81,Upgrade
5,Other Operating Expenses,0.03,-0.43,0.3,-5.03,1.1,94.21,0.1,196.99,0.1,-1.67,Upgrade
6,Operating Expenses,14.89,17.71,11.09,10.02,9.48,102.59,8.64,551.57,39.47,253.76,Upgrade
7,Operating Income,0.63,-1.04,11.01,8.18,-3.57,-92.08,-4.74,-552.45,-37.51,-246.91,Upgrade
8,Interest Expense,-1.2,-3.9,-64.71,-53.81,-59.51,-59.6,-58.08,-55.26,-64.79,-81.3,Upgrade
9,Interest & Investment Income,-,0.02,-,0.02,-,0.32,-,0.82,-,29.6,Upgrade
10,Earnings From Equity Investments,-,-,-,-,-,-,-,-0.28,-0.82,-4.15,Upgrade
11,Other Non Operating Income (Expenses),0.01,1272,0.13,-36.97,0.04,-2.61,-1.28,-11.53,2.65,-135.2,Upgrade
12,EBT Excluding Unusual Items,-0.55,1267,-53.56,-82.58,-63.04,-153.95,-64.1,-618.69,-100.47,-437.96,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,-,0.98,-,-46.36,-,-358.35,-,-89.08,Upgrade
14,Gain (Loss) on Sale of Assets,-,-0.1,0.16,-1.92,0.09,-2.08,-0.1,-23.64,-,11.96,Upgrade
15,Asset Writedown,-,-12.75,-,-,-,-7.74,-,-7.92,-,-12.34,Upgrade
16,Other Unusual Items,-,-,-,-0.02,-,0,-,1.71,-,-7.02,Upgrade
17,Pretax Income,-0.55,1255,-53.4,-83.54,-62.95,-210.13,-64.2,-1007,-100.47,-534.44,Upgrade
18,Income Tax Expense,1.81,-4.44,4.81,4.36,-0.44,0.05,0.19,-42.93,-0.02,0.71,Upgrade
19,Earnings From Continuing Operations,-2.36,1259,-58.21,-87.9,-62.51,-210.18,-64.38,-963.97,-100.45,-535.15,Upgrade
20,Minority Interest in Earnings,-,-,-,-0.01,0.28,-,0.01,-4.48,12.91,17.2,Upgrade
21,Net Income,-2.36,1259,-58.21,-87.91,-62.23,-210.18,-64.37,-968.45,-87.54,-517.94,Upgrade
22,Net Income to Common,-2.36,1259,-58.21,-87.91,-62.23,-210.18,-64.37,-968.45,-87.54,-517.94,Upgrade
23,Shares Outstanding (Basic),343,328,34,34,34,34,34,34,34,34,Upgrade
24,Shares Outstanding (Diluted),343,328,34,34,34,34,34,34,34,34,Upgrade
25,Shares Change (YoY),900.46%,858.52%,-0.00%,-,-,0.09%,0.60%,0.51%,-,-0.00%,Upgrade
26,EPS (Basic),-0.01,3.83,-1.70,-2.57,-1.82,-6.14,-1.88,-28.30,-2.57,-15.21,Upgrade
27,EPS (Diluted),-0.01,3.83,-1.70,-2.57,-1.82,-6.14,-1.88,-28.30,-2.57,-15.21,Upgrade
28,Free Cash Flow,-4.27,-11.96,32.21,-39.32,-10.51,-12.83,-1.74,4.82,-17.53,54.67,Upgrade
29,Free Cash Flow Per Share,-0.01,-0.04,0.94,-1.15,-0.31,-0.37,-0.05,0.14,-0.51,1.61,Upgrade
30,Operating Margin,0.36%,-0.47%,10.77%,8.49%,-7.30%,-117.10%,-12.66%,-3791.14%,-385.46%,-2198.09%,Upgrade
31,Profit Margin,-1.35%,569.30%,-56.92%,-91.14%,-127.18%,-267.30%,-171.94%,-6645.96%,-899.46%,-4610.91%,Upgrade
32,Free Cash Flow Margin,-2.44%,-5.41%,31.50%,-40.76%,-21.47%,-16.32%,-4.65%,33.06%,-180.14%,486.69%,Upgrade
33,EBITDA,4.77,3.88,15.43,12.66,0.85,-89.08,-2.27,-549.46,-33.7,-245.54,Upgrade
34,D&A For EBITDA,4.13,4.92,4.41,4.48,4.42,2.99,2.47,2.98,3.81,1.37,Upgrade
35,EBIT,0.63,-1.04,11.01,8.18,-3.57,-92.08,-4.74,-552.45,-37.51,-246.91,Upgrade
