,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+5 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+5 Quarters
0,Operating Revenue,585.36,629.68,562.48,628.52,590.83,638.67,703.02,586.52,660.19,702.94,757.27,710.2,716.39,674.67,621.85,461.34,452.84,434.33,332.1,397.35,Upgrade
1,Other Revenue,-1.07,1.07,-,88.64,-1.89,1.89,-,89.14,-3.42,3.42,-,76.4,-4.66,4.66,-,48.08,-3.57,3.57,-,50.79,Upgrade
2,Revenue,584.29,630.75,562.48,717.15,588.94,640.56,703.02,675.66,656.78,706.35,757.27,786.6,711.73,679.33,621.85,509.42,449.27,437.91,332.1,448.14,Upgrade
3,Revenue Growth (YoY),-0.79%,-1.53%,-19.99%,6.14%,-10.33%,-9.31%,-7.16%,-14.10%,-7.72%,3.98%,21.78%,54.41%,58.42%,55.13%,87.25%,13.67%,9.82%,15.40%,-24.34%,-16.78%,Upgrade
4,Cost of Revenue,510.46,533.47,467.53,595.98,470.45,539.17,544.24,545.01,520.06,535.9,556.52,582.83,626.14,571.4,519.1,489.69,369.63,358.53,277.58,364.35,Upgrade
5,Gross Profit,73.84,97.28,94.96,121.18,118.49,101.39,158.78,130.65,136.72,170.45,200.75,203.77,85.59,107.93,102.74,19.74,79.64,79.38,54.52,83.8,Upgrade
6,"Selling, General & Admin",28.33,23.88,25.58,21.87,29.61,24.08,23.31,27.99,30.95,24.93,21.02,22.1,23.26,20.22,20.59,-16.2,29.23,30.39,17.28,31.59,Upgrade
7,Research & Development,7.12,7,6.45,6.71,6.29,-4.49,23.16,30.51,24.02,23.07,20.03,34.91,20.07,24.65,16.58,16.46,18.55,11.62,9.34,17.02,Upgrade
8,Other Operating Expenses,-3.84,-8.72,-3.47,5.32,0.68,1.35,0.39,8.37,1.07,3.08,1.81,5.25,0.63,0.38,0.6,7.02,0.31,-2.71,-1.05,6.65,Upgrade
9,Operating Expenses,32.54,22.33,28.59,33.61,36.12,19.46,52.02,62.65,56.64,50.59,46.37,59.57,43.08,45.64,42.66,4.51,49.47,37.82,27.29,58.17,Upgrade
10,Operating Income,41.3,74.95,66.36,87.57,82.37,81.92,106.77,68,80.08,119.86,154.39,144.2,42.5,62.29,60.08,15.22,30.17,41.56,27.22,25.63,Upgrade
11,Interest Expense,-0.57,-0,-,-0.08,-,-,-,-0.07,-,-,-,-0.05,-,-,-,-,-,-0.05,-0.25,-0.43,Upgrade
12,Interest & Investment Income,-,3.24,2.1,5.03,5.1,5.94,1.86,5.93,3.32,5.9,1.27,4.27,5.41,0.58,2.47,9.31,1.6,4.53,0.37,1.96,Upgrade
13,Currency Exchange Gain (Loss),-1.16,1.16,-,1.39,-1.22,1.22,-,5.01,-2.27,2.27,-,-2.67,1.69,-1.69,-,-5.19,-1.03,1.03,-,0.41,Upgrade
14,Other Non Operating Income (Expenses),14.3,-4.26,4.06,-1.53,4.62,7.08,0.75,-11.39,6.7,1.53,2.75,-4.6,-0.52,1.04,3.47,-8.41,1.7,0.37,5.61,-8.36,Upgrade
15,EBT Excluding Unusual Items,53.86,75.1,72.53,92.39,90.87,96.16,109.37,67.47,87.83,129.56,158.4,141.16,49.09,62.22,66.02,10.92,32.43,47.44,32.96,19.21,Upgrade
16,Impairment of Goodwill,0.19,-0.19,-,-0.38,-,-,-,-0.38,-,-,-,-0.35,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,0.37,0.79,-0.22,-0.34,-0.5,-1.11,-,-0.2,-,0.07,-,-,-,0.07,0.01,-5.99,-,-,-,-,Upgrade
18,Asset Writedown,-0.65,-,-,-,-,-,-,-0.18,0.18,-,-,-2.58,-,-,-,-,-,-,-,-0.59,Upgrade
19,Other Unusual Items,-7.84,7.84,-,-0.59,-,-,-,11.95,-,-,-,13.9,-,-,-,27.06,-,-,-,17.49,Upgrade
20,Pretax Income,45.92,83.54,72.31,91.08,90.37,95.05,109.37,78.65,88.01,129.63,158.4,152.12,49.09,62.29,66.03,31.99,32.43,47.44,32.96,36.11,Upgrade
21,Income Tax Expense,9.13,12.87,13.46,13.45,19.28,18.3,17.16,12.75,9.4,19.21,23.1,17.55,1.9,10.3,9.75,1.36,4.93,7.91,4.93,0.35,Upgrade
22,Net Income,36.79,70.68,58.85,77.63,71.09,76.75,92.21,65.9,78.61,110.42,135.3,134.57,47.18,52,56.27,30.63,27.5,39.53,28.03,35.75,Upgrade
