,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,3068,3652,5146,2080,2962,3664,2828,3402,3292,4543,4277,3007,2680,2167,2853,1742,1613,1668,1798,2837,Upgrade
1,Short-Term Investments,-,-,-,-,-,560.62,-,-,-,961.26,-,-,-,654.11,-,275.9,-,1451,-,951.48,Upgrade
2,Trading Asset Securities,102.62,87.42,102.95,114.89,141.67,131.03,153.32,143.86,148.42,183.66,195.43,195.23,175.09,223.2,196.75,235.47,2794,2963,2615,262.82,Upgrade
3,Cash & Short-Term Investments,3171,3740,5249,2195,3103,4356,2982,3546,3441,5688,4473,3202,2855,3045,3049,2253,4407,6082,4413,4051,Upgrade
4,Cash Growth,2.18%,-14.15%,76.05%,-38.10%,-9.81%,-23.42%,-33.34%,10.74%,20.52%,86.81%,46.68%,42.10%,-35.22%,-49.94%,-30.89%,-44.38%,-22.97%,-1.21%,-33.79%,29.94%,Upgrade
5,Accounts Receivable,2424,2626,3114,2720,3127,3168,3600,2995,3619,3931,2897,2423,2711,6690,3611,5348,3830,5268,4705,3085,Upgrade
6,Other Receivables,774.27,1038,1035,1129,974.09,1432,1724,1425,649.55,920,1203,832.4,1183,1415,1269,1304,1493,1178,1482,1376,Upgrade
7,Receivables,3199,3663,4149,3849,4101,4600,5324,4420,4269,4851,4100,3255,3894,8105,4879,6653,5323,6446,6187,4461,Upgrade
8,Inventory,2541,3457,4797,3032,4055,4175,4864,2425,5594,4478,5289,2331,6020,5318,5353,2588,6189,3797,5545,4688,Upgrade
9,Prepaid Expenses,-,22.89,-,16.8,-,0.96,-,1.69,-,-,-,-,-,-,-,-,-,2.65,-,0.08,Upgrade
10,Restricted Cash,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,366.57,Upgrade
11,Other Current Assets,4330,5318,3237,1578,3528,2365,2789,1491,3715,2631,3296,1899,4117,1806,6036,1365,3121,1627,2355,1457,Upgrade
12,Total Current Assets,13240,16201,17432,10670,14787,15497,15958,11884,17019,17648,17158,10688,16886,18275,19319,12859,19040,17955,18499,15024,Upgrade
13,"Property, Plant & Equipment",1350,1420,1506,1650,1716,1719,1719,1666,1724,1736,1795,1838,1828,1859,1899,1664,1685,1656,1582,1607,Upgrade
14,Long-Term Investments,2681,2696,2634,2307,2545,2404,1351,1355,1628,1588,1575,1604,1610,1630,1611,1575,1698,1838,1720,1598,Upgrade
15,Goodwill,351.79,351.79,351.79,351.79,355.29,355.29,354.46,205.86,209.72,209.72,209.72,209.72,218.9,218.9,218.9,218.9,214.67,214.67,50.8,50.8,Upgrade
16,Other Intangible Assets,147.76,149.88,167.03,167.98,185.51,187.7,189.68,192.34,204.07,205.75,207.77,209.58,210.88,214.74,217.03,216.68,216.23,217.4,216.8,219.73,Upgrade
17,Long-Term Accounts Receivable,-,0.6,-,0.6,-,0.08,-,0.08,-,0.21,382.65,453.84,517.82,840.26,1000,760.76,707.87,621.03,549.68,537.04,Upgrade
18,Long-Term Deferred Tax Assets,428.6,422.39,399.24,375.85,339.65,304.01,229.08,236.16,159.6,174.17,183.91,171.04,126.78,139.42,140.14,127.86,110.85,107.43,118.5,121.72,Upgrade
19,Long-Term Deferred Charges,143.42,153.68,159.97,172.74,163.77,181.24,195.21,166.12,153.47,169.12,168.51,180.65,147.56,154.82,159.45,167.19,159.71,164.81,176.56,180.73,Upgrade
20,Other Long-Term Assets,452.89,454.09,457.38,345.99,356.63,363.14,351.86,356.32,359.52,352.85,362.94,358.51,358.15,355.95,339.57,333.95,536.17,339.25,392.66,395.9,Upgrade
21,Total Assets,18796,21849,23107,16042,20449,21011,20348,16062,21457,22085,22044,15713,21903,23688,24903,17923,24368,23114,23307,19735,Upgrade
22,Accounts Payable,3830,3539,5033,4838,4705,5502,2973,3792,3419,3240,4104,2860,2412,2803,2893,3498,4042,3797,3297,4066,Upgrade
23,Accrued Expenses,39.45,67.27,43.35,122.69,56.21,98.54,52.98,269.65,81.85,121.83,118.21,260.61,96.49,100.45,76.02,213.15,49.72,75.15,56.01,112.84,Upgrade
24,Short-Term Debt,5946,8966,7996,2413,6655,5853,8318,4371,7628,10055,7572,3734,8391,8918,9128,4268,8477,9907,11357,7342,Upgrade
25,Current Portion of Long-Term Debt,1936,413.74,335.93,167.68,347.52,1403,1333,1174,1077,130.8,1277,1149,1432,1615,848.13,782,638.58,282.3,-,70,Upgrade
26,Current Portion of Leases,-,172.68,-,151.66,-,153.4,-,140.43,-,110.07,-,84.23,-,58.29,-,-,-,-,-,-,Upgrade
