,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1033,971.7,1102,1047,1344,1128,1343,1188,1689,1252,1657,1366,1775,1840,1972,1770,2046,1852,1111,1893,Upgrade
1,Other Revenue,-170.37,170.37,-,278.95,-103.1,103.1,-,162.18,-68.04,68.04,-,144.06,-72.2,72.2,-,118.8,-51.89,51.89,-,116.14,Upgrade
2,Revenue,862.35,1142,1102,1326,1241,1231,1343,1350,1621,1320,1657,1510,1703,1913,1972,1889,1995,1904,1111,2009,Upgrade
3,Revenue Growth (YoY),-30.49%,-7.22%,-17.93%,-1.80%,-23.47%,-6.76%,-18.95%,-10.60%,-4.82%,-30.97%,-15.95%,-20.03%,-14.62%,0.47%,77.46%,-5.97%,18.46%,-1.54%,-35.88%,-1.45%,Upgrade
4,Cost of Revenue,789.84,1089,1031,1269,1172,1138,1260,1349,1528,1216,1513,1291,1540,1743,1804,1871,1853,1745,1014,1887,Upgrade
5,Gross Profit,72.51,52.59,71.64,56.81,68.5,93.19,83.51,0.87,93.33,104.04,144.48,219.39,163.33,169.07,167.64,17.72,141.82,158.8,97.22,122.02,Upgrade
6,"Selling, General & Admin",65.89,70.23,68.31,87.11,75.05,76.98,75.67,85.75,85.13,77.57,86.03,126.17,102.6,98.23,89.29,136.97,98.94,85.68,71.75,154.19,Upgrade
7,Research & Development,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01,Upgrade
8,Other Operating Expenses,3.58,5.94,5.1,3.45,3.96,1.06,3.76,11.49,1.98,1.27,5.48,10.22,1.6,4.28,7.46,9.52,-2.81,-0.04,3.87,5.64,Upgrade
9,Operating Expenses,54.95,65.11,69.45,95.07,77.14,78.91,79.42,98.66,86.27,79.68,91.51,141.27,100.81,104.93,95.06,392.48,94.36,86.63,77.75,192.17,Upgrade
10,Operating Income,17.56,-12.52,2.19,-38.25,-8.65,14.28,4.1,-97.79,7.06,24.36,52.96,78.12,62.52,64.14,72.57,-374.76,47.46,72.17,19.47,-70.14,Upgrade
11,Interest Expense,-18.38,-19.58,-19.52,-22.11,-18.55,-18.71,-22.75,-22.28,-19.64,-13.81,-27,-21.12,-24.4,-23.51,-47.3,-67.9,-43.78,-68.92,-48.69,-51.76,Upgrade
12,Interest & Investment Income,0.43,0.43,2.21,0,-,1.03,1.16,0.29,0.6,-,2.5,8.22,3.67,-,19.93,-,25.91,31.25,6.76,0.96,Upgrade
13,Currency Exchange Gain (Loss),0.32,-0.32,-,0.7,-0.74,0.74,-,0.35,0.37,-0.37,-,-1.4,0.59,-0.59,-,0.36,-0.26,0.26,-,-0.04,Upgrade
14,Other Non Operating Income (Expenses),-15.79,15.09,-0.66,-16.87,-0.46,-1.22,0.07,-7.63,-1.42,-6.09,4.73,2.96,-5.47,-0.92,-1.1,-84.92,-8.02,5.31,-1.38,-46.59,Upgrade
15,EBT Excluding Unusual Items,-15.86,-16.91,-15.79,-76.53,-28.39,-3.87,-17.42,-127.05,-13.03,4.09,33.19,66.78,36.92,39.13,44.11,-527.22,21.31,40.07,-23.85,-167.58,Upgrade
16,Impairment of Goodwill,-,-,-,-20.09,-,-,-,-16.34,-,-,-,-4.07,-,-,-,-,-,-,-,-13.8,Upgrade
17,Gain (Loss) on Sale of Investments,-1.05,-6.1,-8.62,-60.84,-11.5,3.8,-5.51,-4.39,-1.28,-2.4,-2.15,-4.83,-0.18,-0.43,-0.07,-85.08,-0.12,5.82,-2.77,1.29,Upgrade
18,Gain (Loss) on Sale of Assets,0.13,0.52,0.78,2.18,1.42,0.62,1.98,4.26,1.79,1.59,2.6,31.39,0.97,1.09,1.9,4.49,3.02,3,1.4,0.51,Upgrade
