,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020"
0,Cash & Equivalents,141.84,125.12,182.91,187.93,102.4,57.64,55.14,61.84,50.81,73.42
1,Trading Asset Securities,27.11,15,14.87,14.64,14.4,5.1,24.7,-,-,-
2,Cash & Short-Term Investments,168.95,140.12,197.78,202.58,116.8,62.74,79.83,61.84,50.81,73.42
3,Cash Growth,-14.58%,-30.83%,69.34%,222.88%,46.30%,1.46%,57.13%,-15.78%,28.21%,-20.07%
4,Accounts Receivable,176.56,178.54,156.9,126.13,190.89,189.23,293.92,184.33,211.03,176.84
5,Other Receivables,11.19,4.81,13.24,4.69,0.88,6.39,43.58,1.17,36.06,0.97
6,Receivables,187.75,183.35,170.15,130.81,191.77,195.62,337.5,185.5,247.1,177.81
7,Prepaid Expenses,5.86,7.6,12.67,18.39,20.71,37.19,-,38.76,-,27.61
8,Other Current Assets,10.1,10.1,11.73,10.1,5.1,24.12,-,5.1,-,5.1
9,Total Current Assets,372.66,341.18,392.33,361.88,334.37,319.68,417.33,291.2,297.9,283.93
10,"Property, Plant & Equipment",1.99,2.91,3.25,2.64,2.06,3,3.41,1.63,2.35,3.22
11,Long-Term Deferred Tax Assets,1.54,1.53,1.19,0.81,1.33,1.29,1.5,1.09,0.53,0.41
12,Other Long-Term Assets,9,6.06,4.98,2.9,0.01,-,0.02,0.06,-,-
13,Total Assets,385.19,351.67,401.75,368.24,337.77,323.97,422.26,293.97,300.78,287.55
14,Accounts Payable,73.41,59.56,63.44,45.55,60.12,60.68,100.97,55.93,60.62,49.59
15,Accrued Expenses,4.94,5.76,9.04,13.07,4.26,5.07,-,6.67,-,7.51
16,Short-Term Debt,-,-,-,-,-,3.71,9.23,7.03,3.65,7.95
17,Current Portion of Leases,0.15,0.28,0.28,-,0.14,0.27,0.35,0.21,0.41,0.71
18,Current Income Taxes Payable,-,-,8.29,5.35,4.45,-,2.39,-,5.98,3.13
19,Current Unearned Revenue,12.45,12.45,13.23,12.23,8.97,18.22,57.16,0.12,6.97,26.18
20,Other Current Liabilities,4.37,3.64,2.88,3.91,3.71,4.57,11.9,5.86,14.93,8.19
21,Total Current Liabilities,95.31,81.7,97.15,80.1,81.65,92.51,182,75.82,92.56,103.26
22,Long-Term Leases,-,0,0.15,-,-,-,0.14,0.02,0.13,0.24
23,Total Liabilities,95.31,81.7,97.3,80.1,81.65,92.51,182.14,75.84,92.69,103.5
24,Common Stock,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72
25,Additional Paid-In Capital,82.31,82.31,132.53,132.53,132.53,132.53,132.53,132.53,132.53,132.53
26,Retained Earnings,248.54,231.88,217.87,204.18,172.09,147.42,156.09,134.1,124.06,100.03
27,Comprehensive Income & Other,-52.22,-52.22,-52.22,-52.22,-52.22,-52.22,-52.22,-52.22,-52.22,-52.22
28,Total Common Equity,282.35,265.7,301.9,288.21,256.12,231.45,240.12,218.13,208.09,184.06
29,Minority Interest,7.53,4.28,2.55,-0.08,-,-,-,-,-,-
30,Shareholders' Equity,289.88,269.98,304.45,288.14,256.12,231.45,240.12,218.13,208.09,184.06
31,Total Liabilities & Equity,385.19,351.67,401.75,368.24,337.77,323.97,422.26,293.97,300.78,287.55
32,Total Debt,0.15,0.28,0.42,-,0.14,3.97,9.71,7.26,4.19,8.89
33,Net Cash (Debt),168.8,139.84,197.36,202.58,116.66,58.77,70.12,54.58,46.62,64.53
34,Net Cash Growth,-14.47%,-30.97%,69.17%,244.69%,66.37%,7.67%,50.43%,-15.42%,28.15%,-23.72%
35,Net Cash Per Share,0.45,0.38,0.53,0.54,0.31,0.16,0.19,0.15,0.13,0.17
36,Filing Date Shares Outstanding,372,372,372,372,372,372,372,372,372,372
37,Total Common Shares Outstanding,372,372,372,372,372,372,372,372,372,372
38,Working Capital,277.35,259.48,295.17,281.78,252.73,227.17,235.33,215.38,205.34,180.68
39,Book Value Per Share,0.76,0.71,0.81,0.77,0.69,0.62,0.65,0.59,0.56,0.49
40,Tangible Book Value,282.35,265.7,301.9,288.21,256.12,231.45,240.12,218.13,208.09,184.06
41,Tangible Book Value Per Share,0.76,0.71,0.81,0.77,0.69,0.62,0.65,0.59,0.56,0.49
42,Machinery,8.13,8.13,8.54,8.45,7.5,8.71,7.59,6.24,-,6.42
43,Leasehold Improvements,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.19,-,0.19
