,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,9544,8541,6999,8541,10123,11549,10355,10630,11461,10868,12058,6817,6230,4009,4347,3562,3673,3610,3657,3961,3801,Upgrade
1,Market Cap Growth,-26.05%,-26.05%,-32.41%,-19.66%,-11.68%,6.26%,-14.12%,55.93%,83.96%,171.11%,177.43%,91.39%,69.61%,11.06%,18.84%,-10.07%,-3.36%,0.01%,-10.20%,-18.87%,-11.76%,Upgrade
2,Enterprise Value,8456,7728,5939,7424,9006,12460,10936,11184,12015,11011,12326,7181,6594,4408,4756,4126,4237,4305,4273,5255,5095,Upgrade
3,Last Close Price,14.36,12.85,10.21,12.46,14.77,16.91,18.98,19.49,21.01,19.92,21.91,12.39,11.32,7.28,7.73,6.34,6.53,6.42,6.48,7.01,6.73,Upgrade
4,PE Ratio,24.94,22.41,16.45,20.73,23.94,27.72,24.99,22.65,24.63,23.35,30.93,22.09,20.76,14.83,14.87,13.29,23.59,-29.34,-39.00,-,-,Upgrade
5,Forward PE,20.66,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,Upgrade
6,PS Ratio,1.19,1.07,0.88,1.10,1.33,1.63,1.47,1.58,1.72,1.68,2.03,1.14,1.04,0.66,0.68,0.57,0.66,0.66,0.69,0.71,0.64,Upgrade
7,PB Ratio,1.25,1.08,0.90,1.08,1.29,1.50,1.92,2.03,2.19,2.12,2.42,1.40,1.22,0.81,0.89,0.72,0.75,0.75,0.77,0.84,0.80,Upgrade
8,P/TBV Ratio,1.31,1.31,1.09,1.30,1.56,1.81,2.56,2.75,2.97,2.87,3.12,1.88,1.70,1.13,1.25,1.02,1.08,1.09,1.13,1.24,1.16,Upgrade
9,P/FCF Ratio,29.33,26.24,-66.45,-,26.44,-,-,-,47.26,45.31,76.78,21.17,28.95,14.83,8.95,-,5.11,4.01,4.90,5.29,11.20,Upgrade
10,P/OCF Ratio,7.16,7.16,9.28,-,8.60,21.27,15.20,12.49,12.89,13.22,16.72,8.42,8.93,5.69,4.64,4.59,3.18,2.86,3.24,3.44,4.32,Upgrade
11,PEG Ratio,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,Upgrade
