,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,"Property, Plant & Equipment",7886,7894,7930.0,7906.0,7915.0,7898,7949.0,7794,7584.0,7587.0,Upgrade
1,Cash & Equivalents,385.69,302.5,214.87,262.77,291.2,227.33,232.16,186.83,396.73,390.27,Upgrade
2,Accounts Receivable,17.49,15.81,16.44,16.24,14.73,13.66,10.11,15.66,18.04,16.05,Upgrade
3,Other Receivables,0.72,1.2,0.84,0.94,0.56,1.13,0.29,0.58,0.56,0.5,Upgrade
4,Investment In Debt and Equity Securities,333.26,323.91,349.17,359.31,373.15,429.69,431.01,441.24,389.4,408.43,Upgrade
5,Other Current Assets,12.48,12.5,10.04,10.72,9.86,8.19,9.73,8.06,8.98,8.18,Upgrade
6,Other Long-Term Assets,2355,2471,2595.0,2585.0,2445.0,2554,2462.0,2510,2169.0,2147.0,Upgrade
7,Total Assets,10991,11021,11117.0,11141.0,11049.0,11133,11095.0,10956,10567.0,10557.0,Upgrade
8,Current Portion of Long-Term Debt,1018,1618,1264.0,663.5,263.5,-,1418.0,2281,863.5,863.5,Upgrade
9,Current Portion of Leases,-,-,0.29,0.35,0.36,0.35,0.34,0.4,0.41,0.6,Upgrade
10,Long-Term Debt,1264,663.5,1018.0,1618.0,2018.0,2281,863.5,-,1418.0,1418.0,Upgrade
11,Long-Term Leases,-,-,0.11,0.24,0.4,0.59,0.76,0.94,0.83,0.07,Upgrade
12,Accounts Payable,4.22,5.32,4.72,5.59,14.97,8.72,7.25,7.42,6.44,9.38,Upgrade
13,Accrued Expenses,34.88,26.78,28.04,29.38,23.52,21.25,14.79,13.09,14.02,13.29,Upgrade
14,Current Income Taxes Payable,0.97,0.03,2.58,0.72,6.26,1.06,8.44,1.24,10.06,5.04,Upgrade
15,Other Current Liabilities,16.36,12.66,13.93,22.94,31.12,29.54,31.7,25.19,21.0,22.36,Upgrade
16,Long-Term Deferred Tax Liabilities,65.7,64.52,65.4,86.24,83.6,81.71,79.22,76.24,73.29,70.66,Upgrade
17,Other Long-Term Liabilities,42.28,44.76,45.82,42.67,35.62,34.88,36.69,44.99,50.41,51.9,Upgrade
18,Total Liabilities,2445,2435,2442.0,2469.0,2477.0,2459,2460.0,2451,2457.0,2454.0,Upgrade
19,Common Stock,115.4,115.4,115.4,115.4,115.4,115.4,115.4,115.4,115.4,115.4,Upgrade
20,Additional Paid-In Capital,547.75,547.75,547.75,547.75,547.75,547.75,547.75,547.75,547.75,547.75,Upgrade
21,Retained Earnings,6443,6528,6629.0,6611.0,6577.0,6575,6524.0,6377,6096.0,6084.0,Upgrade
22,Comprehensive Income & Other,317.5,281.45,267.92,291.54,219.18,320.33,304.88,339.16,261.54,280.55,Upgrade
23,Total Common Equity,7423,7473,7560.0,7566.0,7460.0,7558,7492.0,7379,7021.0,7028.0,Upgrade
24,Minority Interest,1122,1113,1114.0,1106.0,1113.0,1115,1143.0,1127,1088.0,1075.0,Upgrade
25,Shareholders' Equity,8545,8586,8675.0,8672.0,8572.0,8673,8634.0,8506,8109.0,8103.0,Upgrade
26,Total Liabilities & Equity,10991,11021,11117.0,11141.0,11049.0,11133,11095.0,10956,10567.0,10557.0,Upgrade
27,Total Debt,2281,2281,2281.0,2282.0,2282.0,2282,2282.0,2282,2282.0,2282.0,Upgrade
28,Net Cash / Debt,-1895,-1978,-2067.0,-2019.0,-1991.0,-2055,-2050.0,-2096,-1886.0,-1891.0,Upgrade
29,Net Cash Per Share,-1.64,-1.71,-1.79,-1.75,-1.72,-1.78,-1.78,-1.82,-1.63,-1.64,Upgrade
30,Filing Date Shares Outstanding,1154,1154,1154.0,1154.0,1154.0,1154,1154.0,1154,1154.0,1154.0,Upgrade
31,Total Common Shares Outstanding,1154,1154,1154.0,1154.0,1154.0,1154,1154.0,1154,1154.0,1154.0,Upgrade
32,Book Value Per Share,6.43,6.48,6.55,6.56,6.46,6.55,6.49,6.39,6.08,6.09,Upgrade
33,Tangible Book Value,7423,7473,7560.0,7566.0,7460.0,7558,7492.0,7379,7021.0,7028.0,Upgrade
34,Tangible Book Value Per Share,6.43,6.48,6.55,6.56,6.46,6.55,6.49,6.39,6.08,6.09,Upgrade
