,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Rental Revenue,121.93,124.05,125.43,120.31,118.09,127.79,135.23,137.13,137.25,146.92,Upgrade
1,Other Revenue,-86.42,-62.75,-39.28,40.58,-35.32,44.35,-21.09,66.24,-34.94,-106,Upgrade
2,Total Revenue,35.51,61.31,86.15,160.89,82.77,172.14,114.14,203.38,102.31,40.92,Upgrade
3,Revenue Growth (YoY,-58.78%,-61.90%,4.08%,-6.53%,-27.48%,-15.36%,11.56%,396.96%,-2.75%,-83.40%,Upgrade
4,Property Expenses,23.51,23.09,27.79,30.23,25.75,23.54,22.32,19.73,19.41,23.81,Upgrade
5,Depreciation & Amortization,0.25,0.36,0.37,0.42,0.41,0.46,0.46,0.43,0.34,0.41,Upgrade
6,Other Operating Expenses,10.61,12.7,10.66,13.35,10.68,14.34,10.47,16.43,9.45,17.91,Upgrade
7,Total Operating Expenses,34.36,36.14,38.83,43.99,36.84,38.34,33.25,36.59,29.2,42.13,Upgrade
8,Operating Income,1.15,25.16,47.32,116.9,45.93,133.79,80.89,166.79,73.11,-1.2,Upgrade
9,Interest Expense,-60.29,-64,-56.77,-47.06,-21.94,-15.2,-22.87,-33.09,-33.22,-33.12,Upgrade
10,Other Non-Operating Income,-0.71,-0.55,-0.03,0.04,0.21,-12.25,-1.94,-0.05,-0.44,-1.73,Upgrade
11,EBT Excluding Unusual Items,-59.85,-39.39,-9.48,69.88,24.19,106.34,56.08,133.65,39.45,-36.05,Upgrade
12,Gain (Loss) on Sale of Investments,-13.6,-0.67,-6.91,-1.95,-21.1,3,2.27,0.11,-1.08,48.79,Upgrade
13,Asset Writedown,-7.35,-37.1,25.1,-10.41,16.38,-50.88,139.93,208.42,-3.64,-39.12,Upgrade
14,Pretax Income,-80.8,-77.16,8.71,57.53,19.47,58.46,198.27,342.19,34.74,-26.39,Upgrade
15,Income Tax Expense,2.61,-0.01,-18.87,4.95,7.66,10.46,11.85,10.55,11.46,10.65,Upgrade
16,Earnings From Continuing Operations,-83.4,-77.15,27.58,52.58,11.82,48,186.43,331.64,23.28,-37.03,Upgrade
17,Minority Interest in Earnings,-2.45,2.88,-9.48,4.44,-9,16.9,-39.51,-51.14,-11.24,-7.64,Upgrade
18,Net Income,-85.85,-74.27,18.1,57.01,2.82,64.9,146.92,280.49,12.04,-44.67,Upgrade
19,Net Income to Common,-85.85,-74.27,18.1,57.01,2.82,64.9,146.92,280.49,12.04,-44.67,Upgrade
20,Net Income Growth,-,-,541.55%,-12.15%,-98.08%,-76.86%,1120.44%,-,-85.52%,-,Upgrade
21,Basic Shares Outstanding,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,Upgrade
22,Diluted Shares Outstanding,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,Upgrade
23,EPS (Basic),-0.07,-0.06,0.02,0.05,0.00,0.06,0.13,0.24,0.01,-0.04,Upgrade
24,EPS (Diluted),-0.07,-0.06,0.02,0.05,0.00,0.06,0.13,0.24,0.01,-0.04,Upgrade
25,EPS Growth,-,-,541.65%,-12.15%,-98.08%,-76.86%,1120.45%,-,-85.52%,-,Upgrade
26,Dividend Per Share,-,-,-,-,-,0.020,0.010,-,-,-,Upgrade
27,Operating Margin,3.24%,41.04%,54.93%,72.66%,55.49%,77.73%,70.87%,82.01%,71.46%,-2.93%,Upgrade
28,Profit Margin,-241.74%,-121.14%,21.01%,35.44%,3.41%,37.70%,128.72%,137.92%,11.77%,-109.16%,Upgrade
29,Free Cash Flow Margin,228.87%,117.65%,80.62%,34.07%,98.91%,38.92%,86.78%,40.65%,88.10%,212.25%,Upgrade
30,EBITDA,1.39,25.23,47.7,116.91,46.34,133.85,81.34,166.94,73.45,-0.79,Upgrade
31,D&A For Ebitda,0.25,0.07,0.37,0.02,0.41,0.06,0.46,0.15,0.34,0.41,Upgrade
32,EBIT,1.15,25.16,47.32,116.9,45.93,133.79,80.89,166.79,73.11,-1.2,Upgrade
33,Revenue as Reported,-,-,-,-,-,-,-,-,137.25,146.92,Upgrade
