,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1666,1608,1578,1465,1528,1528,1725,1738,1701,1705,Upgrade
1,Trading Asset Securities,-,25.03,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,1666,1633,1578,1465,1528,1528,1725,1738,1701,1705,Upgrade
3,Cash Growth,5.54%,11.44%,3.28%,-4.09%,-11.41%,-12.13%,1.41%,1.93%,-2.31%,25.73%,Upgrade
4,Accounts Receivable,39.89,49.49,37.63,31.87,29.1,30.89,42.78,40.27,15.2,32.05,Upgrade
5,Other Receivables,0.55,-1.77,34.86,-1.04,8.39,7.15,63.29,5.35,26.96,78.74,Upgrade
6,Receivables,40.43,47.71,72.49,30.83,37.49,38.05,106.06,45.61,42.15,110.79,Upgrade
7,Inventory,73.93,76.25,82.59,99.31,102.41,120.39,129.81,137.2,173.72,126.69,Upgrade
8,Prepaid Expenses,21.25,20.26,8.86,7.13,14.6,15.09,5.73,13.53,-,9.46,Upgrade
9,Other Current Assets,118.76,125.04,80.03,119.96,119.96,108.05,44.24,99.48,91.91,129.91,Upgrade
10,Total Current Assets,1920,1902,1822,1722,1803,1809,2011,2034,2009,2082,Upgrade
11,"Property, Plant & Equipment",802.87,772.94,773.58,850.83,956.77,1125,1099,1148,1186,1289,Upgrade
12,Long-Term Investments,179.55,176.8,224.77,178.19,207.9,244.12,288.71,302.49,375.48,408.99,Upgrade
13,Goodwill,1.36,1.36,1.37,1.34,1.3,1.26,1.28,1.29,1.36,1.34,Upgrade
14,Other Intangible Assets,1.6,1.51,1.76,1.31,0.72,0.13,0.36,0.52,1.66,6,Upgrade
15,Long-Term Deferred Tax Assets,42.55,38.98,28.86,47.6,58.24,37.21,30.27,27.57,22.28,9.07,Upgrade
16,Other Long-Term Assets,1038,1068,1118,1067,1101,1084,1100,1096,1138,1131,Upgrade
17,Total Assets,3986,3962,3971,3869,4129,4301,4531,4610,4733,4927,Upgrade
18,Accounts Payable,77.6,95.65,95.52,93.08,84.98,117.52,92.53,119.83,102.42,131.94,Upgrade
19,Accrued Expenses,44.93,53.41,64.83,66.37,62.53,57.41,67.94,64.29,73.22,76.05,Upgrade
20,Short-Term Debt,0.33,0.35,0.22,0.29,0.43,0.48,7.99,5.74,7.46,39.86,Upgrade
21,Current Portion of Long-Term Debt,5.25,5.25,5.38,5.24,43.54,41.69,144.77,146.47,156.95,160.16,Upgrade
22,Current Portion of Leases,193.18,168.23,177.57,237.03,239.76,229.97,214.04,247.77,263.65,230.23,Upgrade
23,Current Income Taxes Payable,17.76,24.23,20.55,14.05,14.36,17.16,18.55,39.81,30.26,51.35,Upgrade
24,Current Unearned Revenue,1.46,1.44,1.55,2.56,4.36,4.63,7.82,7.83,8.1,10.23,Upgrade
25,Other Current Liabilities,196.91,118.64,182.39,117.59,202.79,106.29,190.26,107.84,167.26,117.38,Upgrade
26,Total Current Liabilities,537.43,467.2,548,536.22,652.74,575.14,743.91,739.58,809.31,817.19,Upgrade
27,Long-Term Debt,30.7,32.24,34.56,35.17,35.33,35.32,37.56,39.58,46.7,47.52,Upgrade
28,Long-Term Leases,295.94,234.07,208.4,225.69,320.71,374.4,368.03,384.99,406.46,415.99,Upgrade
29,Long-Term Deferred Tax Liabilities,154.06,167.95,157.08,143.12,168.73,166.2,163.79,156.34,158.52,175.36,Upgrade
30,Other Long-Term Liabilities,-,2.13,0.51,7.07,24.15,36.02,43.11,61.07,66.19,62.78,Upgrade
31,Total Liabilities,1018,903.59,948.55,947.27,1202,1187,1356,1382,1487,1519,Upgrade
32,Common Stock,108.4,108.4,108.4,108.4,108.4,108.4,108.4,108.4,108.4,108.4,Upgrade
33,Additional Paid-In Capital,1458,1546,1546,1611,1611,1703,1887,1812,1887,1887,Upgrade
34,Retained Earnings,1564,1571,1520,1386,1422,1528,1365,1477,1389,1552,Upgrade
35,Comprehensive Income & Other,-220.92,-224.56,-208.21,-231.29,-255.74,-279.47,-249.58,-239.34,-209.35,-218.04,Upgrade
36,Total Common Equity,2910,3000,2966,2875,2886,3060,3111,3158,3175,3329,Upgrade
37,Minority Interest,58.55,57.54,56,46.6,41.24,54.04,63.06,71.09,70.49,79.37,Upgrade
38,Shareholders' Equity,2968,3058,3022,2921,2927,3114,3174,3229,3246,3408,Upgrade
39,Total Liabilities & Equity,3986,3962,3971,3869,4129,4301,4531,4610,4733,4927,Upgrade
40,Total Debt,525.4,440.14,426.12,503.42,639.76,681.85,772.39,824.53,881.22,893.76,Upgrade
41,Net Cash (Debt),1140,1193,1152,961.69,888.44,845.69,952.57,913.85,819.68,811.64,Upgrade
42,Net Cash Growth,-1.03%,24.00%,29.68%,13.72%,-6.73%,-7.46%,16.21%,12.59%,-5.13%,-25.48%,Upgrade
43,Net Cash Per Share,1.04,1.09,1.06,0.88,0.81,0.77,0.87,0.84,0.75,0.74,Upgrade
44,Filing Date Shares Outstanding,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,Upgrade
45,Total Common Shares Outstanding,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,Upgrade
46,Working Capital,1383,1435,1274,1186,1150,1234,1267,1295,1199,1265,Upgrade
47,Book Value Per Share,2.67,2.75,2.72,2.63,2.64,2.80,2.85,2.89,2.91,3.05,Upgrade
48,Tangible Book Value,2907,2998,2963,2872,2884,3059,3109,3156,3172,3322,Upgrade
49,Tangible Book Value Per Share,2.66,2.75,2.71,2.63,2.64,2.80,2.85,2.89,2.91,3.04,Upgrade
50,Buildings,-,453.43,-,447.85,-,447.1,-,447.31,-,445.69,Upgrade
51,Machinery,-,596.35,-,612.79,-,612.32,-,565.04,-,523.22,Upgrade
52,Construction In Progress,-,1.22,-,0.27,-,1.12,-,15.79,-,26.86,Upgrade
53,Leasehold Improvements,-,923.06,-,962.07,-,1078,-,1031,-,1003,Upgrade
